experiment,world_id,world_seed,replicate,scenario,scenario_label,quota_mode,N,K,M,reserve_delta,mission_feasible,constraint_violations,hungarian_cost,greedy_cost,greedy_to_hungarian_ratio,relative_saving,normalized_assignment_cost_p95,assignment_cost_gini,solver_ms,total_ms
quality,e4517d5e8716826cce5e,3089306391,34,separated,Separado,moderate,60,13,40,0.2,True,0,2404.6339008113337,2465.785949473061,1.0254309184616812,0.024800225938020108,0.5425395702483362,0.10319756887364706,0.09,1.3604
quality,99a74a5834849df384c5,191095212,35,separated,Separado,moderate,60,13,40,0.2,True,0,2278.0986775391248,2321.285533399274,1.0189574122868115,0.0186047150334438,0.540940376538792,0.11748812353557292,0.1028,1.0389
quality,ca3ea490f409c3c48ed2,3107934117,36,separated,Separado,moderate,60,13,40,0.2,True,0,2462.303474686845,2542.4767625434347,1.0325602788936428,0.03153353809864755,0.5835144617792735,0.12852012063313567,0.0992,1.0807
quality,717f7c46e6d4a9c7b9ea,2832937904,37,separated,Separado,moderate,60,13,40,0.2,True,0,2475.1774447088983,2527.1675354053064,1.0210045913304298,0.020572474902448408,0.5921225298605918,0.11914524371078161,0.088,1.082
quality,5f22cccfb98e34ef189a,3796692870,38,separated,Separado,moderate,60,13,40,0.2,True,0,2535.9218961031806,2582.4839929832183,1.0183610137802694,0.018029965338236354,0.5586423924528563,0.11795441787841021,0.0934,1.0638
quality,c402594596653ef50169,274772371,39,separated,Separado,moderate,60,13,40,0.2,True,0,2423.050387943863,2464.4410147640956,1.017082033054771,0.01679513795309673,0.5496706759429583,0.10652456772761099,0.0885,1.0715
quality,60b961fa593d96e683bf,2189793919,40,separated,Separado,moderate,60,13,40,0.2,True,0,2533.999985836451,2558.720275763524,1.0097554420146981,0.009661192808462319,0.6234613851616501,0.12120746315737718,0.0949,1.0892
quality,529ab1b65ecd67a9860e,2646010015,41,separated,Separado,moderate,60,13,40,0.2,True,0,2199.4993074076174,2252.366727857101,1.024036115979411,0.023471941667235374,0.5082604808913067,0.1155403294376538,0.1037,1.1188
quality,318bd6cbe67e03a9a543,2042407860,42,separated,Separado,moderate,60,13,40,0.2,True,0,2291.5649240409057,2325.5102765320426,1.014813175107986,0.014596947961786034,0.5322506281389143,0.12142695128543113,0.1299,1.4296
quality,ac5095facf6520418b56,2615333954,43,separated,Separado,moderate,60,13,40,0.2,True,0,2486.954626814142,2552.296610779992,1.0262738946908552,0.025601250140704142,0.6171096280950134,0.1167608351253564,0.1291,1.9357
quality,b8ee5448a7712e471c95,2858436405,44,separated,Separado,moderate,60,13,40,0.2,True,0,2314.322537383442,2377.8356188044227,1.0274434874115637,0.026710459259128693,0.5157244415748147,0.09928870098569531,0.1227,1.9409
quality,d9d4266a1ed76bca6991,32001604,45,separated,Separado,moderate,60,13,40,0.2,True,0,2387.7649117051174,2439.1688208342657,1.0215280444390318,0.0210743547925341,0.5372464172596088,0.12605365796656365,0.171,2.0576
quality,ae07ff96e0ade33c4244,1299310872,46,separated,Separado,moderate,60,13,40,0.2,True,0,2463.48458747896,2506.2379854717788,1.0173548469554548,0.017058794192990792,0.5850416025916041,0.10140396267540552,0.1386,2.028
quality,0bbf4c1d19dfc52a9103,3803633997,47,separated,Separado,moderate,60,13,40,0.2,True,0,2329.01506558783,2399.8729061912313,1.0304239511587345,0.029525663805196094,0.5783657078111933,0.1370130671689187,0.1391,2.0039
quality,99741bd501672771daa4,2277621706,48,separated,Separado,moderate,60,13,40,0.2,True,0,2399.003898352586,2459.2958152388683,1.0251320629064777,0.024515927084772505,0.5463747223438686,0.10756498514560464,0.1127,1.6487
quality,580f1b178b5a689655e4,2944333194,49,separated,Separado,moderate,60,13,40,0.2,True,0,2485.606878130023,2524.8989420807848,1.0158078352198325,0.015561836276259499,0.5382768391176476,0.08739876979685657,0.0793,1.0322
quality,25ad615afbb68476f85c,3342827214,50,separated,Separado,moderate,60,13,40,0.2,True,0,2432.735997353119,2481.3561031144986,1.0199857714993652,0.019594166955864904,0.5367951408959197,0.10492872076971027,0.0926,1.0223
quality,3e1b42870a742212a55d,1546638480,51,separated,Separado,moderate,60,13,40,0.2,True,0,2456.580121981084,2509.5457813866715,1.0215607294594868,0.021105675695751072,0.5672447135638176,0.10939362414408538,0.0904,1.0366
quality,e9fd1580bc3f7af65c20,2797022766,52,separated,Separado,moderate,60,13,40,0.2,True,0,2429.2781142840827,2470.1315876088192,1.0168171248423634,0.016538986639284377,0.576393920879231,0.12272867939458165,0.0925,1.1336
quality,2decafa1acb4e7631dcf,315116287,53,separated,Separado,moderate,60,13,40,0.2,True,0,2310.995344752706,2376.548049072094,1.0283655717733184,0.027583159677744565,0.5459135949382294,0.11831703977529817,0.0918,1.1494
quality,a18fd3ead37b37eab9cc,3410410142,54,separated,Separado,moderate,60,13,40,0.2,True,0,2382.026102571011,2421.2011990326355,1.0164461239191884,0.016180025219414404,0.5700829005885719,0.11942652616660587,0.1108,1.1671
quality,ca1edcc0959e044bff6f,509410182,55,separated,Separado,moderate,60,13,40,0.2,True,0,2442.6665646684432,2493.817562358079,1.0209406385748678,0.020511122570357178,0.5456171931475496,0.10782731005489565,0.1021,1.1186
quality,edd9baa6636b2f770943,3606450487,56,separated,Separado,moderate,60,13,40,0.2,True,0,2529.0899652378366,2576.2509109459525,1.018647397426086,0.01830603747008446,0.5905178417350982,0.11803339489049969,0.0947,1.1481
quality,b24d29d54c8f0c1c4ab9,496944827,57,separated,Separado,moderate,60,13,40,0.2,True,0,2353.8614320888278,2418.879225403706,1.027621759050269,0.026879305354332885,0.558340326247795,0.1344944498232168,0.1911,1.4971
quality,b4b3e73c9877c0684a06,1006531500,58,separated,Separado,moderate,60,13,40,0.2,True,0,2461.371976796954,2548.5597485125954,1.0354224280350754,0.03421060532974605,0.5823812719992963,0.10472607652910004,0.1581,2.0021
quality,686e2f0b9739fe0a26b6,3638298880,59,separated,Separado,moderate,60,13,40,0.2,True,0,2545.2149437912117,2598.530648121598,1.0209474270377221,0.020517635367867104,0.5886885307711255,0.09428837172349747,0.1695,2.1618
quality,d9c5215eb8a9233dd7d5,1479436962,60,separated,Separado,moderate,60,13,40,0.2,True,0,2483.331849573097,2517.0511964634798,1.0135782686056152,0.013396369107533222,0.5767990995306597,0.11022463017200246,0.1009,1.2399
quality,5733f8891f123ea45fd1,3244272259,61,separated,Separado,moderate,60,13,40,0.2,True,0,2505.0261560581453,2589.2275891651925,1.0336129955782756,0.032519904182774104,0.5700575765090796,0.0961450257119445,0.1067,1.2559
quality,f294b832adf19bd69fff,1659726844,62,separated,Separado,moderate,60,13,40,0.2,True,0,2472.168182382964,2565.1095079455763,1.0375950658312512,0.036232888020851006,0.5831298497922701,0.13160838028845823,0.1038,1.6075
quality,c3b9b33a005c84e54a53,4102242249,63,separated,Separado,moderate,60,13,40,0.2,True,0,2419.853082560041,2485.663633979508,1.0271960938016302,0.026476048697749794,0.5921151123019351,0.13106857258562932,0.1247,1.8316
quality,6555424e48192e524e1c,912550692,64,separated,Separado,moderate,60,13,40,0.2,True,0,2389.594457501917,2415.7097105661614,1.0109287385490278,0.010810592411007791,0.5623455257180849,0.12093435884337755,0.0905,1.104
quality,e73a126b7efb934619e9,1232480862,65,separated,Separado,moderate,60,13,40,0.2,True,0,2664.1518450192025,2698.3467519879723,1.012835194447606,0.012672539933415588,0.572111962707572,0.08930800405791395,0.0978,1.0215
quality,f4850fa3ec2af31e5b3f,4268638947,66,separated,Separado,moderate,60,13,40,0.2,True,0,2249.2726782250493,2291.287823988891,1.0186794363220544,0.018336913121066455,0.5556064314928588,0.1209850922506277,0.0685,0.955
quality,da79246029f907fb4f7f,2059507001,67,separated,Separado,moderate,60,13,40,0.2,True,0,2511.932703463145,2624.9050429706585,1.0449742699522806,0.04303863860144073,0.635061032669223,0.13835131447662086,0.0844,0.9826
quality,a9a7b8fc94ce3b2d3016,1958369033,68,separated,Separado,moderate,60,13,40,0.2,True,0,2545.8431191635786,2627.5588405952585,1.0320977050064761,0.03109948297605683,0.55502415165838,0.10156688775149458,0.095,1.056
quality,3479adefffa420fae7e4,955916799,69,separated,Separado,moderate,60,13,40,0.2,True,0,2592.5429745011315,2642.78937952106,1.0193811271458662,0.01901264073833768,0.5892961618693824,0.1101558967305496,0.0974,1.011
quality,9969977d2bb23f17e197,2506794323,70,separated,Separado,moderate,60,13,40,0.2,True,0,2395.9100524419737,2452.2230949676446,1.0235038216348211,0.022964078040547894,0.5654934320600453,0.1347501902284638,0.0887,1.1015
quality,dc6ce80da25853581a85,3213772588,71,separated,Separado,moderate,60,13,40,0.2,True,0,2660.1770831957806,2699.8291995283053,1.0149058183317965,0.014686898096906422,0.5631895321474412,0.08587101657631879,0.0937,1.0075
quality,78b42131073521b8bf56,4117240588,72,separated,Separado,moderate,60,13,40,0.2,True,0,2282.4323074880426,2317.3016796824004,1.0152772864632003,0.015047402977387396,0.5409083726636047,0.1254740136418575,0.0992,1.0444
quality,3e18f92a45eb1eda7a2b,2246152436,73,separated,Separado,moderate,60,13,40,0.2,True,0,2589.8171586503736,2638.1837777564,1.018675688723613,0.01833330168801171,0.5936889853438498,0.11971988428855429,0.1584,2.4301
quality,7471e0eb34d08d26aa86,3003962451,74,separated,Separado,moderate,60,13,40,0.2,True,0,2319.4545807017844,2373.843221763397,1.0234488924741767,0.022911639893897665,0.570242841882504,0.15253341518407337,0.1007,1.1542
quality,d93b14dacf59fe905f74,3359008519,75,separated,Separado,moderate,60,13,40,0.2,True,0,2250.6758708664775,2317.7895388609363,1.0298193395429351,0.02895589391064448,0.5339692978296479,0.1285316006708206,0.0954,1.1164
quality,667a9c8f07f8da83aaf2,2387937737,76,separated,Separado,moderate,60,13,40,0.2,True,0,2578.3756838099443,2631.8046366194344,1.0207219425566956,0.020301260992578764,0.6437934881190385,0.12837849283378144,0.0692,0.9273
quality,f311839d96779e765d60,1985736314,77,separated,Separado,moderate,60,13,40,0.2,True,0,2076.3272237756946,2118.7881542287973,1.0204500186516312,0.0200401962642451,0.48238703586261616,0.12428925672065216,0.1044,1.2029
quality,2ede665270832b1399cd,1520189607,78,separated,Separado,moderate,60,13,40,0.2,True,0,2361.2183705070356,2421.6131191821414,1.0255777904447427,0.02493988333508166,0.5449084185223679,0.12408724131294546,0.1071,1.2374
quality,5f19fe1c3ad8d21a2ad6,2085702281,79,separated,Separado,moderate,60,13,40,0.2,True,0,2640.685612358106,2692.938873622657,1.0197877630794108,0.019403805179676284,0.5613429675419649,0.07783680350276856,0.1136,1.1902
quality,3a75e1910d4c38940a9d,2285519963,80,separated,Separado,moderate,60,13,40,0.2,True,0,2530.0913364149396,2577.4780945537373,1.0187292677765314,0.018384931471940265,0.5808931296461929,0.11492106304648964,0.0948,1.0797
quality,5f0757dc03df250e6f15,2219165305,81,separated,Separado,moderate,60,13,40,0.2,True,0,2534.8978692235264,2580.143991389786,1.0178492880188972,0.01753627794311125,0.572645636584779,0.11395350630947876,0.0908,1.2969
quality,d04a949c1354583535a7,3675035524,82,separated,Separado,moderate,60,13,40,0.2,True,0,2134.1632832562373,2186.9683393445443,1.024742744148301,0.024145322608617768,0.46478912881466933,0.10001914803668499,0.1005,1.0378
quality,ef05080c60f88dd4ce20,544334808,83,separated,Separado,moderate,60,13,40,0.2,True,0,2540.9497771430747,2565.337897796104,1.0095980333308476,0.00950678687356588,0.5494222747773768,0.09525638375713741,0.0951,1.0783
quality,f296c3b8258fcc80e5f7,2923650044,84,separated,Separado,moderate,60,13,40,0.2,True,0,2521.863482316895,2581.342113639162,1.0235851907683848,0.023041746775058214,0.5826954742677838,0.11763459699678647,0.0988,1.1055
quality,01e14e3106d3adce6cb0,2149464175,85,separated,Separado,moderate,60,13,40,0.2,True,0,2699.891569765629,2741.5327210632513,1.0154232680171067,0.015189003938451143,0.6189979572080552,0.09911816119089556,0.0914,1.103
quality,abe5993c46958245b994,3253259210,86,separated,Separado,moderate,60,13,40,0.2,True,0,2456.9983183643394,2482.7678438565986,1.0104882145419678,0.010379353654037247,0.5628932549948368,0.09602927270745654,0.0868,1.0395
quality,d10d45f9a29a00829361,184218335,87,separated,Separado,moderate,60,13,40,0.2,True,0,2325.8467394367303,2380.992344199647,1.0237099047963374,0.02316076525708171,0.5573216029558439,0.11657693793958912,0.0996,1.0914
quality,3b0d516b3203c956d7c7,3761313729,88,separated,Separado,moderate,60,13,40,0.2,True,0,2703.351840096718,2750.001320887452,1.0172561632928494,0.01696343941234166,0.6258747564218273,0.09284072206095573,0.1079,1.0924
quality,23d0749f7b0177590598,3298932477,89,separated,Separado,moderate,60,13,40,0.2,True,0,2265.6599704637465,2293.303157950746,1.012200942704276,0.012053874077294243,0.5332882866371478,0.11697138072135238,0.1254,1.8663
quality,d75f10d67fd82820854c,3814929503,90,separated,Separado,moderate,60,13,40,0.2,True,0,2618.941507382425,2688.4908873339405,1.0265562937375523,0.025869300981892027,0.5875213161868609,0.10807760093188756,0.1543,1.9757
quality,637eaff3b9510cca1f0b,3886618439,91,separated,Separado,moderate,60,13,40,0.2,True,0,2463.4513402236926,2516.354988095007,1.0214754182506038,0.021023920759035922,0.5450551124861516,0.09140752447403555,0.0756,1.0103
quality,6c40b2e6ea270d497961,3457876452,92,separated,Separado,moderate,60,13,40,0.2,True,0,2287.734565858603,2331.7579844167976,1.0192432370499556,0.018879926155460438,0.5057230460364531,0.08904981215173047,0.0826,1.0072
quality,bd343cc501ed4511c940,3452878880,93,separated,Separado,moderate,60,13,40,0.2,True,0,2366.9302777510507,2469.0732060562327,1.04315417706441,0.041368934730101226,0.5428195110868768,0.10852398262915108,0.1009,1.0919
quality,f96a739433f9c47701b9,3647473688,94,separated,Separado,moderate,60,13,40,0.2,True,0,2629.737986057438,2694.786275277813,1.0247356541089847,0.024138570771690956,0.5816178041698702,0.10282129414854801,0.1025,1.1718
quality,96ce7b942a35b5f181ed,3596458282,95,separated,Separado,moderate,60,13,40,0.2,True,0,2437.0281833673366,2514.183553945997,1.0316596135839726,0.030688042031603288,0.5483646746725289,0.09622280206527267,0.1188,1.1753
quality,caa6eb1967433625d7e8,2027035209,96,separated,Separado,moderate,60,13,40,0.2,True,0,2505.9880886752453,2577.8614888815096,1.0286806631408447,0.027881017081894846,0.5632168660914804,0.11134057611740711,0.0894,1.1419
quality,592e59ec6422983d912e,3521031279,97,separated,Separado,moderate,60,13,40,0.2,True,0,2401.370802537531,2483.5816603648386,1.0342349701847109,0.03310173333105987,0.5316794156362434,0.101737961205971,0.0952,1.1432
quality,3113366b6c318849181f,4143548085,98,separated,Separado,moderate,60,13,40,0.2,True,0,2296.4822003058084,2340.2487602517176,1.0190580880357274,0.01870166996315454,0.5420222500391697,0.131070810646718,0.1081,1.1431
quality,02777ba435a12e3aaed7,2765129899,99,separated,Separado,moderate,60,13,40,0.2,True,0,2425.551746552951,2520.970027357064,1.039338794127858,0.03784982755393862,0.5452031673715729,0.09710543515762105,0.0964,1.1062
quality,19dcc753bec8bb63aa70,2251736953,0,ring,Anillo,moderate,60,13,40,0.2,True,0,1072.6610816457733,1093.6937564578077,1.0196079406365375,0.01923086301612788,0.26180893416217715,0.1167670697566292,0.0656,1.0806
quality,b47e72bbfee6503d7dea,2259465488,1,ring,Anillo,moderate,60,13,40,0.2,True,0,1092.553779090287,1129.4486448905761,1.033769381888926,0.03266626239908732,0.23451994582347507,0.08527659321685488,0.0602,1.098
quality,bceda0c91ede1896d2ba,2233612000,2,ring,Anillo,moderate,60,13,40,0.2,True,0,1155.340882682587,1170.5692258794309,1.0131808225824097,0.013009348665733913,0.28724471221944986,0.12876494905416092,0.0649,1.0922
quality,90840d5909fc5d29c716,2823210318,3,ring,Anillo,moderate,60,13,40,0.2,True,0,1113.8446848901792,1156.9479506211128,1.0386977343570871,0.037256011134980956,0.24609341990522954,0.09475279580300922,0.0514,1.0872
quality,c301358095ebc8c16b98,3311227069,4,ring,Anillo,moderate,60,13,40,0.2,True,0,1109.8167739391874,1136.4945174884278,1.024037971109907,0.02347371072954784,0.26834865244555617,0.11378877222443817,0.0853,1.0868
quality,1dabc54810bfa0d457f1,1258335065,5,ring,Anillo,moderate,60,13,40,0.2,True,0,1225.7071604895837,1258.8754454882994,1.0270605296826913,0.026347550996874254,0.27635234980758533,0.098275220602424,0.0793,1.1454
quality,ecaa40a1994183c1b6f4,3888012060,6,ring,Anillo,moderate,60,13,40,0.2,True,0,1136.7912874413066,1189.9318152388305,1.0467460723745805,0.04465846455820502,0.26114986704024135,0.1148777667494254,0.0666,1.0617
quality,0698dd34df0074f47ad6,2981090971,7,ring,Anillo,moderate,60,13,40,0.2,True,0,1141.8987272633194,1169.054909723702,1.0237816032297935,0.02322917617856008,0.257320949963332,0.12055212071094457,0.0892,1.4927
quality,3a1de06b9d1256f54424,2235693655,8,ring,Anillo,moderate,60,13,40,0.2,True,0,1215.5809852510415,1244.8626061581447,1.024088580902782,0.023521970024845688,0.27132244923990223,0.11580787558917494,0.0608,1.0319
quality,fda0dea2dd7ca0d54415,2476498114,9,ring,Anillo,moderate,60,13,40,0.2,True,0,1270.1623073632861,1323.771618638987,1.0422066620658803,0.04049740190896256,0.2703978773269731,0.0802806991979057,0.0691,1.0914
quality,da997eb36718978ca5a8,506921402,10,ring,Anillo,moderate,60,13,40,0.2,True,0,1165.2548984259995,1224.282414686146,1.0506563124856885,0.048213970528424736,0.2665895651499604,0.11191050844515305,0.0675,1.5016
quality,9d977114d09def87076f,2908930362,11,ring,Anillo,moderate,60,13,40,0.2,True,0,1120.716887782356,1129.1386004515114,1.007514576393883,0.007458528710104969,0.2642407668679404,0.11158871706467322,0.0907,1.9311
quality,4ccb6441a417bfea4e5e,942975101,12,ring,Anillo,moderate,60,13,40,0.2,True,0,1071.820749809555,1138.311889623092,1.0620356900399168,0.05841205773186892,0.26851711233599657,0.1270171995547087,0.0749,1.8217
quality,5e8d745188c7ca5517b7,4247825739,13,ring,Anillo,moderate,60,13,40,0.2,True,0,992.2890144506883,1026.3660227002501,1.0343418175081038,0.033201613747802304,0.2324403646112521,0.1149806514873466,0.0841,1.9784
quality,61e14558a6635f937c30,901568604,14,ring,Anillo,moderate,60,13,40,0.2,True,0,1153.7569287524009,1177.3876076595734,1.0204815055218999,0.02007043284084321,0.27241239888117796,0.13415304366528757,0.0647,1.419
quality,3a074e02d5a27197a686,87036818,15,ring,Anillo,moderate,60,13,40,0.2,True,0,1125.6993760272428,1157.3166671509398,1.0280867981248059,0.027319481366782555,0.2708965471661045,0.1049294752782195,0.0675,1.1496
quality,ee2fd5349327a5446ad9,3844537638,16,ring,Anillo,moderate,60,13,40,0.2,True,0,1121.4036065190944,1146.4235324771969,1.0223112586874639,0.021824330406092864,0.24751475581901589,0.09358829985602268,0.0541,1.3437
quality,b5a71b74c1756cf052b7,2113972391,17,ring,Anillo,moderate,60,13,40,0.2,True,0,1034.0608728785228,1060.1506004064313,1.0252303594616072,0.024609454088793097,0.23367590076768435,0.10025296387298988,0.0555,1.2403
quality,c29f91381c378f335cc2,1003500496,18,ring,Anillo,moderate,60,13,40,0.2,True,0,1071.6484896680854,1094.6934433988893,1.021504209592029,0.02105151343489561,0.2521388622730713,0.13334648607799604,0.0594,1.1659
quality,d0e6caf6716911579494,239660002,19,ring,Anillo,moderate,60,13,40,0.2,True,0,1093.7317277333093,1121.7495511516704,1.0256167236516274,0.024976897373924466,0.263658621147722,0.1247328563210619,0.0584,1.0671
quality,09c7a525293bfd5b4567,1976272683,20,ring,Anillo,moderate,60,13,40,0.2,True,0,1190.4666815724138,1238.3853319748218,1.0402519878499374,0.03869445895809617,0.271665482030944,0.1066280086827851,0.0747,1.084
quality,637d18af5628f06547db,3448874385,21,ring,Anillo,moderate,60,13,40,0.2,True,0,1210.2961175006874,1246.8706430928457,1.0302194851849036,0.029333055353228735,0.262521774836968,0.08651019991284747,0.0603,1.0626
quality,2b093c4ac41ed8e278e2,480946448,22,ring,Anillo,moderate,60,13,40,0.2,True,0,1184.2495339622913,1218.3167303931527,1.028766907187946,0.027962512194893645,0.27188754669456233,0.12002118766551928,0.0747,1.2776
quality,afc0db4bc6e73d8c4bea,4065627292,23,ring,Anillo,moderate,60,13,40,0.2,True,0,1201.4626673519167,1221.9212822222328,1.0170280903653943,0.01674298923176888,0.2648558321324217,0.1037558225803179,0.0553,1.0144
quality,0f1f3472a3d2f6c385b5,3058333447,24,ring,Anillo,moderate,60,13,40,0.2,True,0,1278.4603116477388,1386.7670688418011,1.084716558040407,0.07810017963904918,0.30208978773697254,0.1345386959410011,0.0797,1.0345
quality,e8eebb4b2487132f4bd5,2171506957,25,ring,Anillo,moderate,60,13,40,0.2,True,0,1144.179564057267,1233.784430516472,1.0783136399862496,0.07262603113065352,0.27340785266600864,0.11539781940473515,0.0587,0.9671
quality,386338c8198e70f8b7ca,652960637,26,ring,Anillo,moderate,60,13,40,0.2,True,0,1146.799382268345,1171.7866049894376,1.021788660778373,0.021324038536280975,0.2524729521612061,0.10010372912963783,0.068,1.1158
quality,aba4f31b5f766b91d385,3871165006,27,ring,Anillo,moderate,60,13,40,0.2,True,0,1168.3418658280898,1215.3526434840521,1.0402371763188014,0.038680771303706965,0.27489899768014636,0.12543779693328605,0.0708,1.1186
quality,0489f78bccde08b36920,2808356537,28,ring,Anillo,moderate,60,13,40,0.2,True,0,1127.2864250935093,1162.0704879346308,1.0308564549938906,0.029932833853257835,0.24529238619673702,0.10169663930640449,0.0584,1.102
quality,59e8a333efd94e410a8a,1553757667,29,ring,Anillo,moderate,60,13,40,0.2,True,0,1043.8187866842002,1094.7884637267377,1.0488300054499384,0.046556644257131796,0.23653785662468474,0.09629509428939009,0.056,1.0693
quality,8db3a11cf10a377fe11b,3492042810,30,ring,Anillo,moderate,60,13,40,0.2,True,0,1134.5441726457284,1171.7421523195187,1.0327867178472616,0.03174587480714521,0.26515724465759544,0.12219347595238594,0.0818,1.1038
quality,a65faa53937b5d36e977,2343845403,31,ring,Anillo,moderate,60,13,40,0.2,True,0,1265.3746009263389,1339.1415803881919,1.0582965545600889,0.05508527294064705,0.29348383632661074,0.10953738454056561,0.1191,2.5483
quality,783a21629c5c1e201bfb,222540648,32,ring,Anillo,moderate,60,13,40,0.2,True,0,1125.2800596664063,1162.610411013522,1.033174276062603,0.032109080559989574,0.2709707316251387,0.12683983660943743,0.0876,1.852
quality,471706b53d3b0d3987fc,3264389442,33,ring,Anillo,moderate,60,13,40,0.2,True,0,1195.7729036493718,1214.7519982691201,1.015871821950327,0.015623843094550461,0.2851093924140574,0.12313974761719537,0.0679,1.3479
quality,84f44c1f43ccef71b4ac,3926234568,34,ring,Anillo,moderate,60,13,40,0.2,True,0,1097.7787590696125,1113.363009135093,1.0141961665196442,0.013997456299169705,0.25373919358551417,0.11361698442441459,0.0584,1.2055
quality,6d58d6c12621e7118005,2025080501,35,ring,Anillo,moderate,60,13,40,0.2,True,0,1144.5847016182734,1170.145622343336,1.0223320481995988,0.02184422198142686,0.24747234978910865,0.0757762106949107,0.0726,1.2424
quality,5355d14b520fbb6f0780,163875113,36,ring,Anillo,moderate,60,13,40,0.2,True,0,1159.0893498400044,1192.3209675115004,1.0286704538145253,0.027871369016393203,0.2579272246942973,0.10243911275488538,0.0566,1.3141
quality,fa7a992acd4c4f6a3a3c,2131991863,37,ring,Anillo,moderate,60,13,40,0.2,True,0,1187.8902689935292,1235.8616356175294,1.0403836683203451,0.038816130577619325,0.2696123177254108,0.11037837407626983,0.0691,0.9836
quality,5cdb4736b4f8e3732629,2449792398,38,ring,Anillo,moderate,60,13,40,0.2,True,0,1156.2612934488054,1172.8068440700256,1.0143095256366055,0.01410765183105657,0.27491665548898525,0.12274235635982134,0.0668,1.2443
quality,24ef486ba4449e8a8a3e,2113287015,39,ring,Anillo,moderate,60,13,40,0.2,True,0,1230.0356517073767,1255.2274729844312,1.0204805618780939,0.020069526694757856,0.2793930715651314,0.10255469866048528,0.0833,1.0903
quality,ebbcd70f5aaa6a243761,3472491996,40,ring,Anillo,moderate,60,13,40,0.2,True,0,1078.2113481903368,1099.8570045307317,1.0200755226484353,0.019680427774909075,0.23932600243433735,0.09170886147552526,0.0513,1.0068
quality,9986a9627cda5af3fca9,318316622,41,ring,Anillo,moderate,60,13,40,0.2,True,0,1230.5446202862372,1253.4720169266282,1.0186319100196934,0.018291111672844793,0.2759289074492608,0.11396094444758131,0.0603,1.0026
quality,48feffac5ff574763613,767142180,42,ring,Anillo,moderate,60,13,40,0.2,True,0,1170.6193744808127,1241.732822600967,1.0607485658194358,0.05726952435001128,0.2880294828368742,0.131443750910321,0.0608,0.9889
quality,8192df5968676222ff61,2172063686,43,ring,Anillo,moderate,60,13,40,0.2,True,0,1048.6491285539532,1066.5502273761115,1.017070627662508,0.01678411233027242,0.25779623176488153,0.1106072501423867,0.0648,1.0091
quality,3b3909e0bd43bbd0f5f2,3058092064,44,ring,Anillo,moderate,60,13,40,0.2,True,0,1143.4090109314343,1171.6338596102707,1.0246848226741228,0.02409016131389809,0.2601161659310098,0.09615861056753383,0.0621,0.9933
quality,cb3209a87a40b83f5be4,1600273992,45,ring,Anillo,moderate,60,13,40,0.2,True,0,1154.659842484374,1188.21476590704,1.0290604403028938,0.02823977986593305,0.2619473163605484,0.1202669032088477,0.0587,1.0044
quality,c14167737f71ba8e443b,2963844607,46,ring,Anillo,moderate,60,13,40,0.2,True,0,1143.2296331056746,1231.4590962759132,1.0771756265016996,0.07164627995932274,0.2767937634173461,0.1260111563140074,0.0672,1.0077
quality,33f5ef3cb4b50d0a4d00,4122692848,47,ring,Anillo,moderate,60,13,40,0.2,True,0,1042.512609890461,1061.7349666913942,1.0184384885310434,0.018104665857275583,0.24067872336818366,0.12033196386774248,0.0519,1.0175
quality,51cb37debd9cf3a85045,2628774780,48,ring,Anillo,moderate,60,13,40,0.2,True,0,1119.2114093371179,1136.4630394782737,1.0154140942428147,0.015180106648321524,0.2825733127935361,0.1464556226788991,0.0716,1.3131
quality,b3ef4796ade96dc7942c,1101969513,49,ring,Anillo,moderate,60,13,40,0.2,True,0,1129.0409632172832,1219.6243706816197,1.080230399441144,0.07427156232841715,0.25691842043595764,0.09817905598571253,0.0711,1.1464
quality,cd7e58cf2f96e188fb56,858997225,50,ring,Anillo,moderate,60,13,40,0.2,True,0,1202.1314655282722,1225.6238106814537,1.019542242946663,0.019167663803887472,0.27326831423882636,0.1098174473947946,0.0587,1.141
quality,7d82cab39673cea2decf,1022022643,51,ring,Anillo,moderate,60,13,40,0.2,True,0,1021.2691486486792,1039.0824260680206,1.0174422946614137,0.017143276579845917,0.2195903706230759,0.07980721560532889,0.0545,1.0119
quality,79091d2e48bb3a35499d,3410313075,52,ring,Anillo,moderate,60,13,40,0.2,True,0,1213.8483328488637,1242.1657538126956,1.0233286319200783,0.022796813450149108,0.25976132181662437,0.09799406762755503,0.0646,1.0401
quality,4a87cdea874873b30f98,534083083,53,ring,Anillo,moderate,60,13,40,0.2,True,0,1196.6449727578477,1229.7191447887396,1.0276390849281452,0.026895712058361086,0.26177216495127087,0.09956170450582813,0.0613,0.9674
quality,4ea403464e915cef1840,3486912842,54,ring,Anillo,moderate,60,13,40,0.2,True,0,1176.2994788394722,1209.9605687424917,1.028616088426928,0.027819989157170114,0.2685201161908593,0.10482692882785094,0.0634,0.9925
quality,11320e0417502e5bb7c3,1750379671,55,ring,Anillo,moderate,60,13,40,0.2,True,0,1161.2165019029312,1187.076667495508,1.022269891575084,0.021784747607866393,0.2570796270511512,0.10936234298621161,0.0555,1.0063
quality,12d30d4ee2aeb9fd2ab0,79689382,56,ring,Anillo,moderate,60,13,40,0.2,True,0,1190.1334466308135,1220.2173794396588,1.0252777811547191,0.024654568370973556,0.25923299735794103,0.09139006743674716,0.0755,1.0376
