experiment,world_id,world_seed,replicate,scenario,scenario_label,capacity_mode,capacity_label,capacity_sigma,capacity_cv,N,K,M,reserve_delta,hungarian_declared_feasible,hungarian_capacity_feasible,hungarian_false_feasible,hungarian_total_shortfall_kg,hungarian_minimum_margin_kg,hungarian_mean_margin_kg,milp_feasible,milp_optimal_certified,milp_mip_gap,milp_rescues_false_feasible,milp_solver_ms,milp_error
heterogeneity,1a54b7feae56ada9ba8a,378192097,10,uniform,Aleatorio,low,Baja,0.15,0.1304817909498331,36,8,24,0.2,True,True,False,0.0,1.1067335356499743,2.8227526314839135,True,True,0.0,False,171.2291,
heterogeneity,1a54b7feae56ada9ba8a,378192097,10,uniform,Aleatorio,moderate,Moderada,0.35,0.3396699046301476,36,8,24,0.2,True,False,True,1.8699845623920055,-1.8699845623920055,1.8135022913564982,True,True,0.0,True,718.0139,
heterogeneity,1a54b7feae56ada9ba8a,378192097,10,uniform,Aleatorio,high,Alta,0.65,0.45594833539798235,36,8,24,0.2,True,False,True,7.594617428325536,-3.551807250209473,0.2837932196350694,True,True,0.0,True,837.9169,
heterogeneity,1a54b7feae56ada9ba8a,378192097,10,uniform,Aleatorio,extreme,Extrema,1.0,0.9106006776354709,36,8,24,0.2,True,False,True,18.71946693890972,-11.795111229021177,0.08034581682170006,True,True,0.0,True,123.4816,
heterogeneity,44b506f7e3243fd0de96,195054744,11,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.6525852461886608,1.9642065732617058,True,True,0.0,False,3.2393,
heterogeneity,44b506f7e3243fd0de96,195054744,11,uniform,Aleatorio,low,Baja,0.15,0.14890915221002254,36,8,24,0.2,True,False,True,0.8082858804631545,-0.8082858804631545,2.0070396928899115,True,True,0.0,True,40.8601,
heterogeneity,44b506f7e3243fd0de96,195054744,11,uniform,Aleatorio,moderate,Moderada,0.35,0.39557288235223,36,8,24,0.2,True,False,True,2.652570730304717,-1.3917749728854432,2.561713581951955,True,True,0.0,True,99.8781,
heterogeneity,44b506f7e3243fd0de96,195054744,11,uniform,Aleatorio,high,Alta,0.65,0.7781302063907762,36,8,24,0.2,True,False,True,12.629096565803064,-9.14670797775557,3.3741711348152683,True,True,0.0,True,263.3074,
heterogeneity,44b506f7e3243fd0de96,195054744,11,uniform,Aleatorio,extreme,Extrema,1.0,1.1214672316551377,36,8,24,0.2,True,False,True,24.24720263165659,-11.702945177134517,-1.0555259714647787,True,True,0.0,True,68.465,
heterogeneity,39078bdb90f1e06ef114,3689429971,12,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.189485087534191,2.463091837448133,True,True,0.0,False,3.837,
heterogeneity,39078bdb90f1e06ef114,3689429971,12,uniform,Aleatorio,low,Baja,0.15,0.1807318956031308,36,8,24,0.2,True,False,True,0.32875373083503234,-0.32875373083503234,2.6322451884885103,True,True,0.0,True,428.9461,
heterogeneity,39078bdb90f1e06ef114,3689429971,12,uniform,Aleatorio,moderate,Moderada,0.35,0.39455028303717743,36,8,24,0.2,True,False,True,4.763915814695126,-2.5528280208190335,1.677981295101172,True,True,0.0,True,153.6871,
heterogeneity,39078bdb90f1e06ef114,3689429971,12,uniform,Aleatorio,high,Alta,0.65,0.6020183467380517,36,8,24,0.2,True,False,True,8.064293169467987,-4.842526633437476,2.258835721905321,True,True,0.0,True,327.0945,
heterogeneity,39078bdb90f1e06ef114,3689429971,12,uniform,Aleatorio,extreme,Extrema,1.0,1.2558175991467992,36,8,24,0.2,True,False,True,25.912413772787488,-11.793879282063838,-0.5853813601897048,True,True,0.0,True,65.258,
heterogeneity,f8d162eda4245473948c,3206759489,13,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.9601992676150459,2.471375122396311,True,True,0.0,False,3.3399,
heterogeneity,f8d162eda4245473948c,3206759489,13,uniform,Aleatorio,low,Baja,0.15,0.13864484760476287,36,8,24,0.2,True,False,True,2.1385432712481354,-2.1385432712481354,2.19583586774778,True,True,0.0,True,91.3212,
heterogeneity,f8d162eda4245473948c,3206759489,13,uniform,Aleatorio,moderate,Moderada,0.35,0.33127609963177523,36,8,24,0.2,True,True,False,0.0,0.5766627947545846,2.9110202325648347,True,True,0.0,False,157.3192,
heterogeneity,f8d162eda4245473948c,3206759489,13,uniform,Aleatorio,high,Alta,0.65,1.4908004420005188,36,8,24,0.2,True,False,True,11.135505642975744,-6.857741544534051,5.971124831048627,True,True,0.0,True,185.5072,
heterogeneity,f8d162eda4245473948c,3206759489,13,uniform,Aleatorio,extreme,Extrema,1.0,0.8351379465139612,36,8,24,0.2,True,False,True,7.726896870222635,-4.797475457644644,4.355087182634797,True,True,0.0,True,20.5824,
heterogeneity,2f589350a66a3bba4fd5,4285052271,14,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.6708932181391907,2.9593537418941427,True,True,0.0,False,3.4423,
heterogeneity,2f589350a66a3bba4fd5,4285052271,14,uniform,Aleatorio,low,Baja,0.15,0.17231057586020565,36,8,24,0.2,True,True,False,0.0,0.7366574264714636,3.3296155631844933,True,True,0.0,False,86.1083,
heterogeneity,2f589350a66a3bba4fd5,4285052271,14,uniform,Aleatorio,moderate,Moderada,0.35,0.32435425541118035,36,8,24,0.2,True,True,False,0.0,0.9746667470090067,3.6293441557265416,True,True,0.0,False,83.3174,
heterogeneity,2f589350a66a3bba4fd5,4285052271,14,uniform,Aleatorio,high,Alta,0.65,0.45599727330655904,36,8,24,0.2,True,False,True,1.3412226425778027,-0.46445686146642373,2.1388085662776515,True,True,0.0,True,64.1098,
heterogeneity,2f589350a66a3bba4fd5,4285052271,14,uniform,Aleatorio,extreme,Extrema,1.0,0.9089816658609372,36,8,24,0.2,True,False,True,19.68612865486329,-10.661688820827962,1.2455597778573548,True,True,0.0,True,57.7292,
heterogeneity,093190f22fdaf652b4e2,2130660220,15,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.094634702203372,1.9426421932613231,True,True,0.0,False,3.4479,
heterogeneity,093190f22fdaf652b4e2,2130660220,15,uniform,Aleatorio,low,Baja,0.15,0.1370383156906391,36,8,24,0.2,True,False,True,0.9985975027938387,-0.9985975027938387,1.9496741672114961,True,True,0.0,True,377.3106,
heterogeneity,093190f22fdaf652b4e2,2130660220,15,uniform,Aleatorio,moderate,Moderada,0.35,0.36592480512620673,36,8,24,0.2,True,False,True,5.835901740325029,-1.9558902838940924,0.5096534936978531,True,True,0.0,True,116.0423,
heterogeneity,093190f22fdaf652b4e2,2130660220,15,uniform,Aleatorio,high,Alta,0.65,0.6445261847303506,36,8,24,0.2,True,False,True,9.341164899349874,-5.188959480264707,0.9986064099726535,True,True,0.0,True,72.1607,
heterogeneity,093190f22fdaf652b4e2,2130660220,15,uniform,Aleatorio,extreme,Extrema,1.0,0.8791222024282318,36,8,24,0.2,True,False,True,10.432419010921738,-8.712889786964318,4.214606749043616,True,True,0.0,True,188.1648,
heterogeneity,f3932d4ad1563abbee5c,614722626,16,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.3016576996841493,2.7465136800114673,True,True,0.0,False,5.3936,
heterogeneity,f3932d4ad1563abbee5c,614722626,16,uniform,Aleatorio,low,Baja,0.15,0.15456473840800064,36,8,24,0.2,True,True,False,0.0,1.080449247423985,2.700092066272294,True,True,0.0,False,132.4395,
heterogeneity,f3932d4ad1563abbee5c,614722626,16,uniform,Aleatorio,moderate,Moderada,0.35,0.3438175921536063,36,8,24,0.2,True,False,True,3.006787289605473,-2.3193746298405973,2.493394379393732,True,True,0.0,True,151.7373,
heterogeneity,f3932d4ad1563abbee5c,614722626,16,uniform,Aleatorio,high,Alta,0.65,0.6880508468313427,36,8,24,0.2,True,False,True,4.171030142850395,-2.4786366151150965,4.044954583717223,True,True,0.0,True,205.4226,
heterogeneity,f3932d4ad1563abbee5c,614722626,16,uniform,Aleatorio,extreme,Extrema,1.0,0.9218557734784701,36,8,24,0.2,True,False,True,20.11736150407009,-7.072366190505588,-0.14442914680932462,True,True,0.0,True,84.7525,
heterogeneity,e62fcbe8b38d874133de,1741080403,17,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.6560888147147246,1.8603965898105461,True,True,0.0,False,3.5915,
heterogeneity,e62fcbe8b38d874133de,1741080403,17,uniform,Aleatorio,low,Baja,0.15,0.18112929491510002,36,8,24,0.2,True,False,True,1.2675673558099572,-1.2675673558099572,1.2696979547077212,True,True,0.0,True,329.1451,
heterogeneity,e62fcbe8b38d874133de,1741080403,17,uniform,Aleatorio,moderate,Moderada,0.35,0.28737193391138655,36,8,24,0.2,True,False,True,6.375196243798641,-6.375196243798641,1.41074268369936,True,True,0.0,True,104.6568,
heterogeneity,e62fcbe8b38d874133de,1741080403,17,uniform,Aleatorio,high,Alta,0.65,0.6030954844803165,36,8,24,0.2,True,False,True,3.319801654577953,-2.71660724425233,0.6802746642470561,True,True,0.0,True,119.9359,
heterogeneity,e62fcbe8b38d874133de,1741080403,17,uniform,Aleatorio,extreme,Extrema,1.0,1.139332237541592,36,8,24,0.2,True,False,True,21.89991830403941,-11.473939839716973,-2.0986510518628663,True,True,0.0,True,232.1732,
heterogeneity,bea1b09cf4f902e722f8,3837479083,18,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.7106601564350292,2.968388375211285,True,True,0.0,False,3.0116,
heterogeneity,bea1b09cf4f902e722f8,3837479083,18,uniform,Aleatorio,low,Baja,0.15,0.13313488065830914,36,8,24,0.2,True,True,False,0.0,0.9354478202957637,3.416907875372797,True,True,0.0,False,117.9457,
heterogeneity,bea1b09cf4f902e722f8,3837479083,18,uniform,Aleatorio,moderate,Moderada,0.35,0.38169274507552714,36,8,24,0.2,True,False,True,0.9563948932737301,-0.9563948932737301,2.990550065738365,True,True,0.0,True,66.4793,
heterogeneity,bea1b09cf4f902e722f8,3837479083,18,uniform,Aleatorio,high,Alta,0.65,0.7880740172905024,36,8,24,0.2,True,False,True,12.942861011477492,-6.910177839724398,2.3136059375090103,True,True,0.0,True,419.2924,
heterogeneity,bea1b09cf4f902e722f8,3837479083,18,uniform,Aleatorio,extreme,Extrema,1.0,1.2166191370139714,36,8,24,0.2,True,False,True,19.27253054958144,-10.149760963690053,3.585392960633813,True,True,0.0,True,62.2082,
heterogeneity,d37eb9277fc3b5e27127,3488319982,19,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.25949060438084004,2.5109635179149152,True,True,0.0,False,4.4759,
heterogeneity,d37eb9277fc3b5e27127,3488319982,19,uniform,Aleatorio,low,Baja,0.15,0.14916079689590112,36,8,24,0.2,True,False,True,1.0429105516532609,-1.0429105516532609,2.299255946397444,True,True,0.0,True,300.3355,
heterogeneity,d37eb9277fc3b5e27127,3488319982,19,uniform,Aleatorio,moderate,Moderada,0.35,0.3919231758636795,36,8,24,0.2,True,False,True,2.749202980824615,-1.714513275897744,2.018830009602513,True,True,0.0,True,280.6796,
heterogeneity,d37eb9277fc3b5e27127,3488319982,19,uniform,Aleatorio,high,Alta,0.65,0.6361298432609827,36,8,24,0.2,True,False,True,13.889570956459703,-5.303438808978717,2.7830192714783113,True,True,0.0,True,246.3068,
heterogeneity,d37eb9277fc3b5e27127,3488319982,19,uniform,Aleatorio,extreme,Extrema,1.0,1.167396197484336,36,8,24,0.2,True,False,True,23.51558471950539,-15.854672281204284,2.45820684196807,True,True,0.0,True,31.437,
heterogeneity,453d2895b5706b4d9683,2686345938,20,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.4321388133417505,2.441712910267989,True,True,0.0,False,3.0412,
heterogeneity,453d2895b5706b4d9683,2686345938,20,uniform,Aleatorio,low,Baja,0.15,0.11560861058321356,36,8,24,0.2,True,True,False,0.0,0.22833641856955555,2.1407312611110134,True,True,0.0,False,53.0626,
heterogeneity,453d2895b5706b4d9683,2686345938,20,uniform,Aleatorio,moderate,Moderada,0.35,0.3541490750210137,36,8,24,0.2,True,False,True,5.823055499177812,-3.189308627791341,3.8195606789555057,True,True,0.0,True,112.9545,
heterogeneity,453d2895b5706b4d9683,2686345938,20,uniform,Aleatorio,high,Alta,0.65,0.6664235023405265,36,8,24,0.2,True,False,True,5.0423037774965,-3.073737642748256,2.2507213681729334,True,True,0.0,True,109.5371,
heterogeneity,453d2895b5706b4d9683,2686345938,20,uniform,Aleatorio,extreme,Extrema,1.0,1.3269584915667585,36,8,24,0.2,True,False,True,34.18137212689062,-22.79221250076551,-1.837130925336381,True,True,0.0,True,27.7328,
heterogeneity,6b6131032172449de3b5,4206976790,21,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.4966448675653155,3.1284848036221726,True,True,0.0,False,2.8085,
heterogeneity,6b6131032172449de3b5,4206976790,21,uniform,Aleatorio,low,Baja,0.15,0.11263055577118665,36,8,24,0.2,True,True,False,0.0,1.3849816189003317,3.1777719342280015,True,True,0.0,False,39.2104,
heterogeneity,6b6131032172449de3b5,4206976790,21,uniform,Aleatorio,moderate,Moderada,0.35,0.37851916031949895,36,8,24,0.2,True,False,True,0.43360678994243784,-0.43360678994243784,3.390572795853863,True,True,0.0,True,34.8564,
heterogeneity,6b6131032172449de3b5,4206976790,21,uniform,Aleatorio,high,Alta,0.65,0.6072815747169253,36,8,24,0.2,True,False,True,3.161095066274177,-1.7087554658722155,3.5690541145722854,True,True,0.0,True,23.0272,
heterogeneity,6b6131032172449de3b5,4206976790,21,uniform,Aleatorio,extreme,Extrema,1.0,1.1172871243950504,36,8,24,0.2,True,False,True,1.0785001380940882,-0.8765839689238843,5.74239706744963,True,True,0.0,True,23.5022,
heterogeneity,9bd5868f14c55d18de3f,3250663013,22,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.49062137921157145,2.6111482973915052,True,True,0.0,False,2.7856,
heterogeneity,9bd5868f14c55d18de3f,3250663013,22,uniform,Aleatorio,low,Baja,0.15,0.15340994836070976,36,8,24,0.2,True,True,False,0.0,0.15886494110177551,2.618941126534848,True,True,0.0,False,73.8683,
heterogeneity,9bd5868f14c55d18de3f,3250663013,22,uniform,Aleatorio,moderate,Moderada,0.35,0.2977667858735668,36,8,24,0.2,True,False,True,1.588917388858882,-1.0944816523910799,2.5886477323826553,True,True,0.0,True,101.8549,
heterogeneity,9bd5868f14c55d18de3f,3250663013,22,uniform,Aleatorio,high,Alta,0.65,0.5436128462392411,36,8,24,0.2,True,False,True,5.307395108690034,-3.361623921267583,1.6615018189903241,True,True,0.0,True,36.9141,
heterogeneity,9bd5868f14c55d18de3f,3250663013,22,uniform,Aleatorio,extreme,Extrema,1.0,0.8089600963062388,36,8,24,0.2,True,False,True,14.508857671612954,-6.9921035970316865,3.601081248663645,True,True,0.0,True,39.8818,
heterogeneity,6bf72a2e6cadd4a8ba40,108139529,23,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.30382230194549464,2.96335061710613,True,True,0.0,False,3.0478,
heterogeneity,6bf72a2e6cadd4a8ba40,108139529,23,uniform,Aleatorio,low,Baja,0.15,0.15117103324033124,36,8,24,0.2,True,True,False,0.0,0.09657718030877405,2.607702424235003,True,True,0.0,False,39.746,
heterogeneity,6bf72a2e6cadd4a8ba40,108139529,23,uniform,Aleatorio,moderate,Moderada,0.35,0.37006504515381355,36,8,24,0.2,True,False,True,1.1273268038295896,-1.1273268038295896,3.174747593198675,True,True,0.0,True,44.3472,
heterogeneity,6bf72a2e6cadd4a8ba40,108139529,23,uniform,Aleatorio,high,Alta,0.65,0.5972593002650225,36,8,24,0.2,True,False,True,10.299127566637841,-7.244711208794213,4.089292261734642,True,True,0.0,True,41.1848,
heterogeneity,6bf72a2e6cadd4a8ba40,108139529,23,uniform,Aleatorio,extreme,Extrema,1.0,1.3538408878817876,36,8,24,0.2,True,False,True,21.022270276999183,-8.78759151342322,-0.7837896221879697,True,True,0.0,True,255.825,
heterogeneity,58716ce13b5952461487,1723222682,24,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,2.066833288264725,3.3403035539132744,True,True,0.0,False,3.1477,
heterogeneity,58716ce13b5952461487,1723222682,24,uniform,Aleatorio,low,Baja,0.15,0.13255652075820817,36,8,24,0.2,True,True,False,0.0,2.0006928223524234,3.161560072202451,True,True,0.0,False,517.6458,
heterogeneity,58716ce13b5952461487,1723222682,24,uniform,Aleatorio,moderate,Moderada,0.35,0.254496745543847,36,8,24,0.2,True,False,True,0.2224569175664186,-0.2224569175664186,3.3489148354876623,True,True,0.0,True,138.7993,
heterogeneity,58716ce13b5952461487,1723222682,24,uniform,Aleatorio,high,Alta,0.65,0.6437861694888729,36,8,24,0.2,True,False,True,4.224179102908522,-2.388935427278499,3.279206312008277,True,True,0.0,True,19.5916,
heterogeneity,58716ce13b5952461487,1723222682,24,uniform,Aleatorio,extreme,Extrema,1.0,1.0030313811887521,36,8,24,0.2,True,False,True,24.237716140247954,-12.867141064824525,-0.08773453901265749,True,True,0.0,True,38.4853,
heterogeneity,8f6990250dcaa8b29ba9,2532787860,25,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.713672524769283,3.2309171112629693,True,True,0.0,False,3.3403,
heterogeneity,8f6990250dcaa8b29ba9,2532787860,25,uniform,Aleatorio,low,Baja,0.15,0.13887317063798021,36,8,24,0.2,True,True,False,0.0,0.9805988892384274,3.120288325096733,True,True,0.0,False,59.824,
heterogeneity,8f6990250dcaa8b29ba9,2532787860,25,uniform,Aleatorio,moderate,Moderada,0.35,0.2681840008877421,36,8,24,0.2,True,False,True,5.949815559877013,-3.2889791606299354,3.0127434698416815,True,True,0.0,True,147.6753,
heterogeneity,8f6990250dcaa8b29ba9,2532787860,25,uniform,Aleatorio,high,Alta,0.65,0.8110990265546703,36,8,24,0.2,True,False,True,15.818372810372276,-12.570552657194908,5.079255983100019,True,True,0.0,True,187.2,
heterogeneity,8f6990250dcaa8b29ba9,2532787860,25,uniform,Aleatorio,extreme,Extrema,1.0,1.001714489104048,36,8,24,0.2,True,False,True,20.502737191865705,-12.050649435205006,3.8117414028419474,True,True,0.0,True,104.7807,
heterogeneity,2b1fbcfb6c9ac8fb3e89,1320059784,26,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.4949620344286796,2.8014060649748282,True,True,0.0,False,3.0267,
heterogeneity,2b1fbcfb6c9ac8fb3e89,1320059784,26,uniform,Aleatorio,low,Baja,0.15,0.18164341146926158,36,8,24,0.2,True,False,True,0.9245002740135444,-0.9245002740135444,2.8590975707144275,True,True,0.0,True,73.2095,
heterogeneity,2b1fbcfb6c9ac8fb3e89,1320059784,26,uniform,Aleatorio,moderate,Moderada,0.35,0.2778553554168969,36,8,24,0.2,True,False,True,3.239420056310518,-3.134406722778742,1.8572824828673515,True,True,0.0,True,30.5337,
heterogeneity,2b1fbcfb6c9ac8fb3e89,1320059784,26,uniform,Aleatorio,high,Alta,0.65,0.6064744160373261,36,8,24,0.2,True,False,True,11.494864060190405,-3.867006809699177,0.9229273599276155,True,True,0.0,True,48.1653,
heterogeneity,2b1fbcfb6c9ac8fb3e89,1320059784,26,uniform,Aleatorio,extreme,Extrema,1.0,1.448841552463824,36,8,24,0.2,True,False,True,20.8394903021636,-9.510525714313294,5.870294960908351,True,True,0.0,True,14.845,
heterogeneity,83b72f6f6fbb0d8e5ec2,3332570237,27,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.7204479842439095,2.6673458297175414,True,True,0.0,False,3.1736,
heterogeneity,83b72f6f6fbb0d8e5ec2,3332570237,27,uniform,Aleatorio,low,Baja,0.15,0.162350296277293,36,8,24,0.2,True,True,False,0.0,0.8948107336499307,2.539971182243302,True,True,0.0,False,344.7737,
heterogeneity,83b72f6f6fbb0d8e5ec2,3332570237,27,uniform,Aleatorio,moderate,Moderada,0.35,0.3619788039626305,36,8,24,0.2,True,False,True,3.8054297734172797,-1.8585781481010824,3.231446411216092,True,True,0.0,True,135.9412,
heterogeneity,83b72f6f6fbb0d8e5ec2,3332570237,27,uniform,Aleatorio,high,Alta,0.65,0.5952453723995598,36,8,24,0.2,True,False,True,2.9603965446311786,-1.873846029922328,3.9699354009721795,True,True,0.0,True,196.644,
heterogeneity,83b72f6f6fbb0d8e5ec2,3332570237,27,uniform,Aleatorio,extreme,Extrema,1.0,1.201778787063353,36,8,24,0.2,True,False,True,28.57543420039906,-13.735445888088423,-1.1437987285269127,True,True,0.0,True,35.4318,
heterogeneity,cbbc20a84edb73f207f5,1107084450,28,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.5250276339063289,2.3441196891342817,True,True,0.0,False,4.0182,
heterogeneity,cbbc20a84edb73f207f5,1107084450,28,uniform,Aleatorio,low,Baja,0.15,0.10713709751182939,36,8,24,0.2,True,True,False,0.0,0.2932533506861148,2.392830962265168,True,True,0.0,False,166.3717,
heterogeneity,cbbc20a84edb73f207f5,1107084450,28,uniform,Aleatorio,moderate,Moderada,0.35,0.30869222616280456,36,8,24,0.2,True,False,True,2.708912753139419,-2.708912753139419,1.4320242681054283,True,True,0.0,True,180.5823,
heterogeneity,cbbc20a84edb73f207f5,1107084450,28,uniform,Aleatorio,high,Alta,0.65,0.6105444494840351,36,8,24,0.2,True,False,True,8.938543593114582,-3.8517780062641975,1.8479592800139208,True,True,0.0,True,271.4128,
heterogeneity,cbbc20a84edb73f207f5,1107084450,28,uniform,Aleatorio,extreme,Extrema,1.0,1.090163214239475,36,8,24,0.2,True,False,True,7.945655912717343,-3.1937633961428125,1.4756642048268545,True,True,0.0,True,51.8751,
heterogeneity,5f5af141434b7f6406fe,612922371,29,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.5602158713796612,2.1514264196497765,True,True,0.0,False,3.0552,
heterogeneity,5f5af141434b7f6406fe,612922371,29,uniform,Aleatorio,low,Baja,0.15,0.17275762203228184,36,8,24,0.2,True,True,False,0.0,0.36524117376023213,2.0449612604210023,True,True,0.0,False,105.0145,
heterogeneity,5f5af141434b7f6406fe,612922371,29,uniform,Aleatorio,moderate,Moderada,0.35,0.3187970670649981,36,8,24,0.2,True,False,True,7.997323434132065,-7.768808468676934,1.1674477901102918,True,True,0.0,True,288.7747,
heterogeneity,5f5af141434b7f6406fe,612922371,29,uniform,Aleatorio,high,Alta,0.65,0.6624113228017273,36,8,24,0.2,True,False,True,7.400614689354789,-6.313633782912383,3.6664008258358516,True,True,0.0,True,68.4548,
heterogeneity,5f5af141434b7f6406fe,612922371,29,uniform,Aleatorio,extreme,Extrema,1.0,1.0747064475863828,36,8,24,0.2,True,False,True,24.82354004756962,-9.393236583712564,-0.12984107413083734,True,True,0.0,True,178.3136,
heterogeneity,6d0cfefb140470edc495,3154166219,0,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.1139234755133405,2.841390885242792,True,True,0.0,False,3.9867,
heterogeneity,6d0cfefb140470edc495,3154166219,0,clustered,Agrupado,low,Baja,0.15,0.12330314927395199,36,8,24,0.2,True,True,False,0.0,0.8470100188418157,2.8876972994933885,True,True,0.0,False,88.8006,
heterogeneity,6d0cfefb140470edc495,3154166219,0,clustered,Agrupado,moderate,Moderada,0.35,0.2823968762933621,36,8,24,0.2,True,False,True,1.894118673563487,-0.7770636305973451,3.6717992135865205,True,True,0.0,True,402.1848,
heterogeneity,6d0cfefb140470edc495,3154166219,0,clustered,Agrupado,high,Alta,0.65,0.8550222930375689,36,8,24,0.2,True,False,True,5.534671032535147,-2.064467186523043,1.4094753632950718,True,True,0.0,True,264.9719,
heterogeneity,6d0cfefb140470edc495,3154166219,0,clustered,Agrupado,extreme,Extrema,1.0,1.282424258770777,36,8,24,0.2,True,False,True,10.980328537068043,-5.657441209087667,2.129829812598575,True,True,0.0,True,29.5881,
heterogeneity,2b84b205db67ea58c91d,2450556052,1,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.30881508704833394,2.633238177088346,True,True,0.0,False,3.3577,
heterogeneity,2b84b205db67ea58c91d,2450556052,1,clustered,Agrupado,low,Baja,0.15,0.13034638482985977,36,8,24,0.2,True,False,True,0.25263308064064205,-0.25263308064064205,2.6043522198464504,True,True,0.0,True,229.7353,
heterogeneity,2b84b205db67ea58c91d,2450556052,1,clustered,Agrupado,moderate,Moderada,0.35,0.38241251125171455,36,8,24,0.2,True,False,True,3.982153302230625,-2.9908194296852777,2.6257272019220976,True,True,0.0,True,338.6179,
heterogeneity,2b84b205db67ea58c91d,2450556052,1,clustered,Agrupado,high,Alta,0.65,0.45917410366537253,36,8,24,0.2,True,False,True,2.398154310494558,-1.224247924915968,3.5896562644545877,True,True,0.0,True,500.1397,
heterogeneity,2b84b205db67ea58c91d,2450556052,1,clustered,Agrupado,extreme,Extrema,1.0,0.8657247525206074,36,8,24,0.2,True,False,True,12.232057594722747,-8.803784594429,2.4657854407472097,True,True,0.0,True,197.179,
heterogeneity,a7e60d41576deb1c914d,623872876,2,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.7657779915374885,3.1421048398409206,True,True,0.0,False,3.5246,
heterogeneity,a7e60d41576deb1c914d,623872876,2,clustered,Agrupado,low,Baja,0.15,0.15757298371689282,36,8,24,0.2,True,True,False,0.0,1.1865694650802858,2.63744769596547,True,True,0.0,False,262.1729,
heterogeneity,a7e60d41576deb1c914d,623872876,2,clustered,Agrupado,moderate,Moderada,0.35,0.3159534576870039,36,8,24,0.2,True,True,False,0.0,0.690762087563142,3.64942169940703,True,True,0.0,False,319.3654,
heterogeneity,a7e60d41576deb1c914d,623872876,2,clustered,Agrupado,high,Alta,0.65,0.6622979663970049,36,8,24,0.2,True,False,True,1.2735519560274966,-1.2735519560274966,5.597440769708746,True,True,0.0,True,98.4831,
heterogeneity,a7e60d41576deb1c914d,623872876,2,clustered,Agrupado,extreme,Extrema,1.0,1.1388228970576342,36,8,24,0.2,True,False,True,12.579920514078445,-4.749803358491861,1.335900610558768,True,True,0.0,True,41.5619,
heterogeneity,2e6c0f33f14d0c10febd,3821618535,3,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.5096108918630531,1.8705122000704153,True,True,0.0,False,3.2361,
heterogeneity,2e6c0f33f14d0c10febd,3821618535,3,clustered,Agrupado,low,Baja,0.15,0.10862847143917227,36,8,24,0.2,True,False,True,0.10060125634588424,-0.10060125634588424,2.1804120702162,True,True,0.0,True,92.1317,
heterogeneity,2e6c0f33f14d0c10febd,3821618535,3,clustered,Agrupado,moderate,Moderada,0.35,0.33064288016178156,36,8,24,0.2,True,False,True,3.293510856718367,-2.19165630688423,1.865215215606883,True,True,0.0,True,399.8898,
heterogeneity,2e6c0f33f14d0c10febd,3821618535,3,clustered,Agrupado,high,Alta,0.65,0.6501005859922625,36,8,24,0.2,True,False,True,17.882986262572334,-6.291947633911189,-0.18427308201742676,True,True,0.0,True,659.2118,
