seed,policy,t,x_load,y_load,theta_load,wrench_residual,torque_saturation,hamiltonian,delta_hamiltonian,formation_error,cbf_active,battery_min,delivered
6126,cardinality_only,23.8,-7.5000000000334826,1.1748422735524652e-12,5.904032214662008e-12,0.9629274432938554,1.9793276116885182e-17,0.004147465437775219,0.0,9.251858538542972e-17,0,0.9808800000000074,0
6126,cardinality_only,23.900000000000002,-7.500000000033868,1.1948387710651387e-12,5.996477475276405e-12,0.9573938425166827,3.6604601238797955e-18,0.004147465437775073,0.0,9.25185853854297e-18,0,0.9808000000000074,0
6126,cardinality_only,24.0,-7.500000000034243,1.2142753670648137e-12,6.086334269952962e-12,0.9517606219947996,5.437451789922734e-19,0.004147465437774929,0.0,7.401486830834377e-17,0,0.9807200000000075,0
6126,cardinality_only,24.1,-7.500000000034607,1.2331677384369593e-12,6.173675074583608e-12,0.946033765957624,8.201318746708698e-20,0.00414746543777479,0.0,0.0,0,0.9806400000000075,0
6126,cardinality_only,24.200000000000003,-7.5000000000349605,1.2515311234805648e-12,6.258570336970677e-12,0.9402194578211847,1.1443250039261778e-19,0.004147465437774654,0.0,7.401486830834377e-17,0,0.9805600000000075,0
6126,cardinality_only,24.3,-7.500000000035304,1.269380333822819e-12,6.341088532406382e-12,0.9343240814274307,1.5818934952995783e-19,0.004147465437774523,0.0,1.850371707708594e-17,0,0.9804800000000076,0
6126,cardinality_only,24.400000000000002,-7.500000000035638,1.2867297663655719e-12,6.4212962189119595e-12,0.9283542220879312,2.1682888640334392e-19,0.004147465437774395,0.0,9.251858538542972e-17,0,0.9804000000000076,0
6126,cardinality_only,24.5,-7.500000000035963,1.3035934148970978e-12,6.499258090932566e-12,0.922316667391811,2.9487399169799374e-19,0.004147465437774271,0.0,3.700743415417188e-17,0,0.9803200000000076,0
6126,cardinality_only,24.6,-7.500000000036279,1.319984881378477e-12,6.575037031531738e-12,0.9162184077333515,3.9805729279920468e-19,0.00414746543777415,0.0,4.625929269271486e-17,0,0.9802400000000077,0
6126,cardinality_only,24.700000000000003,-7.500000000036587,1.335917386913626e-12,6.648694163128119e-12,0.9100666365099684,5.335942886152823e-19,0.004147465437774033,0.0,5.551115123125783e-17,0,0.9801600000000077,0
6126,cardinality_only,24.8,-7.500000000036885,1.3514037824117496e-12,6.72028889681607e-12,0.9038687499363128,7.105076044796287e-19,0.004147465437773918,0.0,0.0,0,0.9800800000000077,0
6126,cardinality_only,24.900000000000002,-7.500000000037176,1.366456559478468e-12,6.789878989732291e-12,0.8976323464150352,4.7086124879258465e-18,0.004147465437773808,0.0,9.25185853854297e-18,0,0.9800000000000078,0
6126,cardinality_only,25.0,-7.500000000037457,1.381087864509607e-12,6.8575206732478025e-12,0.8913652253993668,4.5280378237302903e-17,0.0041474654377737,0.0,8.326672684688674e-17,0,0.9799200000000078,0
6126,cardinality_only,25.1,-7.500000000037732,1.3953095333829411e-12,6.92326924644805e-12,0.8850753856771267,3.4272926803042335e-16,0.004147465437773595,0.0,3.700743415417188e-17,0,0.9798400000000078,0
6126,cardinality_only,25.200000000000003,-7.500000000037998,1.4091332293376016e-12,6.987182149621256e-12,0.878771023000192,2.1160090263055632e-15,0.004147465437773493,0.0,4.625929269271486e-17,0,0.9797600000000078,0
6126,cardinality_only,25.3,-7.500000000038257,1.4225710039962227e-12,7.049332911666123e-12,0.8724605269778808,1.0968064204351915e-14,0.004147465437773393,0.0,4.625929269271486e-17,0,0.9796800000000079,0
6126,cardinality_only,25.400000000000002,-7.50000000003851,1.4356342682256483e-12,7.109786776641292e-12,0.8661524771471643,1.732970702337158e-14,0.004147465437773297,0.0,9.25185853854297e-18,0,0.9796000000000079,0
6126,cardinality_only,25.5,-7.500000000038755,1.448338900273126e-12,7.168696607385955e-12,0.8598556381280203,5.946959551923004e-14,0.0041474654377732035,0.0,8.326672684688674e-17,0,0.9795200000000079,0
6126,cardinality_only,25.6,-7.500000000038995,1.4607149903320281e-12,7.22644190184223e-12,0.853578953766276,1.939755889850803e-13,0.004147465437773112,0.0,9.251858538542972e-17,0,0.979440000000008,0
6126,cardinality_only,25.700000000000003,-7.500000000039229,1.4727707348173551e-12,7.282957044301768e-12,0.8473315401617477,1.5468649921548095e-13,0.004147465437773023,0.0,5.551115123125783e-17,0,0.979360000000008,0
6126,cardinality_only,25.8,-7.500000000039458,1.4845137173788133e-12,7.338197044329152e-12,0.8411226774842235,1.2291262268503043e-13,0.004147465437772935,0.0,9.25185853854297e-18,0,0.979280000000008,0
6126,cardinality_only,25.900000000000002,-7.500000000039682,1.495951087447471e-12,7.392133539475289e-12,0.8349618004587734,9.728604780829746e-14,0.004147465437772849,0.0,3.700743415417188e-17,0,0.9792000000000081,0
6126,cardinality_only,26.0,-7.5000000000399005,1.507089692032074e-12,7.44475147365806e-12,0.8288584874232433,7.666436029065427e-14,0.004147465437772766,0.0,5.551115123125783e-17,0,0.9791200000000081,0
6126,cardinality_only,26.1,-7.500000000040114,1.5179361704254948e-12,7.496046353119247e-12,0.8228224478464575,6.009897421301451e-14,0.004147465437772685,0.0,3.700743415417188e-17,0,0.9790400000000081,0
6126,cardinality_only,26.200000000000003,-7.500000000040321,1.5284970199573548e-12,7.546021992110658e-12,0.8168635082037365,4.680646205537802e-14,0.004147465437772605,0.0,3.700743415417188e-17,0,0.9789600000000082,0
6126,cardinality_only,26.3,-7.500000000040522,1.5387786395382018e-12,7.594688670588621e-12,0.8109915961103097,3.6142951323883414e-14,0.004147465437772529,0.0,2.7755575615628914e-17,0,0.9788800000000082,0
6126,cardinality_only,26.400000000000002,-7.5000000000407185,1.5487873564969013e-12,7.642061635900884e-12,0.8052167226206312,2.7581532673312826e-14,0.004147465437772453,0.0,4.625929269271486e-17,0,0.9788000000000082,0
6126,cardinality_only,26.5,-7.50000000004091,1.5585294411245787e-12,7.688159889539851e-12,0.7995489626119069,2.0692542179125738e-14,0.0041474654377723795,0.0,6.47630097698008e-17,0,0.9787200000000083,0
6126,cardinality_only,26.6,-7.500000000041097,1.5680111124012054e-12,7.733005208366544e-12,0.7939984331836325,1.5126515847040076e-14,0.004147465437772308,0.0,6.47630097698008e-17,0,0.9786400000000083,0
6126,cardinality_only,26.700000000000003,-7.500000000041279,1.5772726185302592e-12,7.776728817333644e-12,0.7885752700224858,5.358362702120008e-14,0.004147465437772239,0.0,4.625929269271486e-17,0,0.9785600000000083,0
6126,cardinality_only,26.8,-7.50000000004146,1.5864398764313114e-12,7.819708763257657e-12,0.7832896017007287,1.9223920319676624e-13,0.00414746543777217,0.0,5.551115123125783e-17,0,0.9784800000000083,0
6126,cardinality_only,26.900000000000002,-7.500000000041664,1.5963579167048604e-12,7.864713967102201e-12,0.7781515219135658,1.2914785625618162e-12,0.004147465437772092,0.0,3.700743415417188e-17,0,0.9784000000000084,0
6126,cardinality_only,27.0,-7.500000000042079,1.6134377094200044e-12,7.936350917337711e-12,0.773171059735032,1.115675683944475e-11,0.004147465437771933,0.0,3.700743415417188e-17,0,0.9783200000000084,0
6126,cardinality_only,27.1,-7.500000000042483,1.6300392680038756e-12,8.005982033230287e-12,0.7683581472140166,1.0546410185413096e-19,0.004147465437771779,0.0,4.625929269271486e-17,0,0.9782400000000084,0
6126,cardinality_only,27.200000000000003,-7.500000000042876,1.6461759841644286e-12,8.073663483359946e-12,0.763722586971352,2.1928302949457286e-18,0.004147465437771628,0.0,6.47630097698008e-17,0,0.9781600000000085,0
6126,cardinality_only,27.3,-7.500000000043258,1.6618608875256206e-12,8.139449928015696e-12,0.7592740153008934,3.0051888463278725e-17,0.004147465437771483,0.0,0.0,0,0.9780800000000085,0
6126,cardinality_only,27.400000000000002,-7.500000000043629,1.6771066928372478e-12,8.2033947840528e-12,0.7550218657932446,1.7273268579507975e-16,0.00414746543777134,0.0,4.625929269271486e-17,0,0.9780000000000085,0
6126,cardinality_only,27.5,-7.50000000004399,1.6919258316574128e-12,8.265550487471627e-12,0.7509753306940647,5.213403052494114e-16,0.004147465437771203,0.0,9.25185853854297e-18,0,0.9779200000000086,0
6126,cardinality_only,27.6,-7.5000000000443405,1.7063305854921578e-12,8.325969495479406e-12,0.7471433212803829,1.4657138717131024e-15,0.004147465437771069,0.0,1.850371707708594e-17,0,0.9778400000000086,0
6126,cardinality_only,27.700000000000003,-7.500000000044682,1.7203333272157423e-12,8.384706428855369e-12,0.7435344274095028,3.8630369605579356e-15,0.004147465437770938,0.0,5.551115123125783e-17,0,0.9777600000000086,0
6126,cardinality_only,27.8,-7.500000000045013,1.7339458509594666e-12,8.441813423689988e-12,0.7401568765869836,5.8782372729629895e-15,0.004147465437770812,0.0,7.401486830834377e-17,0,0.9776800000000087,0
6126,cardinality_only,27.900000000000002,-7.500000000045335,1.747177919115065e-12,8.497327290963149e-12,0.7370184929403921,2.3473175648773606e-15,0.004147465437770688,0.0,5.551115123125783e-17,0,0.9776000000000087,0
6126,cardinality_only,28.0,-7.500000000045649,1.7600396787683005e-12,8.551288454721579e-12,0.7341266565213428,6.739075666613832e-16,0.004147465437770569,0.0,8.326672684688674e-17,0,0.9775200000000087,0
6126,cardinality_only,28.1,-7.5000000000459535,1.7725413275870766e-12,8.60373886976538e-12,0.7314882633873764,6.554824344081256e-17,0.004147465437770452,0.0,0.0,0,0.9774400000000087,0
6126,cardinality_only,28.200000000000003,-7.500000000046249,1.7846929314942481e-12,8.654720684319911e-12,0.7291096869387801,4.45278204539179e-18,0.004147465437770339,0.0,1.850371707708594e-17,0,0.9773600000000088,0
6126,cardinality_only,28.3,-7.500000000046537,1.7965042905467155e-12,8.704275008549638e-12,0.7269967409977249,1.9308930190890607e-19,0.004147465437770229,0.0,3.700743415417188e-17,0,0.9772800000000088,0
6126,cardinality_only,28.400000000000002,-7.500000000047108,1.8117195867267e-12,8.788705554874328e-12,0.7251546453363054,1.4505497269358574e-11,0.004147465437770011,0.0,9.251858538542972e-17,0,0.9772000000000088,0
6126,cardinality_only,28.5,-7.500000000047696,1.8268967875303294e-12,8.874482210366951e-12,0.7235879926531119,1.484065786009216e-12,0.004147465437769786,0.0,8.326672684688674e-17,0,0.9771200000000089,0
6126,cardinality_only,28.6,-7.50000000004827,1.8416731691050174e-12,8.958082076367864e-12,0.7223007218160641,8.998274483301321e-14,0.004147465437769567,0.0,1.850371707708594e-17,0,0.9770400000000089,0
6126,cardinality_only,28.700000000000003,-7.500000000048828,1.856036543969564e-12,9.039347643652147e-12,0.7212960907675495,2.59901255876391e-15,0.004147465437769353,0.0,1.850371707708594e-17,0,0.9769600000000089,0
6126,cardinality_only,28.8,-7.500000000049369,1.869997751901902e-12,9.118337835086223e-12,0.7205766561969965,2.4013501192790672e-17,0.004147465437769147,0.0,6.47630097698008e-17,0,0.976880000000009,0
6126,cardinality_only,28.900000000000002,-7.500000000049896,1.8835680460851382e-12,9.195116301784107e-12,0.720144256593422,2.4958447608800766e-19,0.004147465437768945,0.0,3.700743415417188e-17,0,0.976800000000009,0
6126,cardinality_only,29.0,-7.500000000050409,1.8967583720323223e-12,9.269744971435758e-12,0.72,8.523201666063423e-21,0.0041474654377687496,0.0,1.850371707708594e-17,0,0.976720000000009,0
6126,cardinality_only,29.1,-7.500000000050907,1.909579368854064e-12,9.34228403835847e-12,0.72,8.523201205638876e-21,0.004147465437768559,0.0,0.0,0,0.9766400000000091,0
6126,cardinality_only,29.200000000000003,-7.500000000051391,1.9220413777658752e-12,9.412792011428654e-12,0.72,8.523210374842432e-21,0.004147465437768374,0.0,5.551115123125783e-17,0,0.9765600000000091,0
6126,cardinality_only,29.3,-7.500000000051862,1.9341544504292344e-12,9.481325761274181e-12,0.72,8.523219083621442e-21,0.004147465437768194,0.0,8.326672684688674e-17,0,0.9764800000000091,0
6126,cardinality_only,29.400000000000002,-7.500000000052319,1.9459283570590978e-12,9.547940566145341e-12,0.72,8.523196532632199e-21,0.004147465437768018,0.0,7.401486830834377e-17,0,0.9764000000000091,0
6126,cardinality_only,29.5,-7.500000000052763,1.9573725943044035e-12,9.612690156501418e-12,0.72,8.52318782385319e-21,0.004147465437767848,0.0,5.551115123125783e-17,0,0.9763200000000092,0
6126,cardinality_only,29.6,-7.500000000053195,1.9684963929079193e-12,9.675626758348832e-12,0.72,8.523209914417885e-21,0.0041474654377676844,0.0,5.551115123125783e-17,0,0.9762400000000092,0
6126,cardinality_only,29.700000000000003,-7.500000000053615,1.9793087251516152e-12,9.736801135365826e-12,0.72,8.523209914417885e-21,0.004147465437767523,0.0,9.25185853854297e-18,0,0.9761600000000092,0
6126,cardinality_only,29.8,-7.5000000000540235,1.9898183120935663e-12,9.796262629847653e-12,0.72,8.523198869135536e-21,0.004147465437767367,0.0,9.251858538542972e-17,0,0.9760800000000093,0
6126,cardinality_only,29.900000000000002,-7.5000000000544205,2.000033630602221e-12,9.854059202505297e-12,0.72,8.523188461087531e-21,0.004147465437767216,0.0,7.401486830834377e-17,0,0.9760000000000093,0
6126,cardinality_only,30.0,-7.500000000054806,2.0099629201937116e-12,9.910237471149835e-12,0.72,8.523201205638876e-21,0.004147465437767068,0.0,4.625929269271486e-17,0,0.9759200000000093,0
6126,cardinality_only,30.1,-7.500000000055181,2.019614189677719e-12,9.964842748293632e-12,0.72,8.523192957284413e-21,0.0041474654377669255,0.0,3.700743415417188e-17,0,0.9758400000000094,0
6126,cardinality_only,30.200000000000003,-7.500000000055545,2.028995223617253e-12,1.0017919077698712e-11,0.72,8.523201205638876e-21,0.004147465437766786,0.0,7.401486830834377e-17,0,0.9757600000000094,0
6126,cardinality_only,30.3,-7.500000000055899,2.0381135886075582e-12,1.0069509269901757e-11,0.72,8.523234164676124e-21,0.0041474654377666505,0.0,3.700743415417188e-17,0,0.9756800000000094,0
6126,cardinality_only,30.400000000000002,-7.500000000056244,2.0469766393792137e-12,1.0119654936744425e-11,0.72,8.523190160356527e-21,0.004147465437766519,0.0,8.326672684688674e-17,0,0.9756000000000095,0
6126,cardinality_only,30.5,-7.500000000056579,2.0555915247303413e-12,1.0168396524936808e-11,0.72,8.523209914417885e-21,0.00414746543776639,0.0,8.326672684688674e-17,0,0.9755200000000095,0
6126,cardinality_only,30.6,-7.500000000056904,2.0639651932927157e-12,1.0215773348681112e-11,0.72,8.523190160356527e-21,0.004147465437766266,0.0,9.251858538542972e-17,0,0.9754400000000095,0
6126,cardinality_only,30.700000000000003,-7.50000000005722,2.0721043991364224e-12,1.0261823621381882e-11,0.72,8.523190160356527e-21,0.004147465437766146,0.0,2.7755575615628914e-17,0,0.9753600000000096,0
6126,cardinality_only,30.8,-7.500000000057527,2.0800157072175836e-12,1.0306584486468339e-11,0.72,8.523207577914545e-21,0.004147465437766028,0.0,0.0,0,0.9752800000000096,0
6126,cardinality_only,30.900000000000002,-7.500000000057826,2.087705498673551e-12,1.0350092047353683e-11,0.72,8.523225455897113e-21,0.004147465437765913,0.0,3.700743415417188e-17,0,0.9752000000000096,0
6126,cardinality_only,31.0,-7.500000000058116,2.0951799759698296e-12,1.0392381396555546e-11,0.72,8.523223296203567e-21,0.004147465437765803,0.0,0.0,0,0.9751200000000096,0
6126,cardinality_only,31.1,-7.500000000058399,2.102445167902891e-12,1.0433486644001064e-11,0.72,8.523173203223059e-21,0.004147465437765695,0.0,1.295260195396016e-16,0,0.9750400000000097,0
6126,cardinality_only,31.200000000000003,-7.500000000058673,2.1095069344629052e-12,1.0473440944539417e-11,0.72,8.523198869135536e-21,0.004147465437765591,0.0,7.401486830834377e-17,0,0.9749600000000097,0
6126,cardinality_only,31.3,-7.5000000000589395,2.1163709715603176e-12,1.0512276524684003e-11,0.72,8.523199329560086e-21,0.004147465437765488,0.0,3.700743415417188e-17,0,0.9748800000000097,0
6126,cardinality_only,31.400000000000002,-7.500000000059199,2.1230428156200807e-12,1.055002470860585e-11,0.72,8.523173203223059e-21,0.004147465437765389,0.0,4.625929269271486e-17,0,0.9748000000000098,0
6126,cardinality_only,31.5,-7.500000000059451,2.129527848047249e-12,1.0586715943399191e-11,0.72,8.523208038339095e-21,0.004147465437765293,0.0,6.47630097698008e-17,0,0.9747200000000098,0
6126,cardinality_only,31.6,-7.500000000059696,2.135831299567535e-12,1.0622379823639626e-11,0.72,8.523208498763642e-21,0.0041474654377651994,0.0,2.7755575615628914e-17,0,0.9746400000000098,0
6126,cardinality_only,31.700000000000003,-7.500000000059934,2.1419582544463314e-12,1.0657045115254639e-11,0.72,8.52320570183576e-21,0.004147465437765108,0.0,4.625929269271486e-17,0,0.9745600000000099,0
6126,cardinality_only,31.8,-7.500000000060165,2.1479136545896003e-12,1.069073977872574e-11,0.72,8.52319699305675e-21,0.00414746543776502,0.0,8.326672684688674e-17,0,0.9744800000000099,0
6126,cardinality_only,31.900000000000002,-7.50000000006039,2.153702303529936e-12,1.0723490991640957e-11,0.72,8.523214871039316e-21,0.004147465437764934,0.0,9.25185853854297e-18,0,0.9744000000000099,0
6126,cardinality_only,32.0,-7.500000000060608,2.159328870301021e-12,1.0755325170615856e-11,0.72,8.52319699305675e-21,0.00414746543776485,0.0,1.1102230246251565e-16,0,0.97432000000001,0
6126,cardinality_only,32.1,-7.500000000060821,2.164797893203594e-12,1.0786267992600766e-11,0.72,8.523199329560086e-21,0.004147465437764768,0.0,7.401486830834377e-17,0,0.97424000000001,0
6126,cardinality_only,32.2,-7.500000000061027,2.1701137834659735e-12,1.0816344415591407e-11,0.72,8.52319699305675e-21,0.00414746543776469,0.0,4.625929269271486e-17,0,0.97416000000001,0
6126,cardinality_only,32.300000000000004,-7.5000000000612275,2.175280828802085e-12,1.0845578698759617e-11,0.72,8.523190620781077e-21,0.004147465437764614,0.0,3.700743415417188e-17,0,0.97408000000001,0
6126,cardinality_only,32.4,-7.500000000061423,2.1803031968698635e-12,1.0873994422020426e-11,0.72,8.523190620781077e-21,0.004147465437764539,0.0,4.625929269271486e-17,0,0.9740000000000101,0
6126,cardinality_only,32.5,-7.500000000061612,2.185184938632823e-12,1.090161450505124e-11,0.72,8.523199329560086e-21,0.0041474654377644665,0.0,4.625929269271486e-17,0,0.9739200000000101,0
6126,cardinality_only,32.6,-7.500000000061796,2.1899299916274977e-12,1.0928461225778499e-11,0.72,8.523208038339095e-21,0.004147465437764396,0.0,3.700743415417188e-17,0,0.9738400000000101,0
6126,cardinality_only,32.7,-7.500000000061975,2.1945421831394004e-12,1.0954556238346702e-11,0.72,8.523221420124777e-21,0.004147465437764328,0.0,8.326672684688674e-17,0,0.9737600000000102,0
6126,cardinality_only,32.800000000000004,-7.500000000062149,2.1990252332900484e-12,1.0979920590584305e-11,0.72,8.52319699305675e-21,0.004147465437764261,0.0,7.401486830834377e-17,0,0.9736800000000102,0
6126,cardinality_only,32.9,-7.500000000062319,2.2033827580375567e-12,1.1004574740980562e-11,0.72,8.523196532632199e-21,0.004147465437764196,0.0,9.251858538542972e-17,0,0.9736000000000102,0
6126,cardinality_only,33.0,-7.500000000062483,2.207618272093213e-12,1.1028538575187032e-11,0.72,8.523196532632199e-21,0.0041474654377641335,0.0,9.251858538542972e-17,0,0.9735200000000103,0
6126,cardinality_only,33.1,-7.500000000062643,2.2117351917563896e-12,1.1051831422057028e-11,0.72,8.52318782385319e-21,0.004147465437764072,0.0,5.551115123125783e-17,0,0.9734400000000103,0
6126,cardinality_only,33.2,-7.500000000062799,2.215736837670076e-12,1.1074472069235974e-11,0.72,8.523212711345768e-21,0.004147465437764013,0.0,0.0,0,0.9733600000000103,0
6126,cardinality_only,33.300000000000004,-7.50000000006295,2.2196264374992575e-12,1.1096478778315217e-11,0.72,8.523204002566759e-21,0.004147465437763956,0.0,7.401486830834377e-17,0,0.9732800000000104,0
6126,cardinality_only,33.4,-7.500000000063096,2.2234071285343005e-12,1.1117869299561548e-11,0.72,8.523186124584194e-21,0.004147465437763899,0.0,5.551115123125783e-17,0,0.9732000000000104,0
6126,cardinality_only,33.5,-7.500000000063239,2.2270819602214407e-12,1.113866088623429e-11,0.72,8.523212711345768e-21,0.004147465437763845,0.0,4.625929269271486e-17,0,0.9731200000000104,0
6126,cardinality_only,33.6,-7.500000000063378,2.2306538966224194e-12,1.1158870308501505e-11,0.72,8.52318828427774e-21,0.004147465437763792,0.0,1.850371707708594e-17,0,0.9730400000000105,0
6126,cardinality_only,33.7,-7.500000000063513,2.234125818805249e-12,1.1178513866966544e-11,0.72,8.523214410614769e-21,0.00414746543776374,0.0,3.700743415417188e-17,0,0.9729600000000105,0
6126,cardinality_only,33.800000000000004,-7.500000000063644,2.2375005271680384e-12,1.119760740581587e-11,0.72,8.523219083621442e-21,0.004147465437763689,0.0,9.25185853854297e-18,0,0.9728800000000105,0
6126,cardinality_only,33.9,-7.500000000063771,2.2407807436977478e-12,1.1216166325598724e-11,0.72,8.523223756628117e-21,0.004147465437763642,0.0,3.700743415417188e-17,0,0.9728000000000105,0
6126,cardinality_only,34.0,-7.500000000063895,2.243969114165704e-12,1.1234205595648966e-11,0.72,8.523201205638876e-21,0.004147465437763594,0.0,0.0,0,0.9727200000000106,0
6126,cardinality_only,34.1,-7.5000000000640155,2.2470682102616357e-12,1.1251739766159108e-11,0.72,8.523223756628117e-21,0.004147465437763548,0.0,9.25185853854297e-18,0,0.9726400000000106,0
6126,cardinality_only,34.2,-7.500000000064133,2.2500805316679602e-12,1.1268782979916275e-11,0.72,8.523215047849108e-21,0.004147465437763503,0.0,4.625929269271486e-17,0,0.9725600000000106,0
6126,cardinality_only,34.300000000000004,-7.500000000064246,2.253008508075986e-12,1.128534898370955e-11,0.72,8.523215047849108e-21,0.0041474654377634595,0.0,3.700743415417188e-17,0,0.9724800000000107,0
6126,cardinality_only,34.4,-7.5000000000643565,2.2558545011456654e-12,1.130145113941792e-11,0.72,8.523218623196894e-21,0.004147465437763418,0.0,5.551115123125783e-17,0,0.9724000000000107,0
6126,cardinality_only,34.5,-7.500000000064464,2.2586208064104724e-12,1.1317102434787765e-11,0.72,8.523210374842432e-21,0.004147465437763377,0.0,8.326672684688674e-17,0,0.9723200000000107,0
6126,cardinality_only,34.6,-7.500000000064569,2.2613096551289435e-12,1.1332315493908561e-11,0.72,8.523205878645549e-21,0.004147465437763336,0.0,3.700743415417188e-17,0,0.9722400000000108,0
6126,cardinality_only,34.7,-7.50000000006467,2.2639232160843757e-12,1.1347102587395284e-11,0.72,8.523183788080858e-21,0.004147465437763298,0.0,9.251858538542972e-17,0,0.9721600000000108,0
6126,cardinality_only,34.800000000000004,-7.500000000064769,2.2664635973341343e-12,1.1361475642285687e-11,0.72,8.523209914417885e-21,0.00414746543776326,0.0,3.700743415417188e-17,0,0.9720800000000108,0
6126,cardinality_only,34.9,-7.500000000064865,2.268932847909978e-12,1.1375446251660465e-11,0.72,8.523201205638876e-21,0.004147465437763224,0.0,4.625929269271486e-17,0,0.9720000000000109,0
6126,cardinality_only,35.0,-7.500000000064958,2.271332959470777e-12,1.1389025683994059e-11,0.72,8.523205878645549e-21,0.004147465437763188,0.0,7.401486830834377e-17,0,0.9719200000000109,0
6126,cardinality_only,35.1,-7.500000000065048,2.2736658679089518e-12,1.1402224892243619e-11,0.72,8.523205878645549e-21,0.0041474654377631525,0.0,9.251858538542972e-17,0,0.9718400000000109,0
6126,cardinality_only,35.2,-7.500000000065136,2.275933454911936e-12,1.14150545226835e-11,0.72,8.523205878645549e-21,0.0041474654377631195,0.0,1.1102230246251565e-16,0,0.971760000000011,0
6126,cardinality_only,35.300000000000004,-7.500000000065222,2.2781375494799155e-12,1.1427524923492373e-11,0.72,8.523188461087531e-21,0.0041474654377630866,0.0,8.326672684688674e-17,0,0.971680000000011,0
6126,cardinality_only,35.4,-7.500000000065305,2.2802799294010698e-12,1.1439646153099904e-11,0.72,8.523180212733072e-21,0.0041474654377630545,0.0,3.700743415417188e-17,0,0.971600000000011,0
6126,cardinality_only,35.5,-7.500000000065386,2.2823623226855104e-12,1.1451427988299732e-11,0.72,8.523201666063423e-21,0.004147465437763023,0.0,4.625929269271486e-17,0,0.971520000000011,0
6126,cardinality_only,35.6,-7.500000000065465,2.2843864089590652e-12,1.1462879932135274e-11,0.72,8.523192957284413e-21,0.004147465437762994,0.0,7.401486830834377e-17,0,0.9714400000000111,0
6126,cardinality_only,35.7,-7.500000000065541,2.286353820818039e-12,1.1474011221564728e-11,0.72,8.52319763029109e-21,0.004147465437762964,0.0,3.700743415417188e-17,0,0.9713600000000111,0
6126,cardinality_only,35.800000000000004,-7.500000000065616,2.28826614514604e-12,1.1484830834911467e-11,0.72,8.52319763029109e-21,0.004147465437762936,0.0,5.551115123125783e-17,0,0.9712800000000111,0
6126,cardinality_only,35.9,-7.500000000065688,2.2901249243939355e-12,1.1495347499105803e-11,0.72,8.52319716986654e-21,0.004147465437762908,0.0,0.0,0,0.9712000000000112,0
6126,cardinality_only,36.0,-7.500000000065758,2.2919316578239683e-12,1.1505569696724007e-11,0.72,8.52319716986654e-21,0.004147465437762882,0.0,3.700743415417188e-17,0,0.9711200000000112,0
6126,cardinality_only,36.1,-7.5000000000658265,2.293687802719039e-12,1.1515505672830209e-11,0.72,8.523188461087531e-21,0.004147465437762855,0.0,9.25185853854297e-18,0,0.9710400000000112,0
6126,cardinality_only,36.2,-7.500000000065893,2.295394775558126e-12,1.1525163441626746e-11,0.72,8.52319716986654e-21,0.00414746543776283,0.0,1.850371707708594e-17,0,0.9709600000000113,0
6126,cardinality_only,36.300000000000004,-7.500000000065958,2.297053953158797e-12,1.1534550792918287e-11,0.72,8.523206339070099e-21,0.004147465437762805,0.0,1.850371707708594e-17,0,0.9708800000000113,0
6126,cardinality_only,36.4,-7.500000000066021,2.2986666737877277e-12,1.1543675298394972e-11,0.72,8.523214587424558e-21,0.004147465437762781,0.0,0.0,0,0.9708000000000113,0
6126,cardinality_only,36.5,-7.500000000066082,2.300234238240127e-12,1.1552544317739619e-11,0.72,8.523188461087531e-21,0.004147465437762758,0.0,9.25185853854297e-18,0,0.9707200000000114,0
6126,cardinality_only,36.6,-7.500000000066142,2.3017579108889374e-12,1.1561165004563923e-11,0.72,8.523215047849108e-21,0.004147465437762735,0.0,1.850371707708594e-17,0,0.9706400000000114,0
6126,cardinality_only,36.7,-7.5000000000661995,2.30323892070466e-12,1.1569544312178455e-11,0.72,8.523215047849108e-21,0.004147465437762713,0.0,9.25185853854297e-18,0,0.9705600000000114,0
6126,cardinality_only,36.800000000000004,-7.5000000000662554,2.3046784622466204e-12,1.1577688999201088e-11,0.72,8.523210374842432e-21,0.004147465437762692,0.0,1.850371707708594e-17,0,0.9704800000000114,0
6126,cardinality_only,36.9,-7.50000000006631,2.3060776966264845e-12,1.1585605635008395e-11,0.72,8.523215047849108e-21,0.00414746543776267,0.0,3.700743415417188e-17,0,0.9704000000000115,0
6126,cardinality_only,37.0,-7.500000000066362,2.307437752444791e-12,1.1593300605034406e-11,0.72,8.523210374842432e-21,0.004147465437762651,0.0,6.47630097698008e-17,0,0.9703200000000115,0
6126,cardinality_only,37.1,-7.5000000000664135,2.308759726701263e-12,1.1600780115920998e-11,0.72,8.523210374842432e-21,0.004147465437762631,0.0,5.551115123125783e-17,0,0.9702400000000115,0
6126,cardinality_only,37.2,-7.500000000066463,2.3100446856796328e-12,1.1608050200524072e-11,0.72,8.52319716986654e-21,0.004147465437762612,0.0,7.401486830834377e-17,0,0.9701600000000116,0
6126,cardinality_only,37.300000000000004,-7.500000000066512,2.3112936658076865e-12,1.1615116722779568e-11,0.72,8.523201205638876e-21,0.004147465437762593,0.0,7.401486830834377e-17,0,0.9700800000000116,0
6126,cardinality_only,37.4,-7.500000000066559,2.3125076744932332e-12,1.1621985382433219e-11,0.72,8.523205878645549e-21,0.004147465437762576,0.0,6.47630097698008e-17,0,0.9700000000000116,0
