check_id,check_family,method_family,method_variant,fitness_id,rounding_id,world_seed,method_seed,N,K,expected_value,observed_value,absolute_error,relative_error,tolerance,passed,runtime_wall_s,config_hash,git_hash,timestamp_utc
B0_budget_196,b0_budget_execution,audit,PROJ,,,7196,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.999929271638393e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_197,b0_budget_execution,audit,IBR,,,7197,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.0999376475811005e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_198,b0_budget_execution,audit,GPC,,,7198,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,9.299954399466515e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_199,b0_budget_execution,audit,HYB,,,7199,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.900044925510883e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_200,b0_budget_execution,audit,REP,,,7200,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.800044164061546e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_201,b0_budget_execution,audit,SMI,,,7201,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.3999323174357414e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_202,b0_budget_execution,audit,BNN,,,7202,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.200054824352264e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_203,b0_budget_execution,audit,LOG,,,7203,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.600042641162872e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_204,b0_budget_execution,audit,PROJ,,,7204,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.300047971308231e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_205,b0_budget_execution,audit,IBR,,,7205,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.500041879713535e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_206,b0_budget_execution,audit,GPC,,,7206,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.70005863159895e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_207,b0_budget_execution,audit,HYB,,,7207,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.100046448409557e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_208,b0_budget_execution,audit,REP,,,7208,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.6999346017837524e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_209,b0_budget_execution,audit,SMI,,,7209,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,9.00006853044033e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_210,b0_budget_execution,audit,BNN,,,7210,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.300047971308231e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_211,b0_budget_execution,audit,LOG,,,7211,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.500057108700275e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_212,b0_budget_execution,audit,PROJ,,,7212,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.199923180043697e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_213,b0_budget_execution,audit,IBR,,,7213,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.100046448409557e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_214,b0_budget_execution,audit,GPC,,,7214,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.100046448409557e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_215,b0_budget_execution,audit,HYB,,,7215,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.100046448409557e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_216,b0_budget_execution,audit,REP,,,7216,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.700043402612209e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_217,b0_budget_execution,audit,SMI,,,7217,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.299923941493034e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_218,b0_budget_execution,audit,BNN,,,7218,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.500049494206905e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_219,b0_budget_execution,audit,LOG,,,7219,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.300047971308231e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_220,b0_budget_execution,audit,PROJ,,,7220,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.100046448409557e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_221,b0_budget_execution,audit,IBR,,,7221,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.600042641162872e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_222,b0_budget_execution,audit,GPC,,,7222,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.800044164061546e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_223,b0_budget_execution,audit,HYB,,,7223,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.100046448409557e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_224,b0_budget_execution,audit,REP,,,7224,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.700043402612209e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_225,b0_budget_execution,audit,SMI,,,7225,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,1.3699987903237343e-05,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_226,b0_budget_execution,audit,BNN,,,7226,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.999929271638393e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_227,b0_budget_execution,audit,LOG,,,7227,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.00004568696022e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_228,b0_budget_execution,audit,PROJ,,,7228,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.4999330788850784e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_229,b0_budget_execution,audit,IBR,,,7229,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.700043402612209e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_230,b0_budget_execution,audit,GPC,,,7230,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.800044164061546e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_231,b0_budget_execution,audit,HYB,,,7231,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.799927748739719e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_232,b0_budget_execution,audit,REP,,,7232,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.900052540004253e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_233,b0_budget_execution,audit,SMI,,,7233,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.500049494206905e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_234,b0_budget_execution,audit,BNN,,,7234,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.9999368861317635e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_235,b0_budget_execution,audit,LOG,,,7235,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,1.0499963536858559e-05,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_236,b0_budget_execution,audit,PROJ,,,7236,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.3999399319291115e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_237,b0_budget_execution,audit,IBR,,,7237,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.5999338403344154e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_238,b0_budget_execution,audit,GPC,,,7238,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.900044925510883e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_239,b0_budget_execution,audit,HYB,,,7239,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.299931555986404e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_240,b0_budget_execution,audit,REP,,,7240,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.699942216277122e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_241,b0_budget_execution,audit,SMI,,,7241,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,8.899951353669167e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_242,b0_budget_execution,audit,BNN,,,7242,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.300055585801601e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_243,b0_budget_execution,audit,LOG,,,7243,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.900044925510883e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_244,b0_budget_execution,audit,PROJ,,,7244,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.79994297772646e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_245,b0_budget_execution,audit,IBR,,,7245,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.500049494206905e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_246,b0_budget_execution,audit,GPC,,,7246,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.700051017105579e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_247,b0_budget_execution,audit,HYB,,,7247,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.800044164061546e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_248,b0_budget_execution,audit,REP,,,7248,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.100054062902927e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_249,b0_budget_execution,audit,SMI,,,7249,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.500049494206905e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_250,b0_budget_execution,audit,BNN,,,7250,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.700043402612209e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_251,b0_budget_execution,audit,LOG,,,7251,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.899928510189056e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_252,b0_budget_execution,audit,PROJ,,,7252,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.09992241859436e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_253,b0_budget_execution,audit,IBR,,,7253,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.09992241859436e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_254,b0_budget_execution,audit,GPC,,,7254,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.200054824352264e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_255,b0_budget_execution,audit,HYB,,,7255,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.100046448409557e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_256,b0_budget_execution,audit,REP,,,7256,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.700043402612209e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_257,b0_budget_execution,audit,SMI,,,7257,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.200047209858894e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_258,b0_budget_execution,audit,BNN,,,7258,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.5999338403344154e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_259,b0_budget_execution,audit,LOG,,,7259,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.8999361246824265e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_260,b0_budget_execution,audit,PROJ,,,7260,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.100046448409557e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_261,b0_budget_execution,audit,IBR,,,7261,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.999944500625134e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_262,b0_budget_execution,audit,GPC,,,7262,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.799927748739719e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_263,b0_budget_execution,audit,HYB,,,7263,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.899928510189056e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_264,b0_budget_execution,audit,REP,,,7264,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.700043402612209e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_265,b0_budget_execution,audit,SMI,,,7265,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.200054824352264e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_266,b0_budget_execution,audit,BNN,,,7266,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.5999338403344154e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_267,b0_budget_execution,audit,LOG,,,7267,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,4.999921657145023e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_268,b0_budget_execution,audit,PROJ,,,7268,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,8.199946023523808e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_269,b0_budget_execution,audit,IBR,,,7269,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.400048732757568e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_270,b0_budget_execution,audit,GPC,,,7270,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.700043402612209e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_271,b0_budget_execution,audit,HYB,,,7271,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.599926225841045e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_272,b0_budget_execution,audit,REP,,,7272,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.00005330145359e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_273,b0_budget_execution,audit,SMI,,,7273,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.200047209858894e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_274,b0_budget_execution,audit,BNN,,,7274,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.999929271638393e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_275,b0_budget_execution,audit,LOG,,,7275,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.6999346017837524e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_276,b0_budget_execution,audit,PROJ,,,7276,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,7.4999406933784485e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_277,b0_budget_execution,audit,IBR,,,7277,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.200047209858894e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_278,b0_budget_execution,audit,GPC,,,7278,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.800051778554916e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_279,b0_budget_execution,audit,HYB,,,7279,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.900044925510883e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_280,b0_budget_execution,audit,REP,,,7280,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,9.70007386058569e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_281,b0_budget_execution,audit,SMI,,,7281,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.800051778554916e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_282,b0_budget_execution,audit,BNN,,,7282,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.500049494206905e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
