campaign_id,world_id,world_seed,world_digest,scenario,capacity_cv,pressure,replicate,strategic_order,revision_rule,fitness,cell,method,beta_lll,algorithm_status,terminal_phase,capacity_deficit,distance_cost,excess_capacity,assigned_robots,unserved_loads,feasible,rounds,messages,bytes,commits,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,LLL,F1,LLL-F1,geo_qpg_lll,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,752.2112040292449,12.325389192133473,16,1,False,156,3266,113148,111,7071.75,29.152499977499247,INFEASIBLE,,,0.0,0.0017229000222869217,False,False
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,LLL,F2,LLL-F2,geo_qpg_lll,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,752.2112040292449,12.325389192133473,16,1,False,156,3266,113148,111,7071.75,25.335100013762712,INFEASIBLE,,,0.0,0.0017229000222869217,False,False
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,BR,F0,BR-F0,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,617.2919454459825,7.0,15,0,True,31,283,9636,15,602.25,5.471399985253811,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.0022493000142276287,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,BR,F1,BR-F1,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,808.5799273073385,7.0,15,0,True,31,285,9720,15,607.5,5.198800005018711,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.0022493000142276287,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,BR,F2,BR-F2,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,719.3449419907911,7.0,15,0,True,31,285,9720,15,607.5,5.609200045000762,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.0022493000142276287,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,ASR,F0,ASR-F0,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,808.3838678354927,7.0,15,0,True,32,271,9132,15,570.75,6.297399988397956,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.0022493000142276287,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,ASR,F1,ASR-F1,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,768.2993421404076,7.0,15,0,True,32,273,9216,15,576.0,5.493700038641691,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.0022493000142276287,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,ASR,F2,ASR-F2,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,768.2993421404076,7.0,15,0,True,32,273,9216,15,576.0,5.486699985340238,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.0022493000142276287,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,LLL,F0,LLL-F0,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,791.5482433283261,7.0,15,0,True,152,2609,90492,99,5655.75,24.159500026144087,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.0022493000142276287,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,LLL,F1,LLL-F1,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,900.3172229319508,7.0,15,0,True,149,2723,94596,99,5912.25,23.79899995867163,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.0022493000142276287,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,LLL,F2,LLL-F2,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,900.3172229319508,7.0,15,0,True,149,2723,94596,99,5912.25,24.079599999822676,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.0022493000142276287,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r05,72908685934297,7c7f8551b6e2bf00c6d7ac848df66256b8a8ee2be3b9229dd5cc41f6ceea828f,uniform,0.0,0.85,5,1,BR,F0,BR-F0,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,678.8002713130451,12.000000000000007,16,0,True,32,294,9948,16,621.75,4.885100002866238,OPTIMAL,552.0206963828601,552.0206963828603,0.0,0.003284099977463484,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r05,72908685934297,7c7f8551b6e2bf00c6d7ac848df66256b8a8ee2be3b9229dd5cc41f6ceea828f,uniform,0.0,0.85,5,1,BR,F1,BR-F1,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,752.0477013522452,12.000000000000007,16,0,True,32,292,9864,16,616.5,5.262999970000237,OPTIMAL,552.0206963828601,552.0206963828603,0.0,0.003284099977463484,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r05,72908685934297,7c7f8551b6e2bf00c6d7ac848df66256b8a8ee2be3b9229dd5cc41f6ceea828f,uniform,0.0,0.85,5,1,BR,F2,BR-F2,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,669.3725751105584,12.000000000000007,16,0,True,32,296,10032,16,627.0,5.440799985080957,OPTIMAL,552.0206963828601,552.0206963828603,0.0,0.003284099977463484,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r05,72908685934297,7c7f8551b6e2bf00c6d7ac848df66256b8a8ee2be3b9229dd5cc41f6ceea828f,uniform,0.0,0.85,5,1,ASR,F0,ASR-F0,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,789.2929771471746,12.000000000000007,16,0,True,32,296,10032,16,627.0,5.9689999907277524,OPTIMAL,552.0206963828601,552.0206963828603,0.0,0.003284099977463484,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r05,72908685934297,7c7f8551b6e2bf00c6d7ac848df66256b8a8ee2be3b9229dd5cc41f6ceea828f,uniform,0.0,0.85,5,1,ASR,F1,ASR-F1,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,802.353340952615,12.000000000000007,16,0,True,32,294,9948,16,621.75,5.891199980396777,OPTIMAL,552.0206963828601,552.0206963828603,0.0,0.003284099977463484,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r05,72908685934297,7c7f8551b6e2bf00c6d7ac848df66256b8a8ee2be3b9229dd5cc41f6ceea828f,uniform,0.0,0.85,5,1,ASR,F2,ASR-F2,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,802.353340952615,12.000000000000007,16,0,True,32,294,9948,16,621.75,5.8524999767541885,OPTIMAL,552.0206963828601,552.0206963828603,0.0,0.003284099977463484,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r05,72908685934297,7c7f8551b6e2bf00c6d7ac848df66256b8a8ee2be3b9229dd5cc41f6ceea828f,uniform,0.0,0.85,5,1,LLL,F0,LLL-F0,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,772.4974809061432,12.000000000000007,16,0,True,157,3270,112716,116,7044.75,26.68339997762814,OPTIMAL,552.0206963828601,552.0206963828603,0.0,0.003284099977463484,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r05,72908685934297,7c7f8551b6e2bf00c6d7ac848df66256b8a8ee2be3b9229dd5cc41f6ceea828f,uniform,0.0,0.85,5,1,LLL,F1,LLL-F1,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,829.6900986037479,12.000000000000007,16,0,True,153,3382,117072,108,7317.0,27.05540001625195,OPTIMAL,552.0206963828601,552.0206963828603,0.0,0.003284099977463484,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r05,72908685934297,7c7f8551b6e2bf00c6d7ac848df66256b8a8ee2be3b9229dd5cc41f6ceea828f,uniform,0.0,0.85,5,1,LLL,F2,LLL-F2,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,829.6900986037479,12.000000000000007,16,0,True,153,3382,117072,108,7317.0,26.59029996721074,OPTIMAL,552.0206963828601,552.0206963828603,0.0,0.003284099977463484,True,True
