sp_id,experiment_id,block,block_id,method_family,method_variant,method,architecture,dynamic_id,fitness_id,rounding_id,world_seed,method_seed,train_seed,N,K,load_ratio,geometry_id,R,mean_degree,min_degree,lambda2,num_components,diameter,success,matching_valid,coverage,social_cost,social_regret,normalized_regret,cost_gap,makespan_proxy,convergence_time,timeout,messages,bytes,runtime_cpu,runtime_wall,oracle_solve_time,oracle_lookup_time,method_online_time,memory_peak,epsilon_ne_1,epsilon_ne_2,fractionality,switches,potential_violations,occupancy_error,training_steps,training_converged,config_hash,world_hash,git_hash,timestamp_utc,assigned_count,observed_poa_ratio,oracle_j,oracle_social_cost,p95_individual_cost,price_of_integrality
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,IBR,IBR,distributed_global,IBR,LIN,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7517947250506314,0.2230293619420819,0.0027878670242760238,0.2230293619420819,0.1833233081657124,6.0,True,3368,107776,9.998599998652935,9.998599998652935,0.0,0.0,9.998599998652935,0.00152587890625,0.0,0.10370875616197572,0.5720105888912072,382,25,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.1458885498874596,0.5287653631085495,0.5287653631085495,0.1824248767668212,0.8483738604854598
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,GPC,GPC,distributed_global,GPC,LIN,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,6.0,True,3368,107776,9.89410001784563,9.89410001784563,0.0,0.0,9.89410001784563,0.00152587890625,0.0,0.1083330583349632,0.6545256825739169,11,0,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.1250055287641063,0.5287653631085495,0.5287653631085495,0.1828393719828636,0.14369442365948767
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,HYB,HYB,distributed_global,HYB,ASYM,QR2,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.5287653631085495,0.0,0.0,0.0,0.07764512359018887,6.0,True,3376,108032,14.705499983392656,14.705499983392656,0.0,0.0,14.705499983392656,0.00152587890625,0.0,0.0,0.6862896651949416,9,0,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0,0.5287653631085495,0.5287653631085495,0.07731670304327462,0.12249686072629541
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,classic,HUN,HUN,centralized,,,EXACT,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.584333169770187,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.5064351645327043,0.0,False,64,2048,0.0075999414548277855,0.0075999414548277855,0.0075999414548277855,0.000300002284348011,0.0075999414548277855,0.0009765625,0.0,0.0,0.0,0,0,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0,1.5843331697701872,1.5843331697701872,0.4241989682970836,1.0
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,classic,GRD,GRD,distributed_global,,,POLICY,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.7307321827525592,0.146399012982372,0.00182998766227965,0.146399012982372,0.5312297475986173,0.0,False,8,256,0.13529998250305653,0.13529998250305653,0.0,0.0,0.13529998250305653,0.0009765625,0.0,0.03377840972217694,0.0,0,0,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0566486607434562,1.5843331697701872,1.5843331697701872,0.49636698990573114,1.0566486607434562
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,classic,DA,DA,distributed_global,,,POLICY,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.7394220892294538,0.15508891945926662,0.0019386114932408327,0.15508891945926662,0.5312297475986173,0.0,False,64,2048,0.1406000228598714,0.1406000228598714,0.0,0.0,0.1406000228598714,0.0009765625,0.0,0.13467452171871463,0.0,0,0,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.06001119409579,1.5843331697701872,1.5843331697701872,0.49636698990573114,1.06001119409579
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,REP,REP,distributed_global,REP,LIN,QR1,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.6064462271344435,0.022113057364256283,0.0002764132170532035,0.022113057364256283,0.5312297475986173,6.0,True,3368,107776,9.40970005467534,9.40970005467534,0.0,0.0,9.40970005467534,0.00152587890625,0.0,0.01629011493862187,0.7678269653163818,0,0,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0085565814899258,1.5843331697701872,1.5843331697701872,0.440315447289927,0.13416793308871436
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,SMI,SMI,distributed_global,SMI,ASYM,QR1,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,12.052899925038218,12.052899925038218,0.0,0.0,12.052899925038218,0.00152587890625,0.0,0.019525114370978702,0.6793082873869165,6,8,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.13734587451469132
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,BNN,BNN,distributed_global,BNN,MC,QR1,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,13.568799942731857,13.568799942731857,0.0,0.0,13.568799942731857,0.00152587890625,0.0,0.019525114370978702,0.603227454668406,0,60,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.0846854783699204
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,LOG,LOG,distributed_global,LOG,SIG,REPAIR,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.5852224531397605,0.0008892833695732794,1.1116042119665992e-05,0.0008892833695732794,0.5312297475986173,6.0,True,3368,107776,17.120299977250397,17.120299977250397,0.0,0.0,17.120299977250397,0.00152587890625,0.0,0.0008892833695735014,0.8025121412196516,9,0,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0003441055433469,1.5843331697701872,1.5843331697701872,0.440315447289927,0.22297853190187047
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,PROJ,PROJ,distributed_global,PROJ,QUAD,QR1,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,15.261900029145181,15.261900029145181,0.0,0.0,15.261900029145181,0.00152587890625,0.0,0.019525114370978702,0.6329631320078344,7,0,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.1363321073950602
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,IBR,IBR,distributed_global,IBR,LIN,QR1,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.5901561121958216,0.005822942425634414,7.278678032043018e-05,0.005822942425634414,0.5312297475986173,6.0,True,3368,107776,11.39339990913868,11.39339990913868,0.0,0.0,11.39339990913868,0.00152587890625,0.0,0.004933659056061135,0.5672230630515631,412,25,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0022531701770296,1.5843331697701872,1.5843331697701872,0.440315447289927,0.41918929819385564
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,GPC,GPC,distributed_global,GPC,LIN,QR1,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,18.88139999937266,18.88139999937266,0.0,0.0,18.88139999937266,0.00152587890625,0.0,0.019525114370978702,0.6793082873869165,6,0,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.13734587451469132
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,HYB,HYB,distributed_global,HYB,ASYM,QR2,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.584333169770187,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.5064351645327043,6.0,True,3376,108032,26.801200001500547,26.801200001500547,0.0,0.0,26.801200001500547,0.00152587890625,0.0,0.0,0.7030282820806166,7,12,0.0,,,1b527d02fba86f6a,a2078b96a7b5f548,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0,1.5843331697701872,1.5843331697701872,0.4241989682970836,0.1368319232653248
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,classic,HUN,HUN,centralized,,,EXACT,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.584333169770187,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.5064351645327043,0.0,False,64,2048,0.013599987141788006,0.013599987141788006,0.013599987141788006,0.000700005330145359,0.013599987141788006,0.0009765625,0.0,0.0,0.0,0,0,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0,1.5843331697701872,1.5843331697701872,0.4241989682970836,1.0
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,classic,GRD,GRD,distributed_global,,,POLICY,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.7307321827525592,0.146399012982372,0.00182998766227965,0.146399012982372,0.5312297475986173,0.0,False,8,256,0.057999975979328156,0.057999975979328156,0.0,0.0,0.057999975979328156,0.0009765625,0.0,0.03377840972217694,0.0,0,0,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0566486607434562,1.5843331697701872,1.5843331697701872,0.49636698990573114,1.0566486607434562
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,classic,DA,DA,distributed_global,,,POLICY,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.7394220892294538,0.15508891945926662,0.0019386114932408327,0.15508891945926662,0.5312297475986173,0.0,False,64,2048,0.13349996879696846,0.13349996879696846,0.0,0.0,0.13349996879696846,0.0009765625,0.0,0.13467452171871463,0.0,0,0,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.06001119409579,1.5843331697701872,1.5843331697701872,0.49636698990573114,1.06001119409579
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,population,REP,REP,distributed_global,REP,LIN,QR1,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,11.873099952936172,11.873099952936172,0.0,0.0,11.873099952936172,0.00152587890625,0.0,0.019525114370978702,0.8222752775784952,4,0,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.1706028081106255
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,population,SMI,SMI,distributed_global,SMI,ASYM,QR1,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,11.124300071969628,11.124300071969628,0.0,0.0,11.124300071969628,0.00152587890625,0.0,0.019525114370978702,0.6800155446964131,7,14,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.13778017829150502
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,population,BNN,BNN,distributed_global,BNN,MC,QR1,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,12.752700014971197,12.752700014971197,0.0,0.0,12.752700014971197,0.00152587890625,0.0,0.019525114370978702,0.6098778723659948,0,60,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.08599389980893517
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,population,LOG,LOG,distributed_global,LOG,SIG,REPAIR,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.5852224531397605,0.0008892833695732794,1.1116042119665992e-05,0.0008892833695732794,0.5312297475986173,6.0,True,3368,107776,15.382499899715185,15.382499899715185,0.0,0.0,15.382499899715185,0.00152587890625,0.0,0.0008892833695735014,0.8022713187652342,9,0,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0003441055433469,1.5843331697701872,1.5843331697701872,0.440315447289927,0.2230077668553884
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,population,PROJ,PROJ,distributed_global,PROJ,QUAD,QR1,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,14.821599936112761,14.821599936112761,0.0,0.0,14.821599936112761,0.00152587890625,0.0,0.019525114370978702,0.6330534154245573,8,0,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.13675733487211408
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,population,IBR,IBR,distributed_global,IBR,LIN,QR1,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,9.595199953764677,9.595199953764677,0.0,0.0,9.595199953764677,0.00152587890625,0.0,0.019525114370978702,0.6070790353522365,390,26,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.6490823428256087
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,population,GPC,GPC,distributed_global,GPC,LIN,QR1,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,10.163499973714352,10.163499973714352,0.0,0.0,10.163499973714352,0.00152587890625,0.0,0.019525114370978702,0.680015544696413,7,0,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.13778017829150496
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_connected_local,smoke_connected_local,population,HYB,HYB,distributed_global,HYB,ASYM,QR2,9000,,,8,8,1.0,G-UNI,3.4752794769552153,4.0,3,1.2004327033303859,1,3.0,True,True,1.0,1.584333169770187,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.5064351645327043,6.0,True,3376,108032,20.4757999163121,20.4757999163121,0.0,0.0,20.4757999163121,0.00152587890625,0.0,0.0,0.7033158452876972,7,15,0.0,,,1b527d02fba86f6a,3639482895595ae7,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0,1.5843331697701872,1.5843331697701872,0.4241989682970836,0.13686522694347716
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,classic,HUN,HUN,centralized,,,EXACT,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.584333169770187,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.5064351645327043,0.0,False,64,2048,0.014399993233382702,0.014399993233382702,0.014399993233382702,0.000600004568696022,0.014399993233382702,0.0009765625,0.0,0.0,0.0,0,0,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0,1.5843331697701872,1.5843331697701872,0.4241989682970836,1.0
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,classic,GRD,GRD,distributed_global,,,POLICY,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.7307321827525592,0.146399012982372,0.00182998766227965,0.146399012982372,0.5312297475986173,0.0,False,8,256,0.10950001887977123,0.10950001887977123,0.0,0.0,0.10950001887977123,0.0009765625,0.0,0.03377840972217694,0.0,0,0,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0566486607434562,1.5843331697701872,1.5843331697701872,0.49636698990573114,1.0566486607434562
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,classic,DA,DA,distributed_global,,,POLICY,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.7394220892294538,0.15508891945926662,0.0019386114932408327,0.15508891945926662,0.5312297475986173,0.0,False,64,2048,0.23100001271814108,0.23100001271814108,0.0,0.0,0.23100001271814108,0.0009765625,0.0,0.13467452171871463,0.0,0,0,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.06001119409579,1.5843331697701872,1.5843331697701872,0.49636698990573114,1.06001119409579
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,population,REP,REP,distributed_global,REP,LIN,QR1,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,13.576900004409254,13.576900004409254,0.0,0.0,13.576900004409254,0.00152587890625,0.0,0.019525114370978702,0.8222752775784952,4,0,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.1706028081106255
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,population,SMI,SMI,distributed_global,SMI,ASYM,QR1,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,12.90790003258735,12.90790003258735,0.0,0.0,12.90790003258735,0.00152587890625,0.0,0.019525114370978702,0.6800155446964131,7,14,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.13778017829150502
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,population,BNN,BNN,distributed_global,BNN,MC,QR1,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,13.7060999404639,13.7060999404639,0.0,0.0,13.7060999404639,0.00152587890625,0.0,0.019525114370978702,0.6098778723659948,0,60,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.08599389980893517
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,population,LOG,LOG,distributed_global,LOG,SIG,REPAIR,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.5852224531397605,0.0008892833695732794,1.1116042119665992e-05,0.0008892833695732794,0.5312297475986173,6.0,True,3368,107776,15.734900021925569,15.734900021925569,0.0,0.0,15.734900021925569,0.00152587890625,0.0,0.0008892833695735014,0.8022713187652342,9,0,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0003441055433469,1.5843331697701872,1.5843331697701872,0.440315447289927,0.2230077668553884
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,population,PROJ,PROJ,distributed_global,PROJ,QUAD,QR1,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,14.87820001784712,14.87820001784712,0.0,0.0,14.87820001784712,0.00152587890625,0.0,0.019525114370978702,0.6330534154245573,8,0,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.13675733487211408
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,population,IBR,IBR,distributed_global,IBR,LIN,QR1,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,14.125099987722933,14.125099987722933,0.0,0.0,14.125099987722933,0.00152587890625,0.0,0.019525114370978702,0.6070790353522365,390,26,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.6490823428256087
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,population,GPC,GPC,distributed_global,GPC,LIN,QR1,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,6.0,True,3368,107776,9.902099962346256,9.902099962346256,0.0,0.0,9.902099962346256,0.00152587890625,0.0,0.019525114370978702,0.680015544696413,7,0,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0078992902228499,1.5843331697701872,1.5843331697701872,0.440315447289927,0.13778017829150496
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_disconnected,smoke_disconnected,population,HYB,HYB,distributed_global,HYB,ASYM,QR2,9000,,,8,8,1.0,G-UNI,6.031755065215956e-15,0.0,0,0.0,8,,True,True,1.0,1.584333169770187,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.5064351645327043,6.0,True,3376,108032,14.159500016830862,14.159500016830862,0.0,0.0,14.159500016830862,0.00152587890625,0.0,0.0,0.7033158452876972,7,15,0.0,,,1b527d02fba86f6a,698137428737a560,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0,1.5843331697701872,1.5843331697701872,0.4241989682970836,0.13686522694347716
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_robot_scarcity,smoke_robot_scarcity,classic,HUN,HUN,centralized,,,EXACT,9000,,,8,12,1.5,G-UNI,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.1847123564511588,2.220446049250313e-16,2.7755575615628915e-18,2.220446049250313e-16,0.3343447954901768,0.0,False,96,3072,0.00879995059221983,0.00879995059221983,0.00879995059221983,0.000300002284348011,0.00879995059221983,0.001220703125,0.0,0.0,0.0,0,0,0.0,,,1b527d02fba86f6a,ed804bd7d9822a7a,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0,1.1847123564511586,1.1847123564511586,0.2896442153644671,1.0
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_robot_scarcity,smoke_robot_scarcity,classic,GRD,GRD,distributed_global,,,POLICY,9000,,,8,12,1.5,G-UNI,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.2740004491434749,0.0892880926923163,0.0011161011586539537,0.0892880926923163,0.4345538252342518,0.0,False,8,256,0.06150000263005495,0.06150000263005495,0.0,0.0,0.06150000263005495,0.001220703125,0.0,0.08762844548156457,0.0,0,0,0.0,,,1b527d02fba86f6a,ed804bd7d9822a7a,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0408694958989273,1.1847123564511586,1.1847123564511586,0.3547800846981158,1.0408694958989273
