seed,radius_m,speed_mps,omega_rad_s,feasible,naive_feasible,false_feasible,margin,utilization,limiting_robot,limiting_wheel
63107,0.2,0.1,0.5,1,1,0,0.5149546788325787,0.48504532116742133,r4,right
63107,0.2,0.1,0.525,0,1,1,-2.3529374647276238,3.3529374647276238,r3,right
63107,0.2,0.1,0.55,0,1,1,-0.8536873038460244,1.8536873038460244,r3,right
63107,0.2,0.1,0.5750000000000001,0,1,1,-0.36530956496634603,1.365309564966346,r3,right
63107,0.2,0.1,0.6000000000000001,0,1,1,-0.129649931587148,1.129649931587148,r3,right
63107,0.2,0.1,0.625,1,1,0,0.00492245959185722,0.9950775404081428,r3,right
63107,0.2,0.1,0.65,1,1,0,0.08895122967076707,0.9110487703292329,r3,right
63107,0.2,0.1,0.675,1,1,0,0.14409793054962206,0.855902069450378,r3,right
63107,0.2,0.1,0.7000000000000001,1,1,0,0.18119333817844285,0.8188066618215571,r3,right
63107,0.2,0.1,0.7250000000000001,1,1,0,0.20625455030724027,0.7937454496927597,r3,right
63107,0.2,0.1,0.75,1,1,0,0.22289182558602216,0.7771081744139778,r3,right
63107,0.2,0.1,0.775,1,1,0,0.23340260133751933,0.7665973986624807,r3,right
63107,0.2,0.1,0.8,1,1,0,0.23931850244355324,0.7606814975564468,r3,right
63107,0.2,0.1,0.8250000000000001,1,1,0,0.22605671934072546,0.7739432806592745,r4,right
63107,0.2,0.1,0.8500000000000001,1,1,0,0.20255159097547915,0.7974484090245209,r4,right
63107,0.2,0.1,0.875,1,1,0,0.17895582949425726,0.8210441705057427,r4,right
63107,0.2,0.1,0.9,1,1,0,0.1552800801902181,0.8447199198097819,r4,right
63107,0.2,0.1,0.925,1,1,0,0.1315337435488465,0.8684662564511535,r4,right
63107,0.2,0.1,0.9500000000000001,1,1,0,0.10772512290667902,0.892274877093321,r4,right
63107,0.2,0.1,0.9750000000000001,1,1,0,0.08386155494848557,0.9161384450515144,r4,right
63107,0.2,0.1,1.0,1,1,0,0.0599495248166696,0.9400504751833304,r4,right
63107,0.2,0.1,1.0250000000000001,1,1,0,0.03599476749990449,0.9640052325000955,r4,right
63107,0.2,0.1,1.05,1,1,0,0.012002357041217215,0.9879976429587828,r4,right
63107,0.2,0.1,1.075,0,1,1,-0.012023215029602463,1.0120232150296025,r4,right
63107,0.2,0.1,1.1,0,1,1,-0.036077970770358236,1.0360779707703582,r4,right
63107,0.2,0.1,1.125,0,1,1,-0.060158385270225656,1.0601583852702257,r4,right
63107,0.2,0.1,1.1500000000000001,0,1,1,-0.08426133344964604,1.084261333449646,r4,right
63107,0.2,0.1,1.175,0,1,1,-0.10838404331782003,1.10838404331782,r4,right
63107,0.2,0.1,1.2000000000000002,0,1,1,-0.1325240548940545,1.1325240548940545,r4,right
63107,0.2,0.1,1.225,0,1,1,-0.15667918409384507,1.156679184093845,r4,right
63107,0.2,0.1,1.25,0,1,1,-0.1808474909653499,1.18084749096535,r4,right
63107,0.2,0.1,1.2750000000000001,0,1,1,-0.20502725173737724,1.2050272517373772,r4,right
63107,0.2,0.1,1.3,0,1,1,-0.2292169342068351,1.229216934206835,r4,right
63107,0.2,0.1,1.3250000000000002,0,1,1,-0.25341517605256647,1.2534151760525665,r4,right
63107,0.2,0.1,1.35,0,1,1,-0.27762076571432903,1.277620765714329,r4,right
63107,0.2,0.1,1.375,0,1,1,-0.3018326255211765,1.3018326255211765,r4,right
63107,0.2,0.1,1.4000000000000001,0,1,1,-0.3260497967933076,1.3260497967933076,r4,right
63107,0.2,0.1,1.425,0,1,1,-0.3502714266762772,1.3502714266762772,r4,right
63107,0.2,0.1,1.4500000000000002,0,1,1,-0.37449675649685354,1.3744967564968535,r4,right
63107,0.2,0.1,1.475,0,1,1,-0.39872511145633993,1.39872511145634,r4,right
63107,0.2,0.1,1.5,0,1,1,-0.4229558915003113,1.4229558915003113,r4,right
63107,0.2,0.2,0.0,1,1,0,0.4652831053330301,0.5347168946669699,r4,left
63107,0.2,0.2,0.025,1,1,0,0.4651093526181972,0.5348906473818028,r4,right
63107,0.2,0.2,0.05,1,1,0,0.46456178809729265,0.5354382119027074,r4,right
63107,0.2,0.2,0.07500000000000001,1,1,0,0.4636018654832009,0.5363981345167991,r4,right
63107,0.2,0.2,0.1,1,1,0,0.46219263347410555,0.5378073665258944,r4,right
63107,0.2,0.2,0.125,1,1,0,0.46029918022672456,0.5397008197732754,r4,right
63107,0.2,0.2,0.15000000000000002,1,1,0,0.4578890360471065,0.5421109639528935,r4,right
63107,0.2,0.2,0.17500000000000002,1,1,0,0.45493252503871395,0.545067474961286,r4,right
63107,0.2,0.2,0.2,1,1,0,0.45140305846343365,0.5485969415365664,r4,right
63107,0.2,0.2,0.225,1,1,0,0.4472773648079713,0.5527226351920287,r4,right
63107,0.2,0.2,0.25,1,1,0,0.4425356538753705,0.5574643461246295,r4,right
63107,0.2,0.2,0.275,1,1,0,0.4371617145117459,0.5628382854882541,r4,right
63107,0.2,0.2,0.30000000000000004,1,1,0,0.43114294771674233,0.5688570522832577,r4,right
63107,0.2,0.2,0.325,1,1,0,0.4244703387775939,0.5755296612224061,r4,right
63107,0.2,0.2,0.35000000000000003,1,1,0,0.4171383736405485,0.5828616263594515,r4,right
63107,0.2,0.2,0.375,1,1,0,0.4091449059463963,0.5908550940536037,r4,right
63107,0.2,0.2,0.4,1,1,0,0.4004909819920537,0.5995090180079463,r4,right
63107,0.2,0.2,0.42500000000000004,1,1,0,0.3911806313448818,0.6088193686551182,r4,right
63107,0.2,0.2,0.45,1,1,0,0.3812206309579921,0.6187793690420079,r4,right
63107,0.2,0.2,0.47500000000000003,1,1,0,0.3706202504556455,0.6293797495443545,r4,right
63107,0.2,0.2,0.5,1,1,0,0.3593909858301726,0.6406090141698274,r4,right
63107,0.2,0.2,0.525,1,1,0,0.3475462881725835,0.6524537118274165,r4,right
63107,0.2,0.2,0.55,1,1,0,0.3351012933053654,0.6648987066946346,r4,right
63107,0.2,0.2,0.5750000000000001,1,1,0,0.32207255735180607,0.6779274426481939,r4,right
63107,0.2,0.2,0.6000000000000001,1,1,0,0.30847780240948164,0.6915221975905184,r4,right
63107,0.2,0.2,0.625,1,1,0,0.29433567563676233,0.7056643243632377,r4,right
63107,0.2,0.2,0.65,1,1,0,0.27966552424244895,0.720334475757551,r4,right
63107,0.2,0.2,0.675,1,1,0,0.2644871881137788,0.7355128118862212,r4,right
63107,0.2,0.2,0.7000000000000001,1,1,0,0.24882081114301335,0.7511791888569866,r4,right
63107,0.2,0.2,0.7250000000000001,1,1,0,0.23268667172674762,0.7673133282732524,r4,right
63107,0.2,0.2,0.75,1,1,0,0.2161050324182222,0.7838949675817778,r4,right
63107,0.2,0.2,0.775,1,1,0,0.10516730810704766,0.8948326918929523,r3,left
63107,0.2,0.2,0.8,0,1,1,-0.04625295677199048,1.0462529567719905,r3,left
63107,0.2,0.2,0.8250000000000001,0,1,1,-0.24581000365112082,1.2458100036511208,r3,left
63107,0.2,0.2,0.8500000000000001,0,1,1,-0.5175722235303879,1.517572223530388,r3,left
63107,0.2,0.2,0.875,0,1,1,-0.9048627202098736,1.9048627202098736,r3,left
63107,0.2,0.2,0.9,0,1,1,-1.494327701289746,2.494327701289746,r3,left
63107,0.2,0.2,0.925,0,1,1,-2.4881416511703884,3.4881416511703884,r3,left
63107,0.2,0.2,0.9500000000000001,0,1,1,-4.492828023052957,5.492828023052957,r3,left
63107,0.2,0.2,0.9750000000000001,0,1,1,-10.541004082943257,11.541004082943257,r3,left
63107,0.2,0.2,1.0,1,1,0,0.029909357665157343,0.9700906423348427,r4,right
63107,0.2,0.2,1.0250000000000001,0,1,1,-11.754050989345432,12.754050989345432,r3,right
63107,0.2,0.2,1.05,0,1,1,-5.7058749294552475,6.7058749294552475,r3,right
63107,0.2,0.2,1.075,0,1,1,-3.7011885575726957,4.701188557572696,r3,right
63107,0.2,0.2,1.1,0,1,1,-2.707374607692049,3.707374607692049,r3,right
63107,0.2,0.2,1.125,0,1,1,-2.117909626612181,3.117909626612181,r3,right
63107,0.2,0.2,1.1500000000000001,0,1,1,-1.730619129932692,2.730619129932692,r3,right
63107,0.2,0.2,1.175,0,1,1,-1.4588569100534268,2.4588569100534268,r3,right
63107,0.2,0.2,1.2000000000000002,0,1,1,-1.259299863174296,2.259299863174296,r3,right
63107,0.2,0.2,1.225,0,1,1,-1.1078795982952587,2.1078795982952587,r3,right
63107,0.2,0.2,1.25,0,1,1,-0.9901550808162856,1.9901550808162856,r3,right
63107,0.2,0.2,1.2750000000000001,0,1,1,-0.8969365614464473,1.8969365614464473,r3,right
63107,0.2,0.2,1.3,0,1,1,-0.8220975406584659,1.8220975406584659,r3,right
63107,0.2,0.2,1.3250000000000002,0,1,1,-0.7613965957026763,1.7613965957026763,r3,right
63107,0.2,0.2,1.35,0,1,1,-0.7118041389007559,1.711804138900756,r3,right
63107,0.2,0.2,1.375,0,1,1,-0.6710984726219282,1.6710984726219282,r3,right
63107,0.2,0.2,1.4000000000000001,0,1,1,-0.6376133236431143,1.6376133236431143,r3,right
63107,0.2,0.2,1.425,0,1,1,-0.6100744830290179,1.610074483029018,r3,right
63107,0.2,0.2,1.4500000000000002,0,1,1,-0.5874908993855195,1.5874908993855195,r3,right
63107,0.2,0.2,1.475,0,1,1,-0.5690801637172602,1.5690801637172602,r3,right
63107,0.2,0.2,1.5,0,1,1,-0.5542163488279557,1.5542163488279557,r3,right
63107,0.2,0.3,0.0,1,1,0,0.19792465799954517,0.8020753420004548,r4,left
63107,0.2,0.3,0.025,1,1,0,0.19781029655701787,0.8021897034429821,r4,right
63107,0.2,0.3,0.05,1,1,0,0.19745544547681126,0.8025445545231887,r4,right
63107,0.2,0.3,0.07500000000000001,1,1,0,0.19684268214593903,0.803157317854061,r4,right
63107,0.2,0.3,0.1,1,1,0,0.19595496407812718,0.8040450359218728,r4,right
63107,0.2,0.3,0.125,1,1,0,0.1947757222265114,0.8052242777734886,r4,right
63107,0.2,0.3,0.15000000000000002,1,1,0,0.19328895021115822,0.8067110497888418,r4,right
63107,0.2,0.3,0.17500000000000002,1,1,0,0.191479288474117,0.808520711525883,r4,right
63107,0.2,0.3,0.2,1,1,0,0.18933210246550314,0.8106678975344969,r4,right
63107,0.2,0.3,0.225,1,1,0,0.18683355407066005,0.81316644592934,r4,right
63107,0.2,0.3,0.25,1,1,0,0.18397066560778963,0.8160293343922104,r4,right
63107,0.2,0.3,0.275,1,1,0,0.18073137585430743,0.8192686241456926,r4,right
63107,0.2,0.3,0.30000000000000004,1,1,0,0.17710458769515047,0.8228954123048495,r4,right
63107,0.2,0.3,0.325,1,1,0,0.17308020712387184,0.8269197928761282,r4,right
63107,0.2,0.3,0.35000000000000003,1,1,0,0.16864917346424213,0.8313508265357579,r4,right
63107,0.2,0.3,0.375,1,1,0,0.16380348081305585,0.8361965191869442,r4,right
63107,0.2,0.3,0.4,1,1,0,0.15853619083103276,0.8414638091689672,r4,right
63107,0.2,0.3,0.42500000000000004,1,1,0,0.1528414371256287,0.8471585628743713,r4,right
63107,0.2,0.3,0.45,1,1,0,0.1467144215751136,0.8532855784248864,r4,right
63107,0.2,0.3,0.47500000000000003,1,1,0,0.14015140303586837,0.8598485969641316,r4,right
63107,0.2,0.3,0.5,1,1,0,0.1331496789533375,0.8668503210466625,r4,right
63107,0.2,0.3,0.525,1,1,0,0.12570756046082288,0.8742924395391771,r4,right
63107,0.2,0.3,0.55,1,1,0,0.1178243415990955,0.8821756584009045,r4,right
63107,0.2,0.3,0.5750000000000001,1,1,0,0.10950026332386886,0.8904997366761311,r4,right
63107,0.2,0.3,0.6000000000000001,1,1,0,0.10073647298808053,0.8992635270119195,r4,right
63107,0.2,0.3,0.625,1,1,0,0.09153497999258142,0.9084650200074186,r4,right
63107,0.2,0.3,0.65,1,1,0,0.08189860829334061,0.9181013917066594,r4,right
63107,0.2,0.3,0.675,1,1,0,0.0718309464369884,0.9281690535630116,r4,right
63107,0.2,0.3,0.7000000000000001,1,1,0,0.06133629577086053,0.9386637042291395,r4,right
63107,0.2,0.3,0.7250000000000001,1,1,0,0.05041961744019208,0.9495803825598079,r4,right
63107,0.2,0.3,0.75,1,1,0,0.039086478745258946,0.960913521254741,r4,right
63107,0.2,0.3,0.775,1,1,0,0.027342999386567257,0.9726570006134327,r4,right
63107,0.2,0.3,0.8,1,1,0,0.015195798078057376,0.9848042019219426,r4,right
63107,0.2,0.3,0.8250000000000001,1,1,0,0.002651939958048022,0.997348060041952,r4,right
63107,0.2,0.3,0.8500000000000001,0,1,1,-0.010281114823525117,1.0102811148235251,r4,right
63107,0.2,0.3,0.875,0,1,1,-0.023595561014044586,1.0235955610140446,r4,right
63107,0.2,0.3,0.9,0,1,1,-0.03728329638577743,1.0372832963857774,r4,right
63107,0.2,0.3,0.925,0,1,1,-0.05133596785270278,1.0513359678527028,r4,right
63107,0.2,0.3,0.9500000000000001,0,1,1,-0.0657450153929855,1.0657450153929855,r4,right
63107,0.2,0.3,0.9750000000000001,0,1,1,-0.08050171363632663,1.0805017136363266,r4,right
63107,0.2,0.3,1.0,0,1,1,-0.09559721101503404,1.095597211015034,r4,right
63107,0.2,0.3,1.0250000000000001,0,1,1,-0.11102256641377206,1.111022566413772,r4,right
63107,0.2,0.3,1.05,0,1,1,-0.1267687832854798,1.1267687832854798,r4,right
63107,0.2,0.3,1.075,0,1,1,-0.14282684122983746,1.1428268412298375,r4,right
63107,0.2,0.3,1.1,0,1,1,-0.15918772505594125,1.1591877250559413,r4,right
63107,0.2,0.3,1.125,0,0,0,-0.17584245137266685,1.1758424513726669,r4,right
63107,0.2,0.3,1.1500000000000001,0,0,0,-0.2785731008999328,1.2785731008999328,r3,left
63107,0.2,0.3,1.175,0,0,0,-0.41147921885585825,1.4114792188558583,r3,left
63107,0.2,0.3,1.2000000000000002,0,0,0,-0.5693794351579868,1.5693794351579868,r3,left
63107,0.2,0.3,1.225,0,0,0,-0.7590903220825518,1.7590903220825518,r3,left
63107,0.2,0.3,1.25,0,0,0,-0.9901550808162856,1.9901550808162856,r3,left
63107,0.2,0.3,1.2750000000000001,0,0,0,-1.2763583352955834,2.2763583352955834,r3,left
63107,0.2,0.3,1.3,0,0,0,-1.6383770214250197,2.6383770214250197,r3,left
63107,0.2,0.3,1.3250000000000002,0,0,0,-2.1087034670546707,3.1087034670546707,r3,left
63107,0.2,0.3,1.35,0,0,0,-2.7414915519346206,3.7414915519346206,r3,left
63107,0.2,0.3,1.375,0,0,0,-3.6342182596150705,4.6342182596150705,r3,left
63107,0.2,0.3,1.4000000000000001,0,0,0,-4.981837557196391,5.981837557196391,r3,left
63107,0.2,0.3,1.425,0,0,0,-7.239242034579442,8.239242034579442,r3,left
63107,0.2,0.3,1.4500000000000002,0,0,0,-11.771109461466851,12.771109461466851,r3,left
63107,0.2,0.3,1.475,0,0,0,-25.400828686371735,26.400828686371735,r3,left
63107,0.2,0.3,1.5,0,0,0,-0.4551359635022636,1.4551359635022636,r4,right
63107,0.4,0.0,0.0,1,1,0,1.0,0.0,r1,none
63107,0.4,0.0,0.025,1,1,0,0.9625698173733122,0.037430182626687895,r4,right
63107,0.4,0.0,0.05,1,1,0,0.9251396347466242,0.07486036525337579,r4,right
63107,0.4,0.0,0.07500000000000001,1,1,0,0.8877094521199363,0.11229054788006369,r4,right
63107,0.4,0.0,0.1,1,1,0,0.8502792694932484,0.14972073050675158,r4,right
63107,0.4,0.0,0.125,1,1,0,0.8128490868665605,0.18715091313343946,r4,right
63107,0.4,0.0,0.15000000000000002,1,1,0,0.7754189042398726,0.22458109576012739,r4,right
63107,0.4,0.0,0.17500000000000002,1,1,0,0.7379887216131846,0.2620112783868153,r4,right
63107,0.4,0.0,0.2,1,1,0,0.7005585389864968,0.29944146101350316,r4,right
63107,0.4,0.0,0.225,1,1,0,0.6631283563598089,0.336871643640191,r4,right
63107,0.4,0.0,0.25,1,1,0,0.6256981737331211,0.3743018262668789,r4,right
63107,0.4,0.0,0.275,1,1,0,0.5882679911064331,0.41173200889356687,r4,right
63107,0.4,0.0,0.30000000000000004,1,1,0,0.5508378084797452,0.44916219152025477,r4,right
63107,0.4,0.0,0.325,1,1,0,0.5134076258530573,0.4865923741469426,r4,right
63107,0.4,0.0,0.35000000000000003,1,1,0,0.47597744322636937,0.5240225567736306,r4,right
63107,0.4,0.0,0.375,1,1,0,0.4385472605996815,0.5614527394003185,r4,right
63107,0.4,0.0,0.4,1,1,0,0.4011170779729937,0.5988829220270063,r4,right
63107,0.4,0.0,0.42500000000000004,1,1,0,0.3636868953463057,0.6363131046536943,r4,right
63107,0.4,0.0,0.45,1,1,0,0.326256712719618,0.673743287280382,r4,right
63107,0.4,0.0,0.47500000000000003,1,1,0,0.28882653009293,0.71117346990707,r4,right
63107,0.4,0.0,0.5,1,1,0,0.2513963474662422,0.7486036525337578,r4,right
63107,0.4,0.0,0.525,1,1,0,0.2139661648395541,0.7860338351604459,r4,right
63107,0.4,0.0,0.55,1,1,0,0.17653598221286626,0.8234640177871337,r4,right
63107,0.4,0.0,0.5750000000000001,1,1,0,0.1391057995861783,0.8608942004138217,r4,right
63107,0.4,0.0,0.6000000000000001,1,1,0,0.10167561695949046,0.8983243830405095,r4,right
63107,0.4,0.0,0.625,1,1,0,0.06424543433280283,0.9357545656671972,r4,right
63107,0.4,0.0,0.65,1,1,0,0.026815251706114762,0.9731847482938852,r4,right
63107,0.4,0.0,0.675,0,1,1,-0.010614930920573196,1.0106149309205732,r4,right
63107,0.4,0.0,0.7000000000000001,0,1,1,-0.048045113547261264,1.0480451135472613,r4,right
63107,0.4,0.0,0.7250000000000001,0,1,1,-0.08547529617394889,1.085475296173949,r4,right
63107,0.4,0.0,0.75,0,1,1,-0.12290547880063696,1.122905478800637,r4,right
63107,0.4,0.0,0.775,0,1,1,-0.1603356614273248,1.1603356614273248,r4,right
63107,0.4,0.0,0.8,0,1,1,-0.19776584405401265,1.1977658440540127,r4,right
63107,0.4,0.0,0.8250000000000001,0,1,1,-0.23519602668070072,1.2351960266807007,r4,right
63107,0.4,0.0,0.8500000000000001,0,1,1,-0.27262620930738857,1.2726262093073886,r4,right
63107,0.4,0.0,0.875,0,1,1,-0.3100563919340764,1.3100563919340764,r4,right
63107,0.4,0.0,0.9,0,1,1,-0.34748657456076404,1.347486574560764,r4,right
63107,0.4,0.0,0.925,0,1,1,-0.3849167571874521,1.384916757187452,r4,right
63107,0.4,0.0,0.9500000000000001,0,0,0,-0.42234693981413995,1.42234693981414,r4,right
63107,0.4,0.0,0.9750000000000001,0,0,0,-0.459777122440828,1.459777122440828,r4,right
63107,0.4,0.0,1.0,0,0,0,-0.49720730506751565,1.4972073050675156,r4,right
63107,0.4,0.0,1.0250000000000001,0,0,0,-0.5346374876942037,1.5346374876942037,r4,right
63107,0.4,0.0,1.05,0,0,0,-0.5720676703208918,1.5720676703208918,r4,right
63107,0.4,0.0,1.075,0,0,0,-0.6094978529475792,1.6094978529475792,r4,right
63107,0.4,0.0,1.1,0,0,0,-0.6469280355742675,1.6469280355742675,r4,right
63107,0.4,0.0,1.125,0,0,0,-0.6843582182009551,1.684358218200955,r4,right
63107,0.4,0.0,1.1500000000000001,0,0,0,-0.7217884008276434,1.7217884008276434,r4,right
63107,0.4,0.0,1.175,0,0,0,-0.7592185834543308,1.7592185834543308,r4,right
63107,0.4,0.0,1.2000000000000002,0,0,0,-0.7966487660810191,1.796648766081019,r4,right
63107,0.4,0.0,1.225,0,0,0,-0.8340789487077072,1.8340789487077072,r4,right
63107,0.4,0.0,1.25,0,0,0,-0.8715091313343943,1.8715091313343943,r4,right
63107,0.4,0.0,1.2750000000000001,0,0,0,-0.9089393139610831,1.908939313961083,r4,right
63107,0.4,0.0,1.3,0,0,0,-0.9463694965877705,1.9463694965877705,r4,right
63107,0.4,0.0,1.3250000000000002,0,0,0,-0.9837996792144588,1.9837996792144588,r4,right
63107,0.4,0.0,1.35,0,0,0,-1.0212298618411464,2.0212298618411464,r4,right
63107,0.4,0.0,1.375,0,0,0,-1.058660044467834,2.058660044467834,r4,right
63107,0.4,0.0,1.4000000000000001,0,0,0,-1.0960902270945225,2.0960902270945225,r4,right
63107,0.4,0.0,1.425,0,0,0,-1.1335204097212097,2.1335204097212097,r4,right
63107,0.4,0.0,1.4500000000000002,0,0,0,-1.1709505923478978,2.170950592347898,r4,right
63107,0.4,0.0,1.475,0,0,0,-1.2083807749745858,2.208380774974586,r4,right
63107,0.4,0.0,1.5,0,0,0,-1.245810957601274,2.245810957601274,r4,right
63107,0.4,0.1,0.0,1,1,0,0.7326415526665151,0.26735844733348496,r4,left
63107,0.4,0.1,0.025,1,1,0,0.7312022012706502,0.26879779872934983,r4,right
63107,0.4,0.1,0.05,1,1,0,0.7265241706081276,0.2734758293918725,r4,right
63107,0.4,0.1,0.07500000000000001,1,1,0,0.7182205300337855,0.2817794699662145,r4,right
63107,0.4,0.1,0.1,1,1,0,0.7061458153509728,0.2938541846490273,r4,right
63107,0.4,0.1,0.125,1,1,0,0.6903898308084258,0.3096101691915743,r4,right
63107,0.4,0.1,0.15000000000000002,1,1,0,0.6712240260941623,0.3287759739058377,r4,right
63107,0.4,0.1,0.17500000000000002,1,1,0,0.6490289149501336,0.35097108504986635,r4,right
63107,0.4,0.1,0.2,1,1,0,0.6242269279313233,0.3757730720686768,r4,right
63107,0.4,0.1,0.225,1,1,0,0.36694114572129555,0.6330588542787045,r3,left
63107,0.4,0.1,0.25,1,1,0,0.5684263682992757,0.43157363170072427,r4,right
63107,0.4,0.1,0.275,1,1,0,0.06367941912071995,0.93632058087928,r3,right
63107,0.4,0.1,0.30000000000000004,1,1,0,0.41622117629389,0.58377882370611,r3,right
63107,0.4,0.1,0.325,1,1,0,0.4741558241171159,0.5258441758828841,r4,right
63107,0.4,0.1,0.35000000000000003,1,1,0,0.44087973199632635,0.5591202680036736,r4,right
63107,0.4,0.1,0.375,1,1,0,0.40695611878989313,0.5930438812101069,r4,right
63107,0.4,0.1,0.4,1,1,0,0.372504124148625,0.627495875851375,r4,right
63107,0.4,0.1,0.42500000000000004,1,1,0,0.33761915413737253,0.6623808458626275,r4,right
63107,0.4,0.1,0.45,1,1,0,0.3023776712136975,0.6976223287863025,r4,right
63107,0.4,0.1,0.47500000000000003,1,1,0,0.2668410960312232,0.7331589039687768,r4,right
63107,0.4,0.1,0.5,1,1,0,0.2310589311100999,0.7689410688899001,r4,right
63107,0.4,0.1,0.525,1,1,0,0.19507123547045235,0.8049287645295476,r4,right
63107,0.4,0.1,0.55,1,1,0,0.1589105735588846,0.8410894264411154,r4,right
63107,0.4,0.1,0.5750000000000001,1,1,0,0.12260354595935308,0.8773964540406469,r4,right
63107,0.4,0.1,0.6000000000000001,1,1,0,0.08617199101944228,0.9138280089805577,r4,right
63107,0.4,0.1,0.625,1,1,0,0.04963392914972331,0.9503660708502767,r4,right
63107,0.4,0.1,0.65,1,1,0,0.013004306531996468,0.9869956934680035,r4,right
63107,0.4,0.1,0.675,0,1,1,-0.023704417397562683,1.0237044173975627,r4,right
63107,0.4,0.1,0.7000000000000001,0,1,1,-0.06048180422024596,1.060481804220246,r4,right
63107,0.4,0.1,0.7250000000000001,0,1,1,-0.09731906586916517,1.0973190658691652,r4,right
63107,0.4,0.1,0.75,0,1,1,-0.13420876838014761,1.1342087683801476,r4,right
63107,0.4,0.1,0.775,0,1,1,-0.17114459408365845,1.1711445940836585,r4,right
63107,0.4,0.1,0.8,0,1,1,-0.208121149857452,1.208121149857452,r4,right
63107,0.4,0.1,0.8250000000000001,0,1,1,-0.24513381182351268,1.2451338118235127,r4,right
63107,0.4,0.1,0.8500000000000001,0,1,1,-0.2821785989980228,1.2821785989980228,r4,right
63107,0.4,0.1,0.875,0,1,1,-0.31925207003923717,1.3192520700392372,r4,right
63107,0.4,0.1,0.9,0,1,1,-0.3563512385004197,1.3563512385004197,r4,right
63107,0.4,0.1,0.925,0,0,0,-0.39347350297140915,1.3934735029714092,r4,right
63107,0.4,0.1,0.9500000000000001,0,0,0,-0.43061658924998736,1.4306165892499874,r4,right
63107,0.4,0.1,0.9750000000000001,0,0,0,-0.4677785022740413,1.4677785022740413,r4,right
63107,0.4,0.1,1.0,0,0,0,-0.5049574860063428,1.5049574860063428,r4,right
63107,0.4,0.1,1.0250000000000001,0,0,0,-0.5421519898251626,1.5421519898251626,r4,right
63107,0.4,0.1,1.05,0,0,0,-0.5793606402584333,1.5793606402584333,r4,right
63107,0.4,0.1,1.075,0,0,0,-0.6165822171240027,1.6165822171240027,r4,right
63107,0.4,0.1,1.1,0,0,0,-0.6538156333168648,1.6538156333168648,r4,right
63107,0.4,0.1,1.125,0,0,0,-0.6910599176263093,1.6910599176263093,r4,right
63107,0.4,0.1,1.1500000000000001,0,0,0,-0.72831420007948,1.72831420007948,r4,right
63107,0.4,0.1,1.175,0,0,0,-0.765577699398952,1.765577699398952,r4,right
63107,0.4,0.1,1.2000000000000002,0,0,0,-0.8028497122353637,1.8028497122353637,r4,right
63107,0.4,0.1,1.225,0,0,0,-0.84012960389545,1.84012960389545,r4,right
63107,0.4,0.1,1.25,0,0,0,-0.8774168003340104,1.8774168003340104,r4,right
63107,0.4,0.1,1.2750000000000001,0,0,0,-0.9147107812175426,1.9147107812175426,r4,right
63107,0.4,0.1,1.3,0,0,0,-0.9520110738992995,1.9520110738992995,r4,right
63107,0.4,0.1,1.3250000000000002,0,0,0,-0.9893172481718326,1.9893172481718326,r4,right
63107,0.4,0.1,1.35,0,0,0,-1.026628911684659,2.026628911684659,r4,right
63107,0.4,0.1,1.375,0,0,0,-1.0639457059325639,2.063945705932564,r4,right
63107,0.4,0.1,1.4000000000000001,0,0,0,-1.1012673027347772,2.1012673027347772,r4,right
63107,0.4,0.1,1.425,0,0,0,-1.1385934011375762,2.1385934011375762,r4,right
63107,0.4,0.1,1.4500000000000002,0,0,0,-1.1759237246830434,2.1759237246830434,r4,right
63107,0.4,0.1,1.475,0,0,0,-1.2132580189952682,2.213258018995268,r4,right
63107,0.4,0.1,1.5,0,0,0,-1.2505960496424295,2.2505960496424295,r4,right
63107,0.4,0.2,0.0,1,1,0,0.4652831053330301,0.5347168946669699,r4,left
63107,0.4,0.2,0.025,1,1,0,0.4645884572690965,0.5354115427309035,r4,right
63107,0.4,0.2,0.05,1,1,0,0.46240440254130033,0.5375955974586997,r4,right
63107,0.4,0.2,0.07500000000000001,1,1,0,0.45859501923321944,0.5414049807667806,r4,right
63107,0.4,0.2,0.1,1,1,0,0.45304834121625503,0.546951658783745,r4,right
63107,0.4,0.2,0.125,1,1,0,0.4456810473734115,0.5543189526265885,r4,right
63107,0.4,0.2,0.15000000000000002,1,1,0,0.436441060067571,0.563558939932429,r4,right
63107,0.4,0.2,0.17500000000000002,1,1,0,0.42530799033857836,0.5746920096614216,r4,right
63107,0.4,0.2,0.2,1,1,0,0.4122916307019454,0.5877083692980546,r4,right
63107,0.4,0.2,0.225,1,1,0,0.39742888942835475,0.6025711105716453,r4,right
63107,0.4,0.2,0.25,1,1,0,0.3807796616168514,0.6192203383831486,r4,right
63107,0.4,0.2,0.275,1,1,0,0.3624221450060078,0.6375778549939922,r4,right
63107,0.4,0.2,0.30000000000000004,1,1,0,0.34244805218832464,0.6575519478116754,r4,right
63107,0.4,0.2,0.325,1,1,0,0.3209580731908964,0.6790419268091036,r4,right
63107,0.4,0.2,0.35000000000000003,1,1,0,0.2980578299002673,0.7019421700997327,r4,right
63107,0.4,0.2,0.375,1,1,0,0.27385445704225486,0.7261455429577451,r4,right
63107,0.4,0.2,0.4,1,1,0,0.24845385586264646,0.7515461441373535,r4,right
63107,0.4,0.2,0.42500000000000004,1,1,0,0.21278310136600198,0.787216898633998,r3,left
