scenario,scenario_label,method,method_label,centralized,mode,seed,world_hash,success,physically_admissible_success,command_infeasible,command_infeasible_fraction,physical_violation,realized_violation_fraction,realized_violation_duration_s,realized_violation_max_duration_s,kinematic_violation,wrench_violation,support_failure,collision,timeout,numerical_failure,termination,failure_mode,time_to_target_s,final_position_error_m,final_yaw_error_rad,final_linear_speed_mps,final_angular_speed_rad_s,minimum_kinematic_margin,minimum_mechanical_margin,minimum_realized_kinematic_margin,minimum_realized_mechanical_margin,governor_intervention_rate,governor_hold_rate,governor_brake_rate,governor_uncontrolled_rate,mean_governor_scale,governor_total_variation,governor_switch_rate,mean_internal_force_ratio,state_estimate_rmse_position_m,state_estimate_rmse_yaw_rad,mean_information_age_s,information_stale_rate,cbf_intervention_mean,requested_linear_effort_m2_s3,requested_yaw_effort_rad2_s3,executed_linear_effort_m2_s3,executed_yaw_effort_rad2_s3,attempted_messages,queued_messages,delivered_messages,bytes,generated_bytes,queued_bytes,delivered_bytes,dropped_bytes,delivery_ratio,recovery_time_s,governor_step
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63415,934c32528ca4ae9e8e69a51a1a0578048232888eeb2b810b3a8a66db5c15dbd3,1,0,0,0.0,1,0.0625,0.4,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.026825380972744846,0.0001746711593466621,0.0504846205672886,0.0006414655334129265,0.003013671818213215,0.5674241067959476,-0.07200218994679686,0.5667855454748789,0.5,0.0,0.09375,0.0,0.6875,6.4,0.4838709677419355,0.11498564755812185,0.0,0.0,0.0,0.0,0.0,4.847518343564811,0.16128311731225703,2.4739543453839947,0.1765099588077172,32,32,32,8253,8253,8253,8253,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63416,85e5069ad4c5ab9b9cbc99a2cf6186ad9ab363c50ed808d180a2fdac783be2de,1,0,0,0.0,1,0.027777777777777776,0.2,0.2,1,0,0,0,0,0,target_reached,none,7.0,0.06441243533118393,4.3721248053962825e-05,0.051340047297869354,0.004325473305075435,0.002810011308676197,0.33470427929202784,-0.15449303996320496,0.33224726732142407,0.3611111111111111,0.0,0.05555555555555555,0.0,0.7555555555555555,7.200000000000001,0.34285714285714286,0.08499847482449344,0.0705228426341581,0.012955897977235812,0.19444444444444445,0.0,0.0,5.578020539892325,0.18442530241015773,2.9308624453981458,0.10997598041807295,36,36,36,9278,9278,9278,9278,0,1.0,,0.2
S1,Carga y perturbación,lqi,LQI,0,governed,63416,85e5069ad4c5ab9b9cbc99a2cf6186ad9ab363c50ed808d180a2fdac783be2de,1,0,0,0.0,1,0.11363636363636363,1.0,0.6000000000000001,1,0,0,0,0,0,target_reached,none,8.6,0.0706741980480148,0.00815695307463038,0.049192517440541414,0.01824672228019239,0.012499394750739579,0.3169466983289473,-0.2503545524890032,0.31471294943014494,0.5227272727272727,0.0,0.13636363636363635,0.0,0.6409090909090909,12.2,0.627906976744186,0.10907839401959354,0.07024691118919242,0.010145357821109362,0.1954545454545454,0.0,0.0,48.14363692024924,1.0630744002820294,6.904446790005774,0.10229459173422573,44,44,44,11334,11334,11334,11334,0,1.0,,0.2
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63416,85e5069ad4c5ab9b9cbc99a2cf6186ad9ab363c50ed808d180a2fdac783be2de,1,0,0,0.0,1,0.08333333333333333,0.6000000000000001,0.4,1,0,0,0,0,0,target_reached,none,7.0,0.06333002150401312,0.00048388983362235294,0.06411675535659495,0.004542011164632029,0.00023102402329877592,0.3679690653274259,-0.19586393511882627,0.36528771596781007,0.4444444444444444,0.0,0.1111111111111111,0.0,0.7222222222222222,9.4,0.4857142857142857,0.09565625427705958,0.06727046620914577,0.01201707583074572,0.19444444444444445,0.0,0.0,8.142753401277155,0.2730374586903296,3.45508996678038,0.12155878954292416,36,36,36,9277,9277,9277,9277,0,1.0,,0.2
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63416,85e5069ad4c5ab9b9cbc99a2cf6186ad9ab363c50ed808d180a2fdac783be2de,1,0,0,0.0,1,0.030303030303030304,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.4,0.023733798233142783,6.44610018869507e-05,0.04096690357842564,0.0005818560244598888,0.0030464774131360173,0.5674241067959476,-0.0809312926906185,0.5663257692061986,0.5151515151515151,0.0,0.06060606060606061,0.0,0.6727272727272728,6.0,0.46875,0.11864885343266401,0.0,0.0,0.0,0.0,0.0,4.976353218335122,0.1750800547345748,2.1042651942822075,0.17730692354620178,33,33,33,8495,8495,8495,8495,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63417,ed6e5d49d088480143e7eceb013e09bb84b120d105109a88a99985a1ae9e58f9,1,0,0,0.0,1,0.02857142857142857,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.06566306534123872,0.0016204582511618604,0.05521582914360791,0.0025352222824212133,0.02234839531474142,0.33470427929202784,-0.34222681331276417,0.33427953150697187,0.2857142857142857,0.0,0.08571428571428572,0.0,0.7885714285714286,7.6000000000000005,0.35294117647058826,0.09517655295008325,0.0683434447862906,0.011254710989797863,0.1942857142857143,0.0,0.0,5.590872711361827,0.18028451259428024,3.205333212625024,0.11037889488140508,35,35,35,9028,9028,9028,9028,0,1.0,,0.2
S1,Carga y perturbación,lqi,LQI,0,governed,63417,ed6e5d49d088480143e7eceb013e09bb84b120d105109a88a99985a1ae9e58f9,1,0,0,0.0,1,0.022222222222222223,0.2,0.2,1,0,0,0,0,0,target_reached,none,8.8,0.0761890670588238,0.008746425283867598,0.04682514557838553,0.004832584814069517,0.011719283321748764,0.3169466983289473,-0.029818141162039735,0.3165219505438923,0.6,0.0,0.15555555555555556,0.0,0.5511111111111111,11.4,0.5681818181818182,0.08745448621578167,0.06623220709434695,0.009720610407157344,0.19555555555555554,0.0,0.0,48.89902182881278,1.1026384730821166,5.49284393672007,0.10923771515596628,45,45,45,11596,11596,11596,11596,0,1.0,,0.2
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63417,ed6e5d49d088480143e7eceb013e09bb84b120d105109a88a99985a1ae9e58f9,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.07396137554944385,0.002069849500291099,0.05183598981759536,0.005783925872865215,0.00013696456760070586,0.3679690653274259,-0.15038778590891577,0.3675443175423707,0.4117647058823529,0.0,0.08823529411764706,0.0,0.7588235294117647,9.0,0.48484848484848486,0.10788482206842923,0.06935884507359392,0.011826417219154442,0.19411764705882353,0.0,0.0,8.050652939079804,0.29017153368035215,3.297255857300613,0.12433889711087291,34,34,34,8747,8747,8747,8747,0,1.0,,0.2
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63417,ed6e5d49d088480143e7eceb013e09bb84b120d105109a88a99985a1ae9e58f9,1,0,0,0.0,1,0.09375,0.6000000000000001,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.02773992126192406,0.000505334300830107,0.05239920247371809,0.000947509137279512,0.005505303987395349,0.5674241067959476,-0.07278718798765116,0.5659394264018411,0.5,0.0,0.09375,0.0,0.6875,6.4,0.4838709677419355,0.105179739485262,0.0,0.0,0.0,0.0,0.0,4.84998698597346,0.1613985804940805,2.4701101792919866,0.17640936853333566,32,32,32,8239,8239,8239,8239,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63418,5bbbd9d77f13313f822d232d0950584fbb696bf0b3f9397a7861599af59a3bb8,1,0,0,0.0,1,0.02857142857142857,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.05978010761854162,0.0013336357587334646,0.04111586740845417,0.0066068422460983794,0.003368588141858475,0.33470427929202784,-0.11461898764636169,0.3336478276612068,0.3142857142857143,0.0,0.05714285714285714,0.0,0.7657142857142857,7.2,0.29411764705882354,0.09340182871734852,0.07004822802438564,0.013316743951885278,0.1942857142857143,0.0,0.0,5.391530755976537,0.18791120055530697,2.9299692372452983,0.11085559716266102,35,35,35,9027,9027,9027,9027,0,1.0,,0.2
S1,Carga y perturbación,lqi,LQI,0,governed,63418,5bbbd9d77f13313f822d232d0950584fbb696bf0b3f9397a7861599af59a3bb8,1,0,0,0.0,1,0.09523809523809523,0.8,0.8,1,0,0,0,0,0,target_reached,none,8.200000000000001,0.0440100486770628,0.010499844806387326,0.046880875268954646,0.004417050764562112,0.0041023276281166865,0.3169466983289473,-0.2676284363168502,0.3159414737152014,0.5238095238095238,0.0,0.14285714285714285,0.0,0.6333333333333334,11.0,0.6097560975609756,0.10814967329409544,0.07158459530836124,0.01036129182966233,0.1952380952380952,0.0,0.0,48.28054085060149,1.071465139315306,6.975307655536999,0.10390620686302458,42,42,42,10831,10831,10831,10831,0,1.0,,0.2
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63418,5bbbd9d77f13313f822d232d0950584fbb696bf0b3f9397a7861599af59a3bb8,1,0,0,0.0,1,0.05555555555555555,0.4,0.4,1,0,0,0,0,0,target_reached,none,7.0,0.06468455381119055,0.0025995681813468785,0.059722313706108275,0.004896840635058647,0.0010778851960899782,0.3679690653274259,-0.36247323856324876,0.36668827630759304,0.4166666666666667,0.0,0.1111111111111111,0.0,0.7444444444444445,9.4,0.4857142857142857,0.10000823534411439,0.06747048348619378,0.012212425801338267,0.19444444444444445,0.0,0.0,8.301419606613882,0.28147582931619314,3.6015970247888336,0.1277642109927979,36,36,36,9276,9276,9276,9276,0,1.0,,0.2
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63418,5bbbd9d77f13313f822d232d0950584fbb696bf0b3f9397a7861599af59a3bb8,1,0,0,0.0,1,0.030303030303030304,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.4,0.021807298117056787,0.00018198131939550777,0.040819369915224266,0.00027102424477167344,0.0016626704807181092,0.5674241067959476,-0.07206824407979417,0.5670903828960948,0.48484848484848486,0.0,0.09090909090909091,0.0,0.6909090909090909,6.4,0.46875,0.09196332639172954,0.0,0.0,0.0,0.0,0.0,4.970277329304998,0.1625131675849991,2.506516624250472,0.17722472783063212,33,33,33,8490,8490,8490,8490,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63419,f291f3d8ce770579fe108eb447b92ecef037a82edf00162774ea837d79b393d0,1,0,0,0.0,1,0.05714285714285714,0.4,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.06032371466416621,0.0008206582934358053,0.03385496212724395,0.002106280403384487,0.0034877191991617984,0.33470427929202784,-0.28214331711170315,0.3333859386416521,0.3142857142857143,0.0,0.05714285714285714,0.0,0.7771428571428571,7.2,0.35294117647058826,0.0946903495134964,0.06888812923644355,0.012425172864413617,0.1942857142857143,0.0,0.0,5.521444776803698,0.18464450691802176,2.9169407531479563,0.10908945449561631,35,35,35,9015,9015,9015,9015,0,1.0,,0.2
S1,Carga y perturbación,lqi,LQI,0,governed,63419,f291f3d8ce770579fe108eb447b92ecef037a82edf00162774ea837d79b393d0,1,0,0,0.0,1,0.02857142857142857,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.08446438004734179,0.011809394619969549,0.020100722885259843,0.0030834868092957926,0.01276741408685822,0.3169466983289473,-0.17257562760396805,0.31569127136378117,0.7142857142857143,0.0,0.2,0.0,0.4571428571428571,10.2,0.6470588235294118,0.10375970296370997,0.07357679933749381,0.011257105563461742,0.1942857142857143,0.0,0.0,49.21564507044727,1.0940175366016365,5.310124517795925,0.11075624619450254,35,35,35,9017,9017,9017,9017,0,1.0,,0.2
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63419,f291f3d8ce770579fe108eb447b92ecef037a82edf00162774ea837d79b393d0,1,0,0,0.0,1,0.027777777777777776,0.2,0.2,1,0,0,0,0,0,target_reached,none,7.0,0.07144542830416417,0.0015613573674926329,0.049444001138281894,0.0012836251062078499,0.0047288067924857735,0.3679690653274259,-0.2623659834033374,0.3664263872880382,0.4166666666666667,0.0,0.08333333333333333,0.0,0.7388888888888889,9.0,0.45714285714285713,0.091903901907515,0.06745551409188516,0.011973929944438435,0.19444444444444445,0.0,0.0,8.412133164437606,0.2842338746287278,3.3308641855550283,0.12277855186828406,36,36,36,9281,9281,9281,9281,0,1.0,,0.2
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63419,f291f3d8ce770579fe108eb447b92ecef037a82edf00162774ea837d79b393d0,1,0,0,0.0,1,0.03125,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.027793120407594137,2.8039798932510962e-05,0.0518997119455679,0.0004653987422244724,0.003797179669764672,0.5674241067959476,-0.0786620962876583,0.5669323367989583,0.5,0.0,0.09375,0.0,0.6875,6.4,0.4838709677419355,0.10588720780148533,0.0,0.0,0.0,0.0,0.0,4.842351105256563,0.16143390792586523,2.468648256618798,0.17648797294687626,32,32,32,8244,8244,8244,8244,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,0,0.0,1,0.05714285714285714,0.4,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.06554644536061263,0.0004977929864597996,0.04438522880419132,0.005293804168292447,0.0030689352236721312,0.33470427929202784,-0.2561314155374306,0.3349405068364353,0.3142857142857143,0.0,0.05714285714285714,0.0,0.7771428571428571,7.2,0.35294117647058826,0.10680247083899101,0.06815970406505346,0.012200952250452817,0.1942857142857143,0.0,0.0,5.464314203753561,0.18439047077879253,2.9190113637761748,0.11064225534884724,35,35,35,9024,9024,9024,9024,0,1.0,,0.2
S1,Carga y perturbación,lqi,LQI,0,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,0,0.0,1,0.023809523809523808,0.2,0.2,1,0,0,0,0,0,target_reached,none,8.200000000000001,0.05558804144731375,0.021115005493392847,0.028710947607387356,0.0010210759056698405,0.010576448514073133,0.3169466983289473,-0.1043538901054204,0.3171829258733554,0.6428571428571429,0.0,0.16666666666666666,0.0,0.5238095238095237,11.4,0.6341463414634146,0.09138246557464103,0.06736061077790849,0.01017091977594044,0.1952380952380952,0.0,0.0,48.425389141727955,1.1078566513212862,5.654921654139101,0.11761303274676158,42,42,42,10828,10828,10828,10828,0,1.0,,0.2
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.07246343625433764,0.0018160905558923801,0.04681166895187715,0.0027167246313113055,0.005949338446657015,0.3679690653274259,-0.25500449800443903,0.36820529287183346,0.4411764705882353,0.0,0.08823529411764706,0.0,0.7529411764705882,9.0,0.5151515151515151,0.09517007030825973,0.06777206811170744,0.012039208817922722,0.19411764705882353,0.0,0.0,7.9744398848086355,0.2850189752182714,3.303013523039512,0.12665507991244504,34,34,34,8732,8732,8732,8732,0,1.0,,0.2
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.02207101180278133,0.0005830828702033664,0.0392240401744808,0.0014849532560843345,0.0063537830611491986,0.5674241067959476,-0.07047777757943763,0.5675853612859677,0.5,0.0,0.08823529411764706,0.0,0.6764705882352942,6.4,0.45454545454545453,0.11438977129739619,0.0,0.0,0.0,0.0,0.0,5.075849656804119,0.16107687681662788,2.4704457421122346,0.17653100180644818,34,34,34,8752,8752,8752,8752,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.06665271665553757,0.0006898465352174199,0.048765931794983765,0.005188667202963505,0.011833212354941058,0.33470427929202784,-0.39955624812816404,0.33341526515038555,0.2647058823529412,0.0,0.08823529411764706,0.0,0.8058823529411764,8.0,0.36363636363636365,0.0998687131199301,0.07260015683400714,0.011674192880896557,0.19411764705882353,0.0,0.0,5.551732014021511,0.17760556425354493,3.34228094937553,0.11324901836268661,34,34,34,8741,8741,8741,8741,0,1.0,,0.2
S1,Carga y perturbación,lqi,LQI,0,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.11627906976744186,1.0,1.0,1,0,0,0,0,0,target_reached,none,8.4,0.059642362849355014,0.009183493461209835,0.03255889392513968,0.0017383501014590524,0.00660304492564634,0.3169466983289473,-1.0376109861429144,0.315657684187306,0.5581395348837209,0.0,0.13953488372093023,0.0,0.6139534883720931,10.199999999999998,0.5714285714285714,0.09811055786484424,0.06956308884949516,0.009918023035697604,0.1953488372093023,0.0,0.0,46.72484926660834,1.0675898511589128,6.187392845829683,0.10773677181592799,43,43,43,11079,11079,11079,11079,0,1.0,,0.2
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.05555555555555555,0.4,0.2,1,0,0,0,0,0,target_reached,none,7.0,0.062446963817528386,0.0017167666550119698,0.07361378084257457,0.0012466256465981248,0.006577650398094992,0.3679690653274259,-0.2128723964599588,0.3666800511857844,0.4166666666666667,0.0,0.08333333333333333,0.0,0.75,8.6,0.42857142857142855,0.10005103608355116,0.07042452687201944,0.01175905171552299,0.19444444444444445,0.0,0.0,8.18887732179033,0.2830741285456806,3.2977473130621497,0.12541772766497183,36,36,36,9288,9288,9288,9288,0,1.0,,0.2
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.03125,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.02833272115991896,0.00020113415711664473,0.05099803154075799,0.0003520715362771823,0.0011560373963505066,0.5674241067959476,-0.0680029962491373,0.5655233800279729,0.5,0.0,0.09375,0.0,0.6875,6.4,0.4838709677419355,0.11760040696126264,0.0,0.0,0.0,0.0,0.0,4.857922895070157,0.16140079326802512,2.4742522058626766,0.1768640293334613,32,32,32,8235,8235,8235,8235,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.02857142857142857,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.05954012392316507,0.0010135930043428942,0.04204325874829976,0.002634194422510507,0.0006813111536444483,0.33470427929202784,-0.12679045728598215,0.3375813468898763,0.3142857142857143,0.0,0.05714285714285714,0.0,0.7657142857142857,7.6000000000000005,0.29411764705882354,0.08498744672057106,0.06996216398513937,0.012271309924001831,0.1942857142857143,0.0,0.0,5.4259227775515555,0.17848613612495948,2.9551367338213126,0.10721827683284135,35,35,35,9022,9022,9022,9022,0,1.0,,0.2
S1,Carga y perturbación,lqi,LQI,0,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.023809523809523808,0.2,0.2,1,0,0,0,0,0,target_reached,none,8.200000000000001,0.06859783104517542,0.009639247386220795,0.0775807157003089,0.010790543943298397,0.019333057893048844,0.3169466983289473,-0.0188100397629829,0.31996902929416504,0.5952380952380952,0.0,0.16666666666666666,0.0,0.5714285714285714,11.8,0.6585365853658537,0.09213172779139546,0.06887841379908514,0.01005500950582822,0.1952380952380952,0.0,0.0,48.412075575657504,1.057286289135854,5.647109222383767,0.10813022865742648,42,42,42,10818,10818,10818,10818,0,1.0,,0.2
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.0644814138475852,0.0010990758231921305,0.052501877724900316,0.0006783399450800863,0.004387437420659834,0.3679690653274259,-0.07388180820922985,0.3706217955362624,0.4411764705882353,0.0,0.08823529411764706,0.0,0.7352941176470589,9.399999999999999,0.5151515151515151,0.08870414997634311,0.06953558302978806,0.012014323437184563,0.19411764705882353,0.0,0.0,7.8759113199922215,0.2752488925648173,3.277864480743906,0.12126604010050025,34,34,34,8752,8752,8752,8752,0,1.0,,0.2
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.0625,0.4,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.026869522846625467,0.00024242786497952196,0.05056058119296343,0.00021736395284412135,0.0016675067970531865,0.5674241067959476,-0.0696661182563938,0.5707066380944892,0.5,0.0,0.09375,0.0,0.6875,6.4,0.4838709677419355,0.11015591881501763,0.0,0.0,0.0,0.0,0.0,4.846796115635693,0.1608318276868354,2.4654674973412085,0.17625285631205095,32,32,32,8241,8241,8241,8241,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,0,0.0,1,0.02857142857142857,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.06534082224847222,1.9547718683288196e-05,0.04385869089909249,0.003785756409790072,0.002488235490591295,0.33470427929202784,-0.12024715251725593,0.33407992012042753,0.3142857142857143,0.0,0.05714285714285714,0.0,0.7714285714285715,7.2,0.3235294117647059,0.10171656626164086,0.07039110676499867,0.01337102234024428,0.1942857142857143,0.0,0.0,5.375978329149565,0.1831234074699606,2.9412874286025614,0.11124468308391479,35,35,35,9022,9022,9022,9022,0,1.0,,0.2
S1,Carga y perturbación,lqi,LQI,0,governed,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,0,0.0,1,0.1388888888888889,1.0,1.0,1,0,0,0,0,0,target_reached,none,7.0,0.07765021383979695,0.008333182848920817,0.07123667808539365,0.006809088948937561,0.005283177795441629,0.3169466983289473,-2.4769823845625734,0.31632233915734786,0.5833333333333334,0.0,0.16666666666666666,0.0,0.5888888888888889,9.799999999999999,0.6571428571428571,0.09828730378323522,0.07487959015510984,0.01235526078828033,0.19444444444444445,0.0,0.0,47.14440223972174,1.0727002070116305,6.079777856138363,0.11540624280494446,36,36,36,9245,9245,9245,9245,0,1.0,,0.2
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,0,0.0,1,0.02857142857142857,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.06210144022279639,0.0006387182238203337,0.06461142811887692,0.0070080096249074825,0.009096718328710285,0.3679690653274259,-0.08653152734697667,0.3672748654037986,0.4,0.0,0.08571428571428572,0.0,0.7657142857142857,9.0,0.47058823529411764,0.09716627683835714,0.06904813529591305,0.012844593851195326,0.1942857142857143,0.0,0.0,7.890831347274233,0.27749524615264776,3.281211552776493,0.12105311270992605,35,35,35,9013,9013,9013,9013,0,1.0,,0.2
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.021784780346478707,4.588244722247836e-05,0.04131471045320512,2.436556752300834e-05,0.0014617091162503204,0.5674241067959476,-0.07848582343768395,0.5671061696433697,0.5,0.0,0.08823529411764706,0.0,0.6764705882352942,6.4,0.45454545454545453,0.10639514057204,0.0,0.0,0.0,0.0,0.0,5.065984700894197,0.16259507407403745,2.473161499324622,0.17705351523634655,34,34,34,8767,8767,8767,8767,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63424,fa02c7f6643761418c11becb050d244eb424a61951cfb91fdb0993ec013cd303,1,0,0,0.0,1,0.030303030303030304,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.4,0.06598480401382187,0.0008949779715510253,0.034190685548759016,0.004139330027717479,0.003469618947753217,0.33470427929202784,-0.14775611563353608,0.3323405709095978,0.30303030303030304,0.0,0.06060606060606061,0.0,0.793939393939394,7.6,0.375,0.09082101590074032,0.07399700168871541,0.013874382175405701,0.19393939393939394,0.0,0.0,5.436804349972246,0.18663561537625903,3.015164476503563,0.11300527031642597,33,33,33,8475,8475,8475,8475,0,1.0,,0.2
S1,Carga y perturbación,lqi,LQI,0,governed,63424,fa02c7f6643761418c11becb050d244eb424a61951cfb91fdb0993ec013cd303,1,0,0,0.0,1,0.09523809523809523,0.8,0.8,1,0,0,0,0,0,target_reached,none,8.200000000000001,0.09011690592097682,0.006674871247696501,0.050422708695146055,0.008502973978451622,0.01713529217763632,0.3169466983289473,-0.2984118036730232,0.3145829899465179,0.5238095238095238,0.0,0.14285714285714285,0.0,0.6476190476190476,10.6,0.6097560975609756,0.09540989047359127,0.07259259419635215,0.010677205174088678,0.1952380952380952,0.0,0.0,48.40838918562854,1.056669464551052,6.9224422260394896,0.10171729879939814,42,42,42,10837,10837,10837,10837,0,1.0,,0.2
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63424,fa02c7f6643761418c11becb050d244eb424a61951cfb91fdb0993ec013cd303,1,0,0,0.0,1,0.058823529411764705,0.4,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.06585019826334866,0.00016521192957386077,0.035874626253074374,0.006592575745614477,0.004657571465756072,0.3679690653274259,-0.09547623492243074,0.36560535694499585,0.47058823529411764,0.0,0.08823529411764706,0.0,0.7470588235294118,9.0,0.5151515151515151,0.1003817253036904,0.07161090033767743,0.013233044844506499,0.19411764705882353,0.0,0.0,8.049305284929403,0.2864102312505534,3.3306383454205686,0.12742321669979975,34,34,34,8743,8743,8743,8743,0,1.0,,0.2
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63424,fa02c7f6643761418c11becb050d244eb424a61951cfb91fdb0993ec013cd303,1,0,0,0.0,1,0.0625,0.4,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.026890648040030513,0.0004271412089096316,0.04970299097468181,0.00041908814145931136,0.003936128800637317,0.5674241067959476,-0.07711618671046616,0.5640981946656731,0.5,0.0,0.09375,0.0,0.6875,6.4,0.4838709677419355,0.10581784293851437,0.0,0.0,0.0,0.0,0.0,4.847870430909824,0.16224830234850213,2.4759199816956126,0.17697396918434807,32,32,32,8232,8232,8232,8232,0,1.0,,0.2
S1,Carga y perturbación,pd,PD,0,governed,63425,154c940be0e8dd8d3de3729f63695c89c845a8941aaccda4d86abf4a6028008a,1,0,0,0.0,1,0.030303030303030304,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.4,0.06771524417326137,0.002159794901936074,0.03293016590688908,0.0014302485506124398,0.0049809537864256015,0.33470427929202784,-0.3596529110524367,0.3354501357590076,0.2727272727272727,0.0,0.09090909090909091,0.0,0.7999999999999999,7.6000000000000005,0.375,0.10574296227634224,0.0717228792163935,0.012143197597985904,0.19393939393939394,0.0,0.0,5.450336666318057,0.17605174489826708,3.3097774696068667,0.11049831561605467,33,33,33,8479,8479,8479,8479,0,1.0,,0.2
