scenario,scenario_label,method,method_label,centralized,mode,seed,world_hash,success,physically_admissible_success,command_infeasible,command_infeasible_fraction,physical_violation,realized_violation_fraction,realized_violation_duration_s,realized_violation_max_duration_s,kinematic_violation,wrench_violation,support_failure,collision,timeout,numerical_failure,termination,failure_mode,time_to_target_s,final_position_error_m,final_yaw_error_rad,final_linear_speed_mps,final_angular_speed_rad_s,minimum_kinematic_margin,minimum_mechanical_margin,minimum_realized_kinematic_margin,minimum_realized_mechanical_margin,governor_intervention_rate,governor_hold_rate,governor_brake_rate,governor_uncontrolled_rate,mean_governor_scale,governor_total_variation,governor_switch_rate,mean_internal_force_ratio,state_estimate_rmse_position_m,state_estimate_rmse_yaw_rad,mean_information_age_s,information_stale_rate,cbf_intervention_mean,requested_linear_effort_m2_s3,requested_yaw_effort_rad2_s3,executed_linear_effort_m2_s3,executed_yaw_effort_rad2_s3,attempted_messages,queued_messages,delivered_messages,bytes,generated_bytes,queued_bytes,delivered_bytes,dropped_bytes,delivery_ratio,recovery_time_s
S3,Canal degradado,lqr,LQR,0,governed,63411,57ff5097eba05d930f90cad280be1a12488877b0f914197878910fd47a5aba49,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,4.800000000000001,0.09651113159114057,0.014075456753911197,0.01994550852310735,0.004686856019969169,0.02626274365734238,0.5463661385218228,0.025256640285802212,0.5459891477037229,0.8,0.0,0.56,0.0,0.32800000000000007,14.2,0.8333333333333334,0.10946768128872972,0.2108844837988353,0.032012566192821085,0.552,0.32,0.0,21.16203236287642,0.5661652698317131,4.89957817561757,0.1258700748181639,25,24,24,6449,6449,6199,6199,250,0.96,
S3,Canal degradado,lqi,LQI,0,raw,63411,57ff5097eba05d930f90cad280be1a12488877b0f914197878910fd47a5aba49,0,0,1,1.0,1,0.9672131147540983,11.8,8.8,1,0,0,0,1,0,timeout,stale_information_braking,,6.174238872736964,2.3539158939339195,0.07955422858852526,1.8832415352377772,-9.456398859260783,-3.2078210706410584,-22.397960768940298,0.4473675849103651,1.0,0.0,0.0,0.0,0.29328840085986385,4.361902961406842,1.0,0.14478816715022425,1.7357251876991766,1.1730034562203568,0.9967213114754098,0.7213114754098361,0.0,1585.4672583948038,149.33362247495,26.988727042555116,5.897250229690663,61,57,57,15615,15615,14598,14598,1017,0.9344262295081968,
S3,Canal degradado,lqi,LQI,0,governed,63411,57ff5097eba05d930f90cad280be1a12488877b0f914197878910fd47a5aba49,1,0,0,0.0,1,0.041666666666666664,0.2,0.2,1,0,0,0,0,0,target_reached,none,4.6000000000000005,0.030764677983075583,0.00011419617502950175,0.020521279250045484,0.001932485035661258,0.002810137049898742,0.5608943060686091,-0.00032071248367215865,0.5605173152505094,0.8333333333333334,0.0,0.5416666666666666,0.0,0.24999999999999997,11.2,0.8260869565217391,0.09667418391608779,0.21215630418144873,0.031413252736300384,0.5416666666666666,0.2916666666666667,0.0,47.90677121803657,1.137198497671042,4.451060093533792,0.10308754533851382,24,23,23,6157,6157,5909,5909,248,0.9583333333333334,
S3,Canal degradado,port_hamiltonian,Amortiguamiento energético,0,raw,63411,57ff5097eba05d930f90cad280be1a12488877b0f914197878910fd47a5aba49,0,0,1,0.9508196721311475,1,0.9180327868852459,11.200000000000001,9.0,1,0,0,0,1,0,timeout,stale_information_braking,,4.207758770877848,2.370141660957481,0.48489000103465224,0.8957372997498796,-21.034258030825125,-0.7759718200353802,-11.652708213116238,0.4049340317640888,0.9508196721311475,0.0,0.0,0.0,0.4233933717183461,9.14566067450269,0.9833333333333333,0.13318607730071194,1.5564145263627052,0.8041803115870179,0.9967213114754098,0.7213114754098361,0.0,245.67510379401693,47.61950462330498,28.138259955873604,4.365228890360551,61,57,57,15588,15588,14572,14572,1016,0.9344262295081968,
S3,Canal degradado,port_hamiltonian,Amortiguamiento energético,0,governed,63411,57ff5097eba05d930f90cad280be1a12488877b0f914197878910fd47a5aba49,0,0,0,0.0,1,0.14754098360655737,1.8,0.8,1,0,0,0,1,0,timeout,stale_information_braking,,0.18756756327577864,0.00908839432751396,0.0034137989779610793,0.0008613304463407999,0.013234869315517206,0.5936891776064418,-0.8995586237449347,0.59331740832096,0.8524590163934426,0.03278688524590164,0.7540983606557377,0.0,0.18360655737704917,14.0,0.2833333333333333,0.1357194537630525,0.14011985683530967,0.023343948234766983,1.0065573770491802,0.7213114754098361,0.0,10.014144224899134,0.38683530861494203,3.693284906007929,0.14885672528640917,61,57,57,15855,15855,14820,14820,1035,0.9344262295081968,
S3,Canal degradado,mpc_central,MPC central,1,raw,63411,57ff5097eba05d930f90cad280be1a12488877b0f914197878910fd47a5aba49,1,0,1,0.42105263157894735,1,0.42105263157894735,1.6,1.6,1,0,0,0,0,0,target_reached,none,3.6,0.018696544016699297,5.317304822405333e-05,0.03646994402187143,0.0001992138362626268,-0.7850825678041238,0.7219154972259665,-0.6236260444544486,0.7214909477139111,0.42105263157894735,0.0,0.0,0.0,0.881532194952806,0.8796036463118613,0.5,0.08744998137670597,0.0,0.0,0.0,0.0,0.0,2.50277566951889,0.1940162648892051,1.7485414234443297,0.16649874903268616,19,18,18,4896,4896,4647,4647,249,0.9473684210526315,
S3,Canal degradado,mpc_central,MPC central,1,governed,63411,57ff5097eba05d930f90cad280be1a12488877b0f914197878910fd47a5aba49,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,4.6000000000000005,0.01823202832922023,0.00019313991175851086,0.03497853780193708,0.002230726037532594,0.004132914873828053,0.7219154972259665,0.0033754433053563293,0.7214909477139111,0.4583333333333333,0.0,0.08333333333333333,0.0,0.6749999999999999,4.4,0.391304347826087,0.10438790298367924,0.0,0.0,0.0,0.0,0.0,3.5579149218343606,0.17641906299700708,1.6174037377080137,0.17841197633793546,24,23,23,6188,6188,5938,5938,250,0.9583333333333334,
S3,Canal degradado,pd,PD,0,raw,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,0,0,1,0.9344262295081968,1,0.9016393442622951,11.0,8.200000000000001,1,0,0,0,1,0,timeout,stale_information_braking,,4.568917145446542,2.174647249189804,0.9535273545176591,0.3756764086525809,-9.833084068630882,-0.8025655206691158,-3.6571254130668702,0.3259033567164057,0.9344262295081968,0.0,0.0,0.0,0.42594038326029626,5.981902009927673,1.0,0.13508275340646395,1.9977325024996186,0.824139933817834,1.183606557377049,0.8360655737704918,0.0,290.0724970233,44.59722513945755,24.609604106283875,3.4330608107271368,61,58,58,15607,15607,14838,14838,769,0.9508196721311475,
S3,Canal degradado,pd,PD,0,governed,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,0,0,0,0.0,1,0.11475409836065574,1.4000000000000001,0.2,1,0,0,0,1,0,timeout,stale_information_braking,,0.46079378782428926,0.0181557244007724,0.0013619795748405952,0.001134614736357816,0.019649547411531576,0.572309893830589,-2.655438362925176,0.5721843068203645,0.9344262295081968,0.11475409836065574,0.7704918032786885,0.0,0.07868852459016393,7.8,0.18333333333333332,0.1499076244791794,0.13124055657068756,0.025348687638785786,1.20327868852459,0.8360655737704918,0.0,10.235240213768176,0.2544106472971882,2.979649183381681,0.12130249636990535,61,58,58,15868,15868,15090,15090,778,0.9508196721311475,
S3,Canal degradado,pid,PID,0,governed,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,0,0,0,0.0,1,0.09836065573770492,1.2000000000000002,0.2,1,0,0,0,1,0,timeout,stale_information_braking,,0.3756779590425029,0.002019779061589677,0.0013619797793678833,0.001134614809906329,0.003313842496884045,0.6059904896914304,-0.6571718701090519,0.6058649026812056,0.9672131147540983,0.11475409836065574,0.7540983606557377,0.0,0.07213114754098361,6.200000000000001,0.16666666666666666,0.14881543452833668,0.1414742179168581,0.027654167296523292,1.1999999999999997,0.8360655737704918,0.0,8.155184921365732,0.20631017579538094,2.508052314923314,0.10384716641324018,61,58,58,15834,15834,15057,15057,777,0.9508196721311475,
S3,Canal degradado,lqr,LQR,0,governed,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,0,0,0,0.0,1,0.09836065573770492,1.2000000000000002,0.2,1,0,0,0,1,0,timeout,stale_information_braking,,0.36320881212997014,0.044668299231410025,0.0013619810259700438,0.0011346149587853358,0.010219049915507372,0.5463661385218228,-0.6225588389689223,0.546240551511598,0.9836065573770492,0.11475409836065574,0.7868852459016393,0.0,0.05573770491803278,6.199999999999999,0.18333333333333332,0.14411524874270631,0.14361356866985686,0.022284098526375223,1.20327868852459,0.8360655737704918,0.0,30.659822158982063,0.7625853463992257,4.246116065011621,0.1100199359861532,61,58,58,15860,15860,15081,15081,779,0.9508196721311475,
S3,Canal degradado,lqi,LQI,0,raw,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,0,0,1,1.0,1,0.9836065573770492,12.0,12.0,1,0,0,0,1,0,timeout,stale_information_braking,,7.695014695498019,0.9670811556886729,1.0923064844327997,1.025390568303907,-9.497356715415698,-3.863480595228749,-3.7530443038086148,0.3315703120657131,1.0,0.0,0.0,0.0,0.23886748374235245,2.35539100704405,1.0,0.13432123511933264,2.2605267162178024,1.3501399936910843,1.183606557377049,0.8360655737704918,0.0,2241.063125888366,288.1470941035354,22.540942016899074,5.454482378649203,61,58,58,15531,15531,14778,14778,753,0.9508196721311475,
S3,Canal degradado,lqi,LQI,0,governed,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,0,0,0,0.0,1,0.13114754098360656,1.6,0.2,1,0,0,0,1,0,timeout,stale_information_braking,,0.4083336447005574,0.06020111062191624,0.0013619806161675732,0.0011346149006311562,0.003924111282044507,0.5608943060686091,-0.6272323993842919,0.5607687190583845,1.0,0.11475409836065574,0.7868852459016393,0.0,0.02950819672131147,3.1999999999999993,0.18333333333333332,0.13690288514210108,0.13559900016397064,0.020392227231661404,1.1999999999999997,0.8360655737704918,0.0,83.84195463030936,1.9594420319002503,3.951433776086472,0.09305424559557675,61,58,58,15842,15842,15060,15060,782,0.9508196721311475,
S3,Canal degradado,port_hamiltonian,Amortiguamiento energético,0,raw,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,0,0,1,0.9836065573770492,1,0.9672131147540983,11.8,10.200000000000001,1,0,0,0,1,0,timeout,stale_information_braking,,4.02920488269471,1.7977423342709056,0.899759306690739,1.4789595186959168,-15.338557940716953,-1.0043743150834876,-10.919976066279172,0.43323199139318425,0.9836065573770492,0.0,0.0,0.0,0.37975870699713055,7.118883391225643,1.0,0.1288854318988446,1.911247492463257,0.9757508934381198,1.1803278688524588,0.8360655737704918,0.0,381.1567808124783,131.26469536456065,25.11470783537916,6.933804815335504,61,58,58,15601,15601,14831,14831,770,0.9508196721311475,
S3,Canal degradado,port_hamiltonian,Amortiguamiento energético,0,governed,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,0,0,0,0.0,1,0.11475409836065574,1.4000000000000001,0.2,1,0,0,0,1,0,timeout,stale_information_braking,,0.5459179683628588,0.033770190975308534,0.0013619794469883248,0.0011346146971499295,0.012092019225530604,0.5936891776064418,-2.467211841655356,0.5935688121288348,0.9508196721311475,0.11475409836065574,0.7868852459016393,0.0,0.07868852459016394,8.8,0.18333333333333332,0.14414566638728638,0.11946324743323329,0.02309146937288954,1.20327868852459,0.8360655737704918,0.0,17.301136195593656,0.4317043619140005,3.2418425168987257,0.13756503650133212,61,58,58,15876,15876,15095,15095,781,0.9508196721311475,
S3,Canal degradado,mpc_central,MPC central,1,raw,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,1,0,1,0.42105263157894735,1,0.42105263157894735,1.6,1.6,1,0,0,0,0,0,target_reached,none,3.6,0.01871278171237836,0.00039619762039233564,0.03610771098599269,0.0006029100924970761,-0.78975841803015,0.7219154972259665,-0.6200352171308097,0.7217217228947019,0.42105263157894735,0.0,0.0,0.0,0.8809556552621816,0.8825307483670077,0.5,0.10179240950249792,0.0,0.0,0.0,0.0,0.0,2.5020238146497444,0.19631389827050277,1.7433053051515697,0.16751205143355227,19,19,19,4876,4876,4876,4876,0,1.0,
S3,Canal degradado,mpc_central,MPC central,1,governed,63412,469286c6c12c6c22624470cab408509481e3973dccfe2d92bdef02cd82f5004c,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,4.6000000000000005,0.018819185562908593,7.073425743975292e-05,0.03925356670360992,0.0005141939364714851,0.0009578426162963893,0.7219154972259665,0.0022014655474958955,0.7217217228947019,0.4166666666666667,0.0,0.125,0.0,0.7083333333333334,4.8,0.43478260869565216,0.08460913820493898,0.0,0.0,0.0,0.0,0.0,3.539835361835401,0.162266207396886,2.0317918296503126,0.1769994038718483,24,24,24,6157,6157,6157,6157,0,1.0,
S3,Canal degradado,pd,PD,0,raw,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,0,0,1,0.6229508196721312,1,0.36065573770491804,4.4,1.4000000000000001,1,0,0,0,1,0,timeout,stale_information_braking,,0.25004907237396146,0.1597166545368056,1.0128768859831636,1.2562752118898672,-21.225775099776065,0.566246563477532,-1.952685904155504,0.5735668259355186,0.6229508196721312,0.0,0.0,0.0,0.6519736148667593,9.791046264097217,0.7333333333333333,0.16344141673079746,0.3066663376065143,0.2912726144176408,0.6459016393442621,0.4426229508196721,0.0,14.10531165654908,11.72760590216097,6.648655524520028,4.304163233263159,61,56,56,15658,15658,14401,14401,1257,0.9180327868852459,
S3,Canal degradado,pd,PD,0,governed,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,10.0,0.03244155251401639,0.035923986563616506,0.032219601602282266,0.010695553040679817,0.008505089325689608,0.572309893830589,0.006155969538825801,0.5735668259355189,0.5490196078431373,0.0,0.4117647058823529,0.0,0.5215686274509804,13.4,0.4,0.12082539564323179,0.17916228159053843,0.039312217894808335,0.5843137254901961,0.3333333333333333,0.0,8.603732511587431,0.42241866570554487,4.889262678533722,0.22114474808378398,51,46,46,13144,13144,11878,11878,1266,0.9019607843137255,
S3,Canal degradado,pid,PID,0,governed,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,0,0,0,0.0,1,0.06557377049180328,0.8,0.4,1,0,0,0,1,0,timeout,stale_information_braking,,0.11641599593548035,0.004021390332119346,0.003112800914415079,0.0009866132962451947,0.002667141766595882,0.6059904896914304,-0.8602204680254124,0.60724742179636,0.6065573770491803,0.0,0.4918032786885246,0.0,0.4426229508196721,10.600000000000001,0.26666666666666666,0.12304024773498594,0.14753588572329146,0.023251963761579418,0.6524590163934426,0.4426229508196721,0.0,6.093472216018225,0.2025178285501696,3.452749637572562,0.11528187819959912,61,56,56,15772,15772,14508,14508,1264,0.9180327868852459,
S3,Canal degradado,lqr,LQR,0,governed,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,0,0,0,0.0,1,0.08196721311475409,1.0,0.2,1,0,0,0,1,0,timeout,stale_information_braking,,0.1837700362781747,0.02925202495232604,0.003021781772521376,0.0009751275275629648,0.003179710409325298,0.5463661385218228,-1.9010660692658345,0.5476230706267524,0.7704918032786885,0.0,0.5573770491803278,0.0,0.3409836065573771,14.599999999999998,0.45,0.11822232347659865,0.1643680142287876,0.030608989001127372,0.6524590163934426,0.4426229508196721,0.0,28.932433297835374,1.0204617475574673,8.613185055644507,0.32603286474008136,61,56,56,15764,15764,14498,14498,1266,0.9180327868852459,
S3,Canal degradado,lqi,LQI,0,raw,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,0,0,1,1.0,1,0.9672131147540983,11.8,10.200000000000001,1,0,0,0,1,0,timeout,stale_information_braking,,2.7262063413124324,0.4377809968478399,1.0444072180020219,1.7367837506801065,-4.233209995960949,-1.031444802135503,-2.749628884557401,0.05459588681510863,1.0,0.0,0.0,0.0,0.368114233313673,6.50294254297571,1.0,0.1467124883042475,0.8590835312331844,0.4592570290315489,0.6360655737704918,0.4426229508196721,0.0,445.3289970194979,129.02272153309215,48.55895659182396,9.992964732685499,61,56,56,15610,15610,14363,14363,1247,0.9180327868852459,
S3,Canal degradado,lqi,LQI,0,governed,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,4.4,0.04896070064475896,0.02433596276516603,0.026755438484761272,0.022363910293967934,0.0036466085756714506,0.5608943060686091,0.005618672396896063,0.562151238173539,0.8260869565217391,0.0,0.30434782608695654,0.0,0.3391304347826086,7.799999999999999,0.9090909090909091,0.09962424473988389,0.18023824663683302,0.0275516212422379,0.42608695652173917,0.0,0.0,49.21693085601937,1.2037874970520954,4.450308676631647,0.12008688383127748,23,20,20,5900,5900,5147,5147,753,0.8695652173913043,
S3,Canal degradado,port_hamiltonian,Amortiguamiento energético,0,raw,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,0,0,1,0.8852459016393442,1,0.8360655737704918,10.200000000000001,6.4,1,0,0,0,1,0,timeout,stale_information_braking,,0.28692446347783346,0.27274257345764186,1.4640850478352325,0.9736995662514203,-5.054591310844975,0.19628035852755688,-4.548079772673571,0.47144108870998624,0.8852459016393442,0.0,0.0,0.0,0.5600096815106123,7.8830027757944094,0.9666666666666667,0.14990097913072897,0.632306005622133,0.31395771845276316,0.6360655737704918,0.4426229508196721,0.0,88.0941495002177,28.81021323805439,26.892817434628462,5.19855437775658,61,56,56,15614,15614,14362,14362,1252,0.9180327868852459,
S3,Canal degradado,port_hamiltonian,Amortiguamiento energético,0,governed,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,1,0,0,0.0,1,0.038461538461538464,0.2,0.2,1,0,0,0,0,0,target_reached,none,5.0,0.03222367910770694,0.032482866068678895,0.02574947234666674,0.03192120656031309,0.012828338168986209,0.5936891776064418,-0.10759353118088844,0.5949513312439891,0.5,0.0,0.23076923076923078,0.0,0.6538461538461539,10.4,0.6,0.1473780710876711,0.16320715613201986,0.03069307489921925,0.4307692307692308,0.0,0.0,6.915099423268043,0.32038032847206416,3.425131179432579,0.15883152213442467,26,23,23,6674,6674,5922,5922,752,0.8846153846153846,
S3,Canal degradado,mpc_central,MPC central,1,raw,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,1,0,1,0.42105263157894735,1,0.42105263157894735,1.6,1.6,1,0,0,0,0,0,target_reached,none,3.6,0.019776549232953584,0.00011887625833661986,0.03763263572760814,0.00010342719603316064,-0.7870358747426562,0.7219154972259665,-0.6230770751919754,0.7229543887962334,0.42105263157894735,0.0,0.0,0.0,0.8810799550954794,0.8808282876313203,0.5,0.09286190492088406,0.0,0.0,0.0,0.0,0.0,2.50598759788314,0.19486037301061326,1.7468999609624423,0.1671085835865105,19,16,16,4876,4876,4119,4119,757,0.8421052631578947,
S3,Canal degradado,mpc_central,MPC central,1,governed,63413,119c5fd0f6a185a83d8033779f0dedb1f34bbd24637e5cbcb9394ed677eb7214,1,0,0,0.0,1,0.041666666666666664,0.2,0.2,1,0,0,0,0,0,target_reached,none,4.6000000000000005,0.020170187177574305,0.0001866493619475662,0.03953951899489993,0.0001955713728303489,0.0018232102462704125,0.7219154972259665,-0.0008500650874891935,0.7229543887962334,0.4166666666666667,0.0,0.125,0.0,0.7083333333333334,4.8,0.43478260869565216,0.08279957149780127,0.0,0.0,0.0,0.0,0.0,3.527827430173547,0.1622331173290273,2.0281160091908976,0.177035968476258,24,21,21,6160,6160,5409,5409,751,0.875,
S3,Canal degradado,pd,PD,0,raw,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,1,0,1,0.75,1,0.5,1.6,1.2000000000000002,1,0,0,0,0,0,target_reached,none,3.0,0.05471834405584993,0.0019252768147604016,0.00669338843449062,0.06340467729153651,-7.634211830411887,0.5625941309668858,-0.9435469449821667,0.571310607395646,0.75,0.0,0.0,0.0,0.5949861536751831,2.851415271601912,0.9333333333333333,0.11458207170035853,0.2917420585620044,0.058361407199574715,0.45,0.0,0.0,6.039928813877442,0.33789641120635494,3.1864746573379383,0.17248154337277705,16,16,16,4096,4096,4096,4096,0,1.0,
S3,Canal degradado,pd,PD,0,governed,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,0,0,0,0.0,1,0.14754098360655737,1.8,0.4,1,0,0,0,1,0,timeout,stale_information_braking,,0.11214947904795228,0.0066801483141145646,0.0014869990787360014,0.00044515127804853046,0.0011806160409594257,0.572309893830589,-0.6111855227538703,0.571310607395646,0.8360655737704918,0.08196721311475409,0.7049180327868853,0.0,0.1901639344262295,8.2,0.18333333333333332,0.12456371473962757,0.1278387892810542,0.021350894247297084,1.216393442622951,0.7213114754098361,0.0,4.90301800308459,0.20044016619738772,2.9994288253962433,0.12328958080064971,61,59,59,15851,15851,15322,15322,529,0.9672131147540983,
S3,Canal degradado,pid,PID,0,governed,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,4.6000000000000005,0.0903193198777718,0.01910475521622068,0.021887632980070043,0.0012647171803658625,0.006022860972019761,0.6059904896914304,0.0025902592898841004,0.6050013036019186,0.5833333333333334,0.0,0.4166666666666667,0.0,0.5,6.6,0.43478260869565216,0.12426552774739863,0.23213928741187967,0.034396653814032827,0.5833333333333334,0.2916666666666667,0.0,4.078694032243413,0.16216353885507778,2.4293939727516833,0.09331663949080214,24,24,24,6160,6160,6160,6160,0,1.0,
S3,Canal degradado,lqr,LQR,0,governed,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,4.4,0.025141212673211403,0.010147072465678253,0.023299359229967842,0.002596389581291246,0.009353868461451142,0.5463661385218228,0.006622828530453151,0.5455979592446956,0.8695652173913043,0.0,0.5217391304347826,0.0,0.2782608695652174,8.6,0.6818181818181818,0.11346052486837746,0.23276717656253096,0.035578825975059174,0.565217391304348,0.2608695652173913,0.0,19.32555398285058,0.5372464289588187,4.0263658157997435,0.10756526453487705,23,23,23,5873,5873,5873,5873,0,1.0,
S3,Canal degradado,lqi,LQI,0,raw,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,0,0,1,1.0,1,0.9836065573770492,12.0,12.0,1,0,0,0,1,0,timeout,stale_information_braking,,7.872383085930908,1.0853372137933013,2.287661089855324,3.115081198196775,-8.909219111353814,-1.739026661672344,-243.14916509904927,0.3273280343559464,1.0,0.0,0.0,0.0,0.27799837253770104,3.6109171666501805,1.0,0.16100416731811382,2.7395095422094857,1.100049922137057,1.2032786885245903,0.7213114754098361,0.0,898.4855852191519,392.7418154148938,26.45564571956281,8.067763395584578,61,59,59,15550,15550,15037,15037,513,0.9672131147540983,
S3,Canal degradado,lqi,LQI,0,governed,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,0,0,0,0.0,1,0.14754098360655737,1.8,0.4,1,0,0,0,1,0,timeout,stale_information_braking,,0.18410898813375567,0.028585423771536167,0.0014870042202813963,0.00044514820332931993,0.014469649221959369,0.5608943060686091,-0.5304198126940294,0.5601261267914823,0.9836065573770492,0.06557377049180328,0.7704918032786885,0.0,0.0622950819672131,6.3999999999999995,0.26666666666666666,0.12350251318613992,0.16443644041685845,0.02433638212848393,1.216393442622951,0.7213114754098361,0.0,52.3567029351876,1.2840607233718462,4.671756673313427,0.11038858295098818,61,59,59,15815,15815,15288,15288,527,0.9672131147540983,
S3,Canal degradado,port_hamiltonian,Amortiguamiento energético,0,raw,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,0,0,1,0.819672131147541,1,0.6721311475409836,8.200000000000001,6.6000000000000005,1,0,0,0,1,0,timeout,stale_information_braking,,3.9593687538527065,2.366206930704619,3.0240107673832743,0.09510998088945438,-16.58402383121562,-0.3165094472093042,-3.972249833361716,0.5090259975527335,0.819672131147541,0.0,0.0,0.0,0.466344947321833,7.829219786981389,0.8666666666666667,0.14685083691216075,1.814006137952842,0.7424538795055644,1.2098360655737708,0.7213114754098361,0.0,144.41333055572647,22.831372441744225,13.1488169081187,1.4665861649604082,61,59,59,15629,15629,15111,15111,518,0.9672131147540983,
S3,Canal degradado,port_hamiltonian,Amortiguamiento energético,0,governed,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,1,0,0,0.0,1,0.043478260869565216,0.2,0.2,1,0,0,0,0,0,target_reached,none,4.4,0.046260747004770175,0.023035400137284334,0.027369046830943926,0.0038917899884916597,0.001384902632454721,0.5936891776064418,-0.0021750034574565813,0.592551403362021,0.6956521739130435,0.0,0.43478260869565216,0.0,0.4521739130434782,6.799999999999999,0.5,0.13136496479867948,0.21994688459826697,0.03630553028730883,0.565217391304348,0.2608695652173913,0.0,7.001481235350083,0.31090106800801365,3.002722704652555,0.1392720092593195,23,23,23,5894,5894,5894,5894,0,1.0,
S3,Canal degradado,mpc_central,MPC central,1,raw,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,1,0,1,0.42105263157894735,1,0.42105263157894735,1.6,1.6,1,0,0,0,0,0,target_reached,none,3.6,0.019708661062883232,0.00036733730803106823,0.03478214113905698,5.982493329484851e-05,-0.7868372720921186,0.7219154972259665,-0.622185978075678,0.7219447603788645,0.42105263157894735,0.0,0.0,0.0,0.8818020162560863,0.8807038943964383,0.5,0.09324971830050306,0.0,0.0,0.0,0.0,0.0,2.490945990453585,0.19584608827018765,1.7403306111855168,0.16720619136632145,19,19,19,4878,4878,4878,4878,0,1.0,
S3,Canal degradado,mpc_central,MPC central,1,governed,63414,cc3e8e4de2ce9d51bf40fb5a2a389b0867293eec96a1502faedf018bd95ae4d8,1,0,0,0.0,1,0.041666666666666664,0.2,0.2,1,0,0,0,0,0,target_reached,none,4.6000000000000005,0.020615743171761326,0.0001642002452180158,0.0373410491637607,0.0008950281204238633,0.0018045347175909,0.7219154972259665,-0.0006951852978414053,0.7219447603788645,0.4166666666666667,0.0,0.125,0.0,0.7083333333333334,4.8,0.43478260869565216,0.08891205329253292,0.0,0.0,0.0,0.0,0.0,3.524744525345901,0.16232408526224296,2.024921118705598,0.17729628546156254,24,24,24,6158,6158,6158,6158,0,1.0,
S3,Canal degradado,pd,PD,0,raw,63415,6b6b656461ba5d4b5297274c79fcfa891569ac8b63f6ee120f15ddd6a1335934,1,0,1,0.47368421052631576,1,0.42105263157894735,1.6,1.2000000000000002,1,0,0,0,0,0,target_reached,none,3.6,0.021449874843658748,0.0026387797477425146,0.09779914799817123,0.02088887330197593,-5.419428721065073,0.5628385191714266,-2.354049177229981,0.5718116178704712,0.47368421052631576,0.0,0.0,0.0,0.7667318257271274,3.0101856888300476,0.6111111111111112,0.12390391330780905,0.23486826014908083,0.0466505172948726,0.34736842105263166,0.0,0.0,5.698548998068534,0.3134730754179881,3.3260517002425884,0.18173129299365062,19,18,18,4858,4858,4609,4609,249,0.9473684210526315,
