scenario_generator,method,method_label,rank,active_control_messages_mean,assigned_robots_mean,attempted_messages_mean,base_connected_time_ratio_mean,coalition_connected_time_ratio_mean,collision_rate_mean,communication_outage_count_mean,completion_time_s_mean,control_packet_ratio_mean,delay_violation_rate_mean,delivered_messages_mean,direct_clique_time_ratio_mean,disconnected_time_ratio_mean,energy_proxy_wh_mean,final_orientation_error_deg_mean,final_position_error_m_mean,formation_broken_rate_mean,formation_integrity_rate_mean,idle_robots_mean,longest_outage_s_mean,mean_active_link_count_mean,mean_algebraic_connectivity_mean,mean_component_count_mean,mean_largest_component_ratio_mean,mean_link_delay_s_mean,mean_outage_duration_s_mean,method_communication_dependency,method_communication_pattern,method_comparison_group,method_execution_model,method_family,method_ownership,method_scope,method_trainable_parameters,method_training_type,method_tuned_parameters,method_uses_decoder,method_uses_neural_policy,method_variant,min_load_clearance_m_mean,min_mobile_group_clearance_m_mean,min_obstacle_clearance_m_mean,mobile_group_detection_rate_mean,n,network_quality_score_mean,network_severity_mean,obstacle_detection_rate_mean,optimality_gap_vs_reference_mean,packet_delivery_ratio_mean,pickup_success_mean,ranking_rule,relay_success_rate_mean,runtime_ms_mean,score_value_mean,selected_task_load_mean,sensor_coverage_rate_mean,target_reached_mean,temporal_coalition_connected_rate_mean,transport_network_score_mean,transport_success_mean,travel_distance_m_mean
cargo_sensor_degradation,reference_full_communication,Reference full-communication controller,3,2616.272164948454,4.0,3631.8350515463917,0.7035665716165825,0.6956174599692916,0.0,13.595876288659793,38.703587628865975,0.6742330844105838,0.2165305591465679,3094.6268041237113,0.35732397455582365,0.30438254003070847,780.5662106856582,0.021503784443165044,0.490446923596021,0.46354564628078754,0.5364543537192125,1.0,4.5467628865979375,11.133073042333846,1.717794886307697,2.14719894713753,0.7665838999780654,0.14783093877945844,2.0733224358670697,high,global_lossless_network,reference_model_based_reference_centralized_high_communication,centralized_reference_full_information,model_based_reference,reference,centralized,0,none,10,False,False,full_information_upper_reference,0.24451867022535742,nan,0.6831697778635801,0.0,485,0.7284935018624515,0.29472520634920635,0.9080112075538704,0.0,0.8283736516033391,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.33829348541346793,229.17493257825214,56.60779989856287,1.0,0.4540056037769352,0.3938144329896907,0.9083220004386927,0.4771001373712811,0.27010309278350514,82.0383591839388
cargo_sensor_degradation,classic_decentralized_sensor_apf,Classic decentralized sensor APF,4,2578.463917525773,4.0,3579.505154639175,0.6525711778898882,0.6454485632814213,0.0,12.115463917525773,39.74090721649484,0.6744585996388542,0.21601915536935948,3050.315463917526,0.33594209256415886,0.35455143671857864,747.6448875457485,0.06140374830033756,2.10924991706233,0.23532504094696707,0.764674959053033,1.0,7.606020618556702,10.972186883088396,1.6369014525848007,2.1667470936608906,0.7629585435402502,0.14781443858507454,3.1418143367563305,low,local_sensing_only_optional_neighbor_beacons,baseline_classic_decentralized_low_communication,distributed_local_sensor_apf,classic,baseline,decentralized,0,none,3,False,False,local_sensor_apf_low_comm,0.10453471497985661,nan,0.40126853537635315,0.0,485,0.7062857644199468,0.29472520634920635,0.9064648436547976,0.23472133623381988,0.8283381033335174,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3095064707172625,153.4437016499968,31.0193088288988,1.0,0.4532324218273988,0.21237113402061855,0.8290765518754114,0.4376816087147005,0.18350515463917524,79.83681446710119
cargo_sensor_degradation,sota_delay_tolerant_consensus,SOTA delay-tolerant consensus,5,2580.6144329896906,4.0,3577.8268041237116,0.6483474446150471,0.6391138407545515,0.0,11.68041237113402,40.17228865979381,0.674517680632363,0.21598891690639582,3050.3752577319588,0.33588067558675144,0.36088615924544853,719.1583643558411,0.20112786868800148,2.5058090992667266,0.48864955406655325,0.5113504459334468,1.0,8.023175257731959,10.981338012722087,1.643552219564759,2.1670541785479265,0.7628901074797105,0.14778236020850094,3.5098865774916526,medium,neighbor_consensus_packets,baseline_sota_decentralized_medium_communication,distributed_consensus_with_delay_margin,sota,baseline,decentralized,0,none,8,False,False,delay_tolerant_consensus_transport,0.12802421124060046,nan,0.4292458998553556,0.0,485,0.7027879891467856,0.29472520634920635,0.9046910106295938,0.2852994869297552,0.8282226897325158,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3032331651677999,153.39464247682776,-18.473242306195974,1.0,0.4523455053147969,0.16494845360824742,0.8151612195656943,0.35253628673711795,0.09484536082474226,76.61306548746028
cargo_sensor_degradation,sota_decentralized_cbba_relay,SOTA decentralized relay/CBBA,6,2582.094845360825,4.0,3583.1546391752577,0.6460171090151349,0.6344987935950865,0.0,11.536082474226804,40.54985567010309,0.6744003882128408,0.2169554044634775,3056.3484536082474,0.33677560868611534,0.3655012064049133,695.5456617491477,0.4918523481046881,2.880275040692905,0.5539720308134504,0.4460279691865497,1.0,8.678969072164948,10.987637639833297,1.6476121609490038,2.16830883965782,0.7624830006580391,0.14795973248875288,3.6355144005146256,medium,auction_bids_plus_neighbor_relay,baseline_sota_decentralized_medium_communication,distributed_cbba_relay_with_velocity_obstacle_transport,sota,baseline,decentralized,0,none,8,False,False,event_triggered_cbba_relay,0.1454065518633078,nan,0.45066937943717855,0.0,485,0.701091374083328,0.29472520634920635,0.9063629520536737,0.3205240257409782,0.8291627428008698,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.29772318490897126,153.48466453838554,-32.12308263131872,1.0,0.45318147602683684,0.15257731958762888,0.8078701469620532,0.3328574736270809,0.07835051546391752,73.99776936847238
cargo_sensor_degradation,sota_centralized_cbf_networked,SOTA centralized CBF networked,7,2585.960824742268,4.0,3600.4824742268042,0.6397016889668786,0.6325948672954596,0.0,11.2659793814433,40.90490721649484,0.6740440616366541,0.21664338283064247,3063.8041237113403,0.33759157710024135,0.36740513270454045,673.225898680275,1.3479177607860993,3.6467590423493985,0.5732510174939742,0.4267489825060257,1.0,9.205979381443298,11.004088615924545,1.6516464337360939,2.159613950427725,0.7641044088615925,0.14796478106259575,3.9307645377213976,high,all_robot_payload_traffic_streams,baseline_sota_centralized_high_communication,centralized_cbf_with_networked_state_estimation,sota,baseline,centralized,0,none,7,False,False,networked_cbf_with_global_traffic,0.30455842757345675,nan,0.5835068931187358,0.0,485,0.6994277517969953,0.29472520634920635,0.9071141227712846,0.3646886103360763,0.8281959537924828,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.29500329019521826,150.59110329908884,-40.80128879334333,1.0,0.4535570613856423,0.13402061855670103,0.8009124808071947,0.32780796987522387,0.08453608247422681,71.1943639131533
cargo_sensor_degradation,classic_centralized_global_mpc,Classic centralized global comms,8,2595.6474226804125,4.0,3614.99793814433,0.630889230094319,0.6284799298091687,0.0,11.028865979381443,40.994103092783504,0.674422756442497,0.21630064212703798,3076.1649484536083,0.3353016012283396,0.37152007019083133,647.3352836482417,2.462037491470113,4.23564743823382,0.6327371709716112,0.3672628290283887,1.0,9.27983505154639,11.045308181618774,1.662541736115823,2.149190611976311,0.7662364553630182,0.14765736798207296,4.071337977295715,high,all_to_base_low_latency_required,baseline_classic_centralized_high_communication,centralized_controller_with_global_state_stream,classic,baseline,centralized,0,none,4,False,False,global_state_controller_sensitive_to_network,0.33181532051443063,nan,0.6033071238905632,0.0,485,0.6974014250907427,0.29472520634920635,0.9053703541224929,0.4146716759770838,0.8282246850430389,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.2931783285808291,150.43968680751578,-58.32013256484645,1.0,0.45268517706124645,0.10103092783505155,0.7931739416538715,0.30291371607477197,0.06391752577319587,68.37420224800674
monte_carlo,ours_connectivity_wrench_game,Ours connectivity-aware wrench game,1,2551.6701030927834,3.6288659793814433,5392.432989690722,0.6411416977407326,0.46334722526869937,0.0,27.371134020618555,41.158762886597934,0.4426570655171267,0.369706797138246,4099.453608247422,0.06847992980916867,0.5366527747313007,734.4343033704918,0.9381426596015758,3.9479574133276354,0.0881263640250633,0.9118736359749366,2.979381443298969,5.97340206185567,10.858170651458654,0.5359145487587816,3.59710462820794,0.5806090516926226,0.19660583162719952,3.3308276522290883,low,local_wrench_residual_plus_link_quality_prices,proposed_model_based_decentralized_low_communication,distributed_wrench_game_with_connectivity_pressure,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,connectivity_aware_wrench_market_game,0.1914897596571096,0.0926004896512395,0.4275664402935473,0.5253953811049665,97,0.5985616333026051,0.35792229060061453,0.6022330272386721,0.020630242164483923,0.742616375136206,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3948672954595306,692.0491948474161,17.0664767367707,1.0,0.5638142041718194,0.15463917525773196,0.8614608466769028,0.42248191557299375,0.15463917525773196,77.21251539725077
monte_carlo,ours_delay_robust_repair,Ours delay-robust local repair,2,2412.103092783505,3.0,5044.164948453608,0.6077166045185347,0.4159684141259048,0.0,28.68041237113402,41.158762886597934,0.44093980400435934,0.3722729005999624,3845.9896907216494,0.10296117569642466,0.5840315858740952,605.0838352789976,1.3850158424299208,4.337034418025855,0.18531308541164557,0.8146869145883546,3.6082474226804124,7.476494845360825,10.26426847992981,0.5227339797819314,3.7054617240622947,0.560092856620604,0.19740270802309182,3.303791759928752,low,event_triggered_local_repair_and_relay_selection,proposed_model_based_decentralized_local_low_communication,distributed_local_repair_with_delay_guard,model_based,proposed,decentralized_local,0,model_based_tuning_optional,12,False,False,delay_robust_wrench_repair_guard,0.1746964452556592,0.09318670296490365,0.49700283410833435,0.5153843293018551,97,0.5800627621623325,0.35792229060061453,0.5996036359877114,0.027571362185253037,0.7414883294840431,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3130072384294802,428.3066845328557,8.53303784668723,1.0,0.5574939826447833,0.15463917525773196,0.814652336038605,0.4043421981915025,0.15463917525773196,61.717090854729214
monte_carlo,classic_decentralized_sensor_apf,Classic decentralized sensor APF,3,2399.505154639175,2.3092783505154637,4949.711340206186,0.5582086714922863,0.4224171967536741,0.0,34.7319587628866,41.50082474226804,0.4432700691798812,0.36948589332594334,3782.175257731959,0.23974555823645535,0.5775828032463259,509.38787986604905,32.81668275479916,4.589342702036327,0.3694995759305042,0.6305004240694958,4.298969072164948,6.570927835051546,10.210660232507129,0.5318486039049397,3.7149374862908537,0.545735541419902,0.19662805649101878,2.32605035645694,low,local_sensing_only_optional_neighbor_beacons,baseline_classic_decentralized_low_communication,distributed_local_sensor_apf,classic,baseline,decentralized,0,none,3,False,False,local_sensor_apf_low_comm,0.5783290521551182,0.259433962368165,0.4297446911130704,0.5097521196358661,97,0.5789371440188911,0.35792229060061453,0.5940884916307158,0.12679795194425508,0.7418748223396409,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.055538495284053524,379.1768721607274,-50.7395043000658,1.0,0.5519203056332909,0.041237113402061855,0.7971923667470938,0.3066735360550012,0.041237113402061855,48.57658385599382
monte_carlo,reference_full_communication,Reference full-communication controller,4,2615.8453608247423,3.783505154639175,5538.618556701031,0.6571353366966439,0.45628427286685674,0.0,25.948453608247423,41.513195876288655,0.4424557089094481,0.3708662246476696,4207.443298969072,0.059574468085106386,0.5437157271331432,684.0290504027943,5.967989506638248,5.097779117006054,0.5796031199059499,0.42039688009405,2.8247422680412373,7.172164948453608,11.131256854573373,0.5598609105845894,3.51774511954376,0.5958389997806536,0.19715745487431546,4.125741466054135,high,global_lossless_network,reference_model_based_reference_centralized_high_communication,centralized_reference_full_information,model_based_reference,reference,centralized,0,none,10,False,False,full_information_upper_reference,0.2167684181720759,0.13589174153388234,0.5694738309961548,0.5186834047724594,97,0.5943892887373214,0.35792229060061453,0.5974593113870948,0.0,0.7428768190685194,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3967098047817504,470.95638659744304,-64.76515856339034,1.0,0.5580713580797771,0.14432989690721648,0.8482561965343276,0.29790068165064415,0.041237113402061855,71.17161652864061
monte_carlo,sota_delay_tolerant_consensus,SOTA delay-tolerant consensus,5,2582.896907216495,3.5670103092783507,5447.4639175257735,0.6132971411859327,0.45088835270892746,0.0,27.350515463917525,41.61216494845361,0.44309109783046163,0.3700787377533623,4144.103092783505,0.09120421144987938,0.5491116472910726,667.2390798787011,5.131948049314484,4.93634060888245,0.470210685879875,0.5297893141201249,3.0412371134020617,7.378144329896908,10.991050669006361,0.5549457540980894,3.5487606931344597,0.5791544198289099,0.19673902199987167,3.7642479921642833,medium,neighbor_consensus_packets,baseline_sota_decentralized_medium_communication,distributed_consensus_with_delay_margin,sota,baseline,decentralized,0,none,8,False,False,delay_tolerant_consensus_transport,0.17979690473792814,0.08742708985098839,0.3424485244824105,0.5181818068602452,97,0.5904292730321867,0.35792229060061453,0.593265737942202,0.09312461476915715,0.7432986581361171,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3286246983987716,474.33561134180917,-70.73229588307261,1.0,0.5557237724012236,0.020618556701030927,0.8291730642684799,0.27196247095795295,0.0,69.20254489837329
monte_carlo,sota_decentralized_cbba_relay,SOTA decentralized relay/CBBA,6,2586.103092783505,3.5670103092783507,5464.927835051546,0.6105242377714412,0.4516341302917306,0.0,27.762886597938145,41.70989690721649,0.442998890017678,0.37022467989605223,4155.268041237114,0.08839657819697302,0.5483658697082694,648.9148128241911,7.365330765242675,5.179870811023806,0.5789741736822579,0.4210258263177421,3.0412371134020617,6.808453608247423,11.004694011844704,0.5593564797057012,3.544373766176794,0.580191196899905,0.19682472196243744,3.3937262696720283,medium,auction_bids_plus_neighbor_relay,baseline_sota_decentralized_medium_communication,distributed_cbba_relay_with_velocity_obstacle_transport,sota,baseline,decentralized,0,none,8,False,False,event_triggered_cbba_relay,0.16434894601727287,0.08803730137744065,0.374658273084297,0.515843040790946,97,0.5894520005397519,0.35792229060061453,0.5888620379057524,0.10846892851100699,0.7425647885239209,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.33068655406887476,474.3543556632148,-83.42893663352241,1.0,0.5523525393483492,0.020618556701030927,0.8260144768589602,0.2544234947606308,0.0,67.07638907743853
monte_carlo,sota_centralized_cbf_networked,SOTA centralized CBF networked,7,2582.0,3.5670103092783507,5452.618556701031,0.6090136725890181,0.44987935950866426,0.0,27.11340206185567,41.75257731958763,0.44181118658783786,0.371354242840534,4141.927835051546,0.09085325729326607,0.5501206404913358,615.4694784523508,18.398017620522026,5.68237091606275,0.6576508204181802,0.34234917958181976,3.0412371134020617,7.031134020618557,10.987234042553192,0.5624795793395896,3.554507567449002,0.5790681435987424,0.19696953406656525,3.306234312400461,high,all_robot_payload_traffic_streams,baseline_sota_centralized_high_communication,centralized_cbf_with_networked_state_estimation,sota,baseline,centralized,0,none,7,False,False,networked_cbf_with_global_traffic,0.2348563627128439,0.13958315828594478,0.5212942059890998,0.5158972179875887,97,0.5884966723269057,0.35792229060061453,0.5895983309983548,0.14261755817151783,0.7424059670408687,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3270892739635885,454.31860618427703,-95.62913307857072,1.0,0.5527477744929717,0.020618556701030927,0.8239087519192805,0.24561901110628068,0.010309278350515464,63.03014140625474
