experiment_id,world_id,seed,replicate,n_robots,n_loads,total_demand,target_pressure,demand_pressure,regime,quota_mixture,geometry,min_quota,max_quota,method,stage,closed,completed_loads,completed_value,completed_value_ratio,deficit,normalized_deficit,excess,normalized_excess,partial_robots,partial_robot_fraction,idle_robots,social_cost,objective,objective_gap,iterations,evaluations,runtime_s,converged,residual
PRE_THESIS_SP1_FIGURES_20260908,0e285d81fbc8497442fb,2026071795,15,8,3,6,0.75,0.75,abundance,mixed,uniform,2,2,smith_qr,CLOSED,True,3,3.9221054825808546,1.0,0,0.0,0,0.0,0,0.0,2,1.611306892998953,3.6804094486310115,0.048391318455919485,253,32040,0.05393769999500364,False,1.4044550099039543
PRE_THESIS_SP1_FIGURES_20260908,0e285d81fbc8497442fb,2026071795,15,8,3,6,0.75,0.75,abundance,mixed,uniform,2,2,smith_linear_qr,CLOSED,True,3,3.9221054825808546,1.0,0,0.0,0,0.0,0,0.0,2,1.2948730441865628,3.72787452595287,0.0009262411340609233,253,32040,0.049629799905233085,False,0.00720958409306138
PRE_THESIS_SP1_FIGURES_20260908,0e285d81fbc8497442fb,2026071795,15,8,3,6,0.75,0.75,abundance,mixed,uniform,2,2,smith_raw_no_excess,RAW,False,1,1.1831279059700377,0.30165631985795205,1,0.16666666666666666,1,0.125,1,0.125,2,1.2712678666398216,0.9924377259740644,2.7363630411128668,250,32000,0.05289380007889122,False,0.006986776661296296
PRE_THESIS_SP1_FIGURES_20260908,167ce1ab73579c932420,2026071796,16,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,milp_q,ORACLE,True,4,5.206052991983311,1.0,0,0.0,0,0.0,0,0.0,2,1.4797290450396026,4.984093635227371,0.0,1,36,0.0024552999529987574,True,
PRE_THESIS_SP1_FIGURES_20260908,167ce1ab73579c932420,2026071796,16,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,greedy_q,CLOSED,True,4,5.206052991983311,1.0,0,0.0,0,0.0,0,0.0,2,1.6815541386479491,4.953819871186119,0.030273764041251816,4,64,0.0003106000367552042,True,
PRE_THESIS_SP1_FIGURES_20260908,167ce1ab73579c932420,2026071796,16,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_raw,RAW,False,0,0.0,0.0,3,0.5,5,0.625,0,0.0,0,2.8075384704118678,-0.42113077056178017,5.405224405789151,250,50000,0.051388900028541684,False,0.9039126233965281
PRE_THESIS_SP1_FIGURES_20260908,167ce1ab73579c932420,2026071796,16,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_qr,CLOSED,True,4,5.206052991983311,1.0,0,0.0,0,0.0,0,0.0,2,1.6366520528205972,4.960555184060222,0.023538451167149255,254,50058,0.051532500074245036,False,0.9039126233965281
PRE_THESIS_SP1_FIGURES_20260908,167ce1ab73579c932420,2026071796,16,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_linear_qr,CLOSED,True,4,5.206052991983311,1.0,0,0.0,0,0.0,0,0.0,2,1.6472651135911787,4.958963224944634,0.02513041028273655,254,50058,0.046906700008548796,False,1.0098786452164439
PRE_THESIS_SP1_FIGURES_20260908,167ce1ab73579c932420,2026071796,16,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_raw_no_excess,RAW,False,1,1.037012081389312,0.19919353164214512,2,0.3333333333333333,1,0.125,0,0.0,3,1.26378642486898,0.847444117658965,4.136649517568406,250,50000,0.05736289999913424,False,0.006479011275075207
PRE_THESIS_SP1_FIGURES_20260908,a0c21a2fd878301b32f5,2026071797,17,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,milp_q,ORACLE,True,4,4.89539852917096,1.0,0,0.0,0,0.0,0,0.0,2,1.8458779903284264,4.6185168306216955,0.0,1,36,0.0016174999764189124,True,
PRE_THESIS_SP1_FIGURES_20260908,a0c21a2fd878301b32f5,2026071797,17,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,greedy_q,CLOSED,True,4,4.89539852917096,1.0,0,0.0,0,0.0,0,0.0,2,1.8472706450945668,4.618307932406775,0.0002088982149208718,4,68,0.00015219999477267265,True,
PRE_THESIS_SP1_FIGURES_20260908,a0c21a2fd878301b32f5,2026071797,17,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_raw,RAW,False,0,0.0,0.0,3,0.5,5,0.625,0,0.0,0,3.3497704618213078,-0.5024655692731962,5.120982399894892,250,50000,0.06605969998054206,False,1.0537019332586042
PRE_THESIS_SP1_FIGURES_20260908,a0c21a2fd878301b32f5,2026071797,17,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_qr,CLOSED,True,4,4.89539852917096,1.0,0,0.0,0,0.0,0,0.0,2,1.8900952068199386,4.611884248147969,0.006632582473726778,254,50058,0.066291099996306,False,1.0537019332586042
PRE_THESIS_SP1_FIGURES_20260908,a0c21a2fd878301b32f5,2026071797,17,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_linear_qr,CLOSED,True,4,4.89539852917096,1.0,0,0.0,0,0.0,0,0.0,2,2.033190223594797,4.59041999563174,0.028096834989955077,254,50058,0.053488199948333204,False,0.00519948104588236
PRE_THESIS_SP1_FIGURES_20260908,a0c21a2fd878301b32f5,2026071797,17,8,4,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_raw_no_excess,RAW,False,1,1.0237771812800556,0.2091305080024676,2,0.3333333333333333,1,0.125,0,0.0,3,1.541657744798795,0.7925285195602363,3.825988311061459,250,50000,0.07082390005234629,False,0.045906635003808025
PRE_THESIS_SP1_FIGURES_20260908,b82d5085ee18cedf11e9,2026071798,18,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,milp_q,ORACLE,True,2,2.576943537324194,1.0,0,0.0,0,0.0,0,0.0,2,1.5130041268105343,2.349992918302614,0.0,1,18,0.002151800086721778,True,
PRE_THESIS_SP1_FIGURES_20260908,b82d5085ee18cedf11e9,2026071798,18,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,greedy_q,CLOSED,True,2,2.576943537324194,1.0,0,0.0,0,0.0,0,0.0,2,1.5130041268105343,2.349992918302614,0.0,2,22,0.00012500002048909664,True,
PRE_THESIS_SP1_FIGURES_20260908,b82d5085ee18cedf11e9,2026071798,18,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_raw,RAW,False,0,0.0,0.0,1,0.16666666666666666,2,0.25,1,0.125,1,1.5951712193126597,-0.23927568289689893,2.589268601199513,250,18000,0.05697999999392778,False,0.007100617856318069
PRE_THESIS_SP1_FIGURES_20260908,b82d5085ee18cedf11e9,2026071798,18,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_qr,CLOSED,True,2,2.576943537324194,1.0,0,0.0,0,0.0,0,0.0,2,1.5814920237281174,2.3397197337649764,0.01027318453763737,252,18020,0.05705760000273585,False,0.007100617856318069
PRE_THESIS_SP1_FIGURES_20260908,b82d5085ee18cedf11e9,2026071798,18,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_linear_qr,CLOSED,True,2,2.576943537324194,1.0,0,0.0,0,0.0,0,0.0,2,1.5814920237281174,2.3397197337649764,0.01027318453763737,252,18020,0.052934000035747886,False,0.00723554353837242
PRE_THESIS_SP1_FIGURES_20260908,b82d5085ee18cedf11e9,2026071798,18,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_raw_no_excess,RAW,False,0,0.0,0.0,1,0.16666666666666666,2,0.25,1,0.125,1,1.5951712193126597,-0.23927568289689893,2.589268601199513,250,18000,0.0554268000414595,False,0.0071069631676981965
PRE_THESIS_SP1_FIGURES_20260908,0e14bd5662efc58f1b2b,2026071799,19,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,milp_q,ORACLE,True,4,5.214055800602482,1.0,0,0.0,0,0.0,0,0.0,2,1.5548533178560335,4.980827802924077,0.0,1,36,0.0026956000365316868,True,
PRE_THESIS_SP1_FIGURES_20260908,0e14bd5662efc58f1b2b,2026071799,19,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,greedy_q,CLOSED,True,4,5.214055800602482,1.0,0,0.0,0,0.0,0,0.0,2,1.8715696351110358,4.933320355335827,0.04750744758825043,4,69,0.00033000006806105375,True,
PRE_THESIS_SP1_FIGURES_20260908,0e14bd5662efc58f1b2b,2026071799,19,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_raw,RAW,True,0,0.0,0.0,6,1.0,0,0.0,0,0.0,8,0.0,0.0,4.980827802924077,250,50000,0.06666320003569126,False,1.5509301373460254
PRE_THESIS_SP1_FIGURES_20260908,0e14bd5662efc58f1b2b,2026071799,19,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_qr,CLOSED,True,4,5.214055800602482,1.0,0,0.0,0,0.0,0,0.0,2,1.8715696351110358,4.933320355335827,0.04750744758825043,254,50069,0.06695500004570931,False,1.5509301373460254
PRE_THESIS_SP1_FIGURES_20260908,0e14bd5662efc58f1b2b,2026071799,19,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_linear_qr,CLOSED,True,4,5.214055800602482,1.0,0,0.0,0,0.0,0,0.0,2,1.5548533178560335,4.980827802924077,0.0,254,50069,0.04895969992503524,False,1.708991987992513
PRE_THESIS_SP1_FIGURES_20260908,0e14bd5662efc58f1b2b,2026071799,19,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_raw_no_excess,RAW,False,1,1.0900178149189248,0.20905373026367952,3,0.5,0,0.0,1,0.125,5,0.46134413234272287,1.0208161950675163,3.960011607856561,250,50000,0.06697679997887462,False,0.04165867002755756
PRE_THESIS_SP1_FIGURES_20260908,4f44b5075318050f9338,2026071800,20,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,milp_q,ORACLE,True,2,2.3011662188127895,1.0,0,0.0,0,0.0,0,0.0,2,1.5355581359212969,2.070832498424595,0.0,1,18,0.002426500082947314,True,
PRE_THESIS_SP1_FIGURES_20260908,4f44b5075318050f9338,2026071800,20,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,greedy_q,CLOSED,True,2,2.3011662188127895,1.0,0,0.0,0,0.0,0,0.0,2,1.5355581359212969,2.070832498424595,0.0,2,22,0.00013749999925494194,True,
PRE_THESIS_SP1_FIGURES_20260908,4f44b5075318050f9338,2026071800,20,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_raw,RAW,False,0,0.0,0.0,1,0.16666666666666666,1,0.125,3,0.375,2,1.2706937164550758,-0.19060405746826137,2.2614365558928564,250,18000,0.047377999988384545,False,0.00793051051570307
PRE_THESIS_SP1_FIGURES_20260908,4f44b5075318050f9338,2026071800,20,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_qr,CLOSED,True,2,2.3011662188127895,1.0,0,0.0,0,0.0,0,0.0,2,1.5892453002566291,2.062779423774295,0.00805307465030003,252,18020,0.04747769993264228,False,0.00793051051570307
PRE_THESIS_SP1_FIGURES_20260908,4f44b5075318050f9338,2026071800,20,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_linear_qr,CLOSED,True,2,2.3011662188127895,1.0,0,0.0,0,0.0,0,0.0,2,1.5892453002566291,2.062779423774295,0.00805307465030003,252,18020,0.05637170001864433,False,0.007566667042758572
PRE_THESIS_SP1_FIGURES_20260908,4f44b5075318050f9338,2026071800,20,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_raw_no_excess,RAW,False,0,0.0,0.0,1,0.16666666666666666,1,0.125,3,0.375,2,1.2706937164550758,-0.19060405746826137,2.2614365558928564,250,18000,0.05640709993895143,False,0.00791342672667364
PRE_THESIS_SP1_FIGURES_20260908,22810306557403384ce3,2026071801,21,8,3,6,0.75,0.75,abundance,mixed,uniform,1,3,milp_q,ORACLE,True,3,4.336174963322874,1.0,0,0.0,0,0.0,0,0.0,2,1.6554797908027619,4.08785299470246,0.0,1,27,0.0023962000850588083,True,
PRE_THESIS_SP1_FIGURES_20260908,22810306557403384ce3,2026071801,21,8,3,6,0.75,0.75,abundance,mixed,uniform,1,3,greedy_q,CLOSED,True,3,4.336174963322874,1.0,0,0.0,0,0.0,0,0.0,2,1.6769204382955634,4.084636897578539,0.0032160971239205693,3,39,0.00014969997573643923,True,
PRE_THESIS_SP1_FIGURES_20260908,22810306557403384ce3,2026071801,21,8,3,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_raw,RAW,False,0,0.0,0.0,3,0.5,5,0.625,0,0.0,0,2.1563522219863227,-0.3234528332979484,4.411305828000408,250,32000,0.07666019990574569,False,0.7845779520732994
PRE_THESIS_SP1_FIGURES_20260908,22810306557403384ce3,2026071801,21,8,3,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_qr,CLOSED,True,3,4.336174963322874,1.0,0,0.0,0,0.0,0,0.0,2,1.9953370103321033,4.036874411773058,0.050978582929401384,253,32037,0.07683359982911497,False,0.7845779520732994
PRE_THESIS_SP1_FIGURES_20260908,22810306557403384ce3,2026071801,21,8,3,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_linear_qr,CLOSED,True,3,4.336174963322874,1.0,0,0.0,0,0.0,0,0.0,2,2.0149740137894203,4.033928861254461,0.053924133447998734,253,32037,0.07283309998456389,False,1.3169439811780785
PRE_THESIS_SP1_FIGURES_20260908,22810306557403384ce3,2026071801,21,8,3,6,0.75,0.75,abundance,mixed,uniform,1,3,smith_raw_no_excess,RAW,False,2,2.9275110655306906,0.6751367484690463,0,0.0,1,0.125,0,0.0,1,1.8673161525999584,2.647413642640697,1.4404393520617629,250,32000,0.060310999979265034,False,0.006982870145748476
PRE_THESIS_SP1_FIGURES_20260908,6c34ce61882efeeb1f1f,2026071802,22,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,milp_q,ORACLE,True,3,4.728606699718988,1.0,0,0.0,0,0.0,0,0.0,2,1.3130036155507043,4.531656157386382,0.0,1,27,0.0024153999984264374,True,
PRE_THESIS_SP1_FIGURES_20260908,6c34ce61882efeeb1f1f,2026071802,22,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,greedy_q,CLOSED,True,3,4.728606699718988,1.0,0,0.0,0,0.0,0,0.0,2,1.3130036155507043,4.531656157386382,0.0,3,44,0.00021079997532069683,True,
PRE_THESIS_SP1_FIGURES_20260908,6c34ce61882efeeb1f1f,2026071802,22,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,smith_raw,RAW,False,0,0.0,0.0,2,0.3333333333333333,4,0.5,0,0.0,0,3.170127487360992,-0.4755191231041488,5.0071752804905305,250,32000,0.07234189996961504,False,0.6603212989381146
PRE_THESIS_SP1_FIGURES_20260908,6c34ce61882efeeb1f1f,2026071802,22,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,smith_qr,CLOSED,True,3,4.728606699718988,1.0,0,0.0,0,0.0,0,0.0,2,1.4992752245815812,4.503715416031751,0.027940741354631093,253,32035,0.07247889996506274,False,0.6603212989381146
PRE_THESIS_SP1_FIGURES_20260908,6c34ce61882efeeb1f1f,2026071802,22,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,smith_linear_qr,CLOSED,True,3,4.728606699718988,1.0,0,0.0,0,0.0,0,0.0,2,1.535456703805771,4.498288194148122,0.03336796323825997,253,32035,0.05267219990491867,False,0.7951424441066322
PRE_THESIS_SP1_FIGURES_20260908,6c34ce61882efeeb1f1f,2026071802,22,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,smith_raw_no_excess,RAW,True,3,4.728606699718988,1.0,0,0.0,0,0.0,0,0.0,2,1.3130036155507043,4.531656157386382,0.0,250,32000,0.05529289995320141,False,0.0074754428357785676
PRE_THESIS_SP1_FIGURES_20260908,dcd2a3b1598a641251e5,2026071803,23,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,milp_q,ORACLE,True,4,5.273377391153511,1.0,0,0.0,0,0.0,0,0.0,2,0.6405001840626187,5.177302363544118,0.0,1,36,0.0027704999083653092,True,
PRE_THESIS_SP1_FIGURES_20260908,dcd2a3b1598a641251e5,2026071803,23,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,greedy_q,CLOSED,True,4,5.273377391153511,1.0,0,0.0,0,0.0,0,0.0,2,0.6405001840626187,5.177302363544118,0.0,4,69,0.0002839999506250024,True,
PRE_THESIS_SP1_FIGURES_20260908,dcd2a3b1598a641251e5,2026071803,23,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_raw,RAW,True,0,0.0,0.0,6,1.0,0,0.0,0,0.0,8,0.0,0.0,5.177302363544118,250,50000,0.05666870006825775,False,1.54344467333705
PRE_THESIS_SP1_FIGURES_20260908,dcd2a3b1598a641251e5,2026071803,23,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_qr,CLOSED,True,4,5.273377391153511,1.0,0,0.0,0,0.0,0,0.0,2,0.6405001840626187,5.177302363544118,0.0,254,50067,0.056832300149835646,False,1.54344467333705
PRE_THESIS_SP1_FIGURES_20260908,dcd2a3b1598a641251e5,2026071803,23,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_linear_qr,CLOSED,True,4,5.273377391153511,1.0,0,0.0,0,0.0,0,0.0,2,0.6405001840626187,5.177302363544118,0.0,254,50066,0.06071449990849942,False,1.6766553558363546
PRE_THESIS_SP1_FIGURES_20260908,dcd2a3b1598a641251e5,2026071803,23,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_raw_no_excess,RAW,False,3,4.068724060050056,0.7715594311295921,0,0.0,1,0.125,0,0.0,1,0.8097722313390854,3.9472582253491932,1.2300441381949252,250,50000,0.05738240003120154,False,0.006611021065988145
PRE_THESIS_SP1_FIGURES_20260908,b2c5d0fde495d9f7c5db,2026071804,24,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,milp_q,ORACLE,True,2,2.639621391003671,1.0,0,0.0,0,0.0,0,0.0,2,1.3659445844508795,2.434729703336039,0.0,1,18,0.0023958999663591385,True,
PRE_THESIS_SP1_FIGURES_20260908,b2c5d0fde495d9f7c5db,2026071804,24,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,greedy_q,CLOSED,True,2,2.639621391003671,1.0,0,0.0,0,0.0,0,0.0,2,1.3659445844508795,2.434729703336039,0.0,2,22,0.00011889997404068708,True,
PRE_THESIS_SP1_FIGURES_20260908,b2c5d0fde495d9f7c5db,2026071804,24,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_raw,RAW,False,0,0.0,0.0,1,0.16666666666666666,1,0.125,3,0.375,2,1.0840556514742898,-0.16260834772114346,2.5973380510571826,250,18000,0.05265460000373423,False,0.0065219251128701885
PRE_THESIS_SP1_FIGURES_20260908,b2c5d0fde495d9f7c5db,2026071804,24,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_qr,CLOSED,True,2,2.639621391003671,1.0,0,0.0,0,0.0,0,0.0,2,1.3672561259632823,2.434532972109179,0.00019673122686025835,252,18020,0.05274319997988641,False,0.0065219251128701885
PRE_THESIS_SP1_FIGURES_20260908,b2c5d0fde495d9f7c5db,2026071804,24,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_linear_qr,CLOSED,True,2,2.639621391003671,1.0,0,0.0,0,0.0,0,0.0,2,1.3672561259632823,2.434532972109179,0.00019673122686025835,252,18020,0.05183380004018545,False,0.006071661968511572
PRE_THESIS_SP1_FIGURES_20260908,b2c5d0fde495d9f7c5db,2026071804,24,8,2,6,0.75,0.75,abundance,mixed,uniform,2,4,smith_raw_no_excess,RAW,False,0,0.0,0.0,1,0.16666666666666666,1,0.125,3,0.375,2,1.0840556514742898,-0.16260834772114346,2.5973380510571826,250,18000,0.04948889999650419,False,0.006277151353535227
PRE_THESIS_SP1_FIGURES_20260908,3a5c5b74562857c17061,2026071805,25,8,2,6,0.75,0.75,abundance,mixed,uniform,3,3,milp_q,ORACLE,True,2,3.364760300380458,1.0,0,0.0,0,0.0,0,0.0,2,1.303991792189538,3.169161531552027,0.0,1,18,0.0022513000294566154,True,
PRE_THESIS_SP1_FIGURES_20260908,3a5c5b74562857c17061,2026071805,25,8,2,6,0.75,0.75,abundance,mixed,uniform,3,3,greedy_q,CLOSED,True,2,3.364760300380458,1.0,0,0.0,0,0.0,0,0.0,2,1.303991792189538,3.169161531552027,0.0,2,21,7.700000423938036e-05,True,
PRE_THESIS_SP1_FIGURES_20260908,3a5c5b74562857c17061,2026071805,25,8,2,6,0.75,0.75,abundance,mixed,uniform,3,3,smith_raw,RAW,False,1,1.6893713533647898,0.5020777715350988,0,0.0,1,0.125,0,0.0,1,1.5723534498851943,1.4535183358820107,1.7156431956700164,250,18000,0.06106279999949038,False,0.007562788511629259
PRE_THESIS_SP1_FIGURES_20260908,3a5c5b74562857c17061,2026071805,25,8,2,6,0.75,0.75,abundance,mixed,uniform,3,3,smith_qr,CLOSED,True,2,3.364760300380458,1.0,0,0.0,0,0.0,0,0.0,2,1.303991792189538,3.169161531552027,0.0,252,18021,0.061134599964134395,False,0.007562788511629259
PRE_THESIS_SP1_FIGURES_20260908,3a5c5b74562857c17061,2026071805,25,8,2,6,0.75,0.75,abundance,mixed,uniform,3,3,smith_linear_qr,CLOSED,True,2,3.364760300380458,1.0,0,0.0,0,0.0,0,0.0,2,1.303991792189538,3.169161531552027,0.0,252,18021,0.05775909998919815,False,0.007374861976437201
PRE_THESIS_SP1_FIGURES_20260908,3a5c5b74562857c17061,2026071805,25,8,2,6,0.75,0.75,abundance,mixed,uniform,3,3,smith_raw_no_excess,RAW,False,1,1.6893713533647898,0.5020777715350988,0,0.0,1,0.125,0,0.0,1,1.5723534498851943,1.4535183358820107,1.7156431956700164,250,18000,0.054455399978905916,False,0.007517314670853979
PRE_THESIS_SP1_FIGURES_20260908,a7d6c9e36798b3c10392,2026071806,26,8,5,6,0.75,0.75,abundance,mixed,uniform,1,2,milp_q,ORACLE,True,5,7.043300406238072,1.0,0,0.0,0,0.0,0,0.0,2,1.2806882926556975,6.851197162339718,0.0,1,45,0.0027134999400004745,True,
PRE_THESIS_SP1_FIGURES_20260908,a7d6c9e36798b3c10392,2026071806,26,8,5,6,0.75,0.75,abundance,mixed,uniform,1,2,greedy_q,CLOSED,True,5,7.043300406238072,1.0,0,0.0,0,0.0,0,0.0,2,1.2806882926556975,6.851197162339718,0.0,5,94,0.0004835000727325678,True,
PRE_THESIS_SP1_FIGURES_20260908,a7d6c9e36798b3c10392,2026071806,26,8,5,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_raw,RAW,True,0,0.0,0.0,6,1.0,0,0.0,0,0.0,8,0.0,0.0,6.851197162339718,250,72000,0.06449180003255606,False,2.28979726527874
PRE_THESIS_SP1_FIGURES_20260908,a7d6c9e36798b3c10392,2026071806,26,8,5,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_qr,CLOSED,True,5,7.043300406238072,1.0,0,0.0,0,0.0,0,0.0,2,1.311587738471063,6.846562245467412,0.004634916872305439,255,72090,0.06477460009045899,False,2.28979726527874
PRE_THESIS_SP1_FIGURES_20260908,a7d6c9e36798b3c10392,2026071806,26,8,5,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_linear_qr,CLOSED,True,5,7.043300406238072,1.0,0,0.0,0,0.0,0,0.0,2,1.2806882926556975,6.851197162339718,0.0,255,72090,0.05688840011134744,False,1.763314727157385
PRE_THESIS_SP1_FIGURES_20260908,a7d6c9e36798b3c10392,2026071806,26,8,5,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_raw_no_excess,RAW,False,3,4.121351022877921,0.5851448589680691,1,0.16666666666666666,1,0.125,0,0.0,2,1.1666551334690594,3.9463527528575617,2.904844409482156,250,72000,0.07528680004179478,False,0.0675795597442731
PRE_THESIS_SP1_FIGURES_20260908,d01f3ea14ab8dd310ed8,2026071807,27,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,milp_q,ORACLE,True,4,5.24703908834992,1.0,0,0.0,0,0.0,0,0.0,2,1.5283795962554756,5.017782148911599,0.0,1,36,0.0031356000108644366,True,
PRE_THESIS_SP1_FIGURES_20260908,d01f3ea14ab8dd310ed8,2026071807,27,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,greedy_q,CLOSED,True,4,5.24703908834992,1.0,0,0.0,0,0.0,0,0.0,2,1.5283795962554756,5.017782148911599,0.0,4,69,0.0002674000570550561,True,
PRE_THESIS_SP1_FIGURES_20260908,d01f3ea14ab8dd310ed8,2026071807,27,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_raw,RAW,True,0,0.0,0.0,6,1.0,0,0.0,0,0.0,8,0.0,0.0,5.017782148911599,250,50000,0.06763980002142489,False,1.6763374913916227
PRE_THESIS_SP1_FIGURES_20260908,d01f3ea14ab8dd310ed8,2026071807,27,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_qr,CLOSED,True,4,5.24703908834992,1.0,0,0.0,0,0.0,0,0.0,2,1.5283795962554756,5.017782148911599,0.0,254,50064,0.06782450003083795,False,1.6763374913916227
PRE_THESIS_SP1_FIGURES_20260908,d01f3ea14ab8dd310ed8,2026071807,27,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_linear_qr,CLOSED,True,4,5.24703908834992,1.0,0,0.0,0,0.0,0,0.0,2,1.5283795962554756,5.017782148911599,0.0,254,50061,0.050093799945898354,False,1.666203316845544
PRE_THESIS_SP1_FIGURES_20260908,d01f3ea14ab8dd310ed8,2026071807,27,8,4,6,0.75,0.75,abundance,mixed,uniform,1,2,smith_raw_no_excess,RAW,True,4,5.24703908834992,1.0,0,0.0,0,0.0,0,0.0,2,1.5283795962554756,5.017782148911599,0.0,250,50000,0.05752840009517968,False,0.0067003665312728704
PRE_THESIS_SP1_FIGURES_20260908,70d622c4d83892a5ad78,2026071808,28,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,milp_q,ORACLE,True,3,3.4863284628422306,1.0,0,0.0,0,0.0,0,0.0,2,1.4264305604415246,3.272363878776002,0.0,1,27,0.0024138999870046973,True,
PRE_THESIS_SP1_FIGURES_20260908,70d622c4d83892a5ad78,2026071808,28,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,greedy_q,CLOSED,True,3,3.4863284628422306,1.0,0,0.0,0,0.0,0,0.0,2,1.5067664796321032,3.260313490897415,0.012050387878586921,3,44,0.0001957999775186181,True,
PRE_THESIS_SP1_FIGURES_20260908,70d622c4d83892a5ad78,2026071808,28,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,smith_raw,RAW,False,0,0.0,0.0,2,0.3333333333333333,4,0.5,0,0.0,0,2.5797169735155947,-0.38695754602733917,3.659321424803341,250,32000,0.055492599960416555,False,0.5142349201859938
PRE_THESIS_SP1_FIGURES_20260908,70d622c4d83892a5ad78,2026071808,28,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,smith_qr,CLOSED,True,3,3.4863284628422306,1.0,0,0.0,0,0.0,0,0.0,2,1.508066447212597,3.260118495760341,0.012245383015661027,253,32035,0.0556180999847129,False,0.5142349201859938
PRE_THESIS_SP1_FIGURES_20260908,70d622c4d83892a5ad78,2026071808,28,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,smith_linear_qr,CLOSED,True,3,3.4863284628422306,1.0,0,0.0,0,0.0,0,0.0,2,1.4264305604415246,3.272363878776002,0.0,253,32035,0.047497999970801175,False,0.005155458590746999
PRE_THESIS_SP1_FIGURES_20260908,70d622c4d83892a5ad78,2026071808,28,8,3,6,0.75,0.75,abundance,mixed,uniform,1,4,smith_raw_no_excess,RAW,False,0,0.0,0.0,2,0.3333333333333333,1,0.125,0,0.0,3,1.2299437612906376,-0.18449156419359564,3.456855442969598,250,32000,0.05035559996031225,False,0.00513735503079573
