check_id,check_family,method_family,method_variant,fitness_id,rounding_id,world_seed,method_seed,N,K,expected_value,observed_value,absolute_error,relative_error,tolerance,passed,runtime_wall,config_hash,git_hash,timestamp_utc
B0_budget_025,b0_budget_execution,audit,SMI,,,7025,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006400048732757568,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_026,b0_budget_execution,audit,BNN,,,7026,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.012999982573091984,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_027,b0_budget_execution,audit,LOG,,,7027,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005600042641162872,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_028,b0_budget_execution,audit,PROJ,,,7028,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005700043402612209,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_029,b0_budget_execution,audit,IBR,,,7029,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005700043402612209,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_030,b0_budget_execution,audit,GPC,,,7030,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006200047209858894,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_031,b0_budget_execution,audit,HYB,,,7031,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00600004568696022,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_032,b0_budget_execution,audit,REP,,,7032,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006199930794537067,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_033,b0_budget_execution,audit,SMI,,,7033,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.013299984857439995,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_034,b0_budget_execution,audit,BNN,,,7034,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005799927748739719,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_035,b0_budget_execution,audit,LOG,,,7035,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005800044164061546,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_036,b0_budget_execution,audit,PROJ,,,7036,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005899928510189056,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_037,b0_budget_execution,audit,IBR,,,7037,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.0077999429777264595,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_038,b0_budget_execution,audit,GPC,,,7038,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005699926987290382,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_039,b0_budget_execution,audit,HYB,,,7039,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005900044925510883,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_040,b0_budget_execution,audit,REP,,,7040,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005200039595365524,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_041,b0_budget_execution,audit,SMI,,,7041,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006399932317435741,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_042,b0_budget_execution,audit,BNN,,,7042,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005800044164061546,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_043,b0_budget_execution,audit,LOG,,,7043,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005800044164061546,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_044,b0_budget_execution,audit,PROJ,,,7044,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.007500057108700275,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_045,b0_budget_execution,audit,IBR,,,7045,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005899928510189056,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_046,b0_budget_execution,audit,GPC,,,7046,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006399932317435741,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_047,b0_budget_execution,audit,HYB,,,7047,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00609993003308773,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_048,b0_budget_execution,audit,REP,,,7048,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006800051778554916,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_049,b0_budget_execution,audit,SMI,,,7049,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.010500079952180386,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_050,b0_budget_execution,audit,BNN,,,7050,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006199930794537067,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_051,b0_budget_execution,audit,LOG,,,7051,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006700051017105579,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_052,b0_budget_execution,audit,PROJ,,,7052,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006800051778554916,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_053,b0_budget_execution,audit,IBR,,,7053,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.008500064723193645,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_054,b0_budget_execution,audit,GPC,,,7054,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00609993003308773,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_055,b0_budget_execution,audit,HYB,,,7055,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006399932317435741,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_056,b0_budget_execution,audit,REP,,,7056,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.009100069291889668,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_057,b0_budget_execution,audit,SMI,,,7057,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00609993003308773,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_058,b0_budget_execution,audit,BNN,,,7058,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005900044925510883,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_059,b0_budget_execution,audit,LOG,,,7059,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006300047971308231,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_060,b0_budget_execution,audit,PROJ,,,7060,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005699926987290382,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_061,b0_budget_execution,audit,IBR,,,7061,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005999929271638393,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_062,b0_budget_execution,audit,GPC,,,7062,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005800044164061546,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_063,b0_budget_execution,audit,HYB,,,7063,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005899928510189056,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_064,b0_budget_execution,audit,REP,,,7064,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005699926987290382,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_065,b0_budget_execution,audit,SMI,,,7065,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00609993003308773,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_066,b0_budget_execution,audit,BNN,,,7066,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006600050255656242,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_067,b0_budget_execution,audit,LOG,,,7067,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00500003807246685,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_068,b0_budget_execution,audit,PROJ,,,7068,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005500041879713535,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_069,b0_budget_execution,audit,IBR,,,7069,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005400041118264198,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_070,b0_budget_execution,audit,GPC,,,7070,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005700043402612209,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_071,b0_budget_execution,audit,HYB,,,7071,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006600050255656242,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_072,b0_budget_execution,audit,REP,,,7072,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005900044925510883,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_073,b0_budget_execution,audit,SMI,,,7073,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005800044164061546,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_074,b0_budget_execution,audit,BNN,,,7074,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006199930794537067,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_075,b0_budget_execution,audit,LOG,,,7075,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006400048732757568,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_076,b0_budget_execution,audit,PROJ,,,7076,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00600004568696022,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_077,b0_budget_execution,audit,IBR,,,7077,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005800044164061546,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_078,b0_budget_execution,audit,GPC,,,7078,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005499925464391708,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_079,b0_budget_execution,audit,HYB,,,7079,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006300047971308231,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_080,b0_budget_execution,audit,REP,,,7080,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005999929271638393,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_081,b0_budget_execution,audit,SMI,,,7081,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005800044164061546,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_082,b0_budget_execution,audit,BNN,,,7082,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005800044164061546,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_083,b0_budget_execution,audit,LOG,,,7083,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006600050255656242,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_084,b0_budget_execution,audit,PROJ,,,7084,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00609993003308773,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_085,b0_budget_execution,audit,IBR,,,7085,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005700043402612209,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_086,b0_budget_execution,audit,GPC,,,7086,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005399924702942371,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_087,b0_budget_execution,audit,HYB,,,7087,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.007900060154497623,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_088,b0_budget_execution,audit,REP,,,7088,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006100046448409557,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_089,b0_budget_execution,audit,SMI,,,7089,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.0066999346017837524,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_090,b0_budget_execution,audit,BNN,,,7090,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006200047209858894,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_091,b0_budget_execution,audit,LOG,,,7091,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00609993003308773,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_092,b0_budget_execution,audit,PROJ,,,7092,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.0067999353632330894,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_093,b0_budget_execution,audit,IBR,,,7093,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005400041118264198,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_094,b0_budget_execution,audit,GPC,,,7094,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006800051778554916,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_095,b0_budget_execution,audit,HYB,,,7095,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006200047209858894,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_096,b0_budget_execution,audit,REP,,,7096,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005700043402612209,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_097,b0_budget_execution,audit,SMI,,,7097,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.01070008147507906,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_098,b0_budget_execution,audit,BNN,,,7098,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005999929271638393,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_099,b0_budget_execution,audit,LOG,,,7099,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006199930794537067,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_100,b0_budget_execution,audit,PROJ,,,7100,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005100038833916187,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_101,b0_budget_execution,audit,IBR,,,7101,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005400041118264198,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_102,b0_budget_execution,audit,GPC,,,7102,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00600004568696022,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_103,b0_budget_execution,audit,HYB,,,7103,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006200047209858894,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_104,b0_budget_execution,audit,REP,,,7104,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00609993003308773,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_105,b0_budget_execution,audit,SMI,,,7105,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006600050255656242,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_106,b0_budget_execution,audit,BNN,,,7106,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006200047209858894,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_107,b0_budget_execution,audit,LOG,,,7107,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.006499933078885078,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_108,b0_budget_execution,audit,PROJ,,,7108,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005299923941493034,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_109,b0_budget_execution,audit,IBR,,,7109,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005399924702942371,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_110,b0_budget_execution,audit,GPC,,,7110,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.00900006853044033,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_111,b0_budget_execution,audit,HYB,,,7111,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005100038833916187,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_112,b0_budget_execution,audit,REP,,,7112,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005499925464391708,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_113,b0_budget_execution,audit,SMI,,,7113,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005400041118264198,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
B0_budget_114,b0_budget_execution,audit,BNN,,,7114,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,0.005300040356814861,5cd442f74b66626f,72418e13f1be,2026-07-11T12:41:34.792830+00:00
