unit_id,sha256,path,bytes,media_type,pages_or_section,corpus,is_canonical,canonical_duplicate,sp_target,claim_ids,claim_link_status,claim_relation,claim_link_reason,evidence_locator,symbols,symbol_status,symbol_note,evidence_status,evidence_status_note,use,generator,provenance,license
SRC-12aed037161e2ba6,c6d5917bb73c2115acc54ba3e8876b2d390ab34ac2fb52954380f9c8a12cd5e7,material/compendios/SP2_VIU_DEFINITIVO_DENSO_2026.pdf,2171426,application/pdf,pages:11,work,yes,,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `author-draft-candidate`: El mapa temático identifica material potencial para la monografía, pero el PDF del autor no es evidencia independiente ni se enlaza como bloque a un claim activo. P0 para el bloque SP2 extendido, condicionado a la campaña Cargo y a no mezclar el banco de empuje con el soporte bilateral. Límite: Cada fragmento que se extraiga deberá recibir claim-ID, localizador y soporte independiente; el estado de la fuente no valida sus ecuaciones, cifras ni conclusiones. Evidencia faltante: Vincular cada resultado con campaña; auditar la reducción mecánica y sampled-data; instrumentación física, sensores y saturaciones; IC pareados",pre-thesis/evidence/source-claim-review.csv::SRC-12aed037161e2ba6,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-candidate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-f91b259d373ab112,8c045ddacddd25ab4632b3ab655b7751e69fb7d2c51f461506ba063227bea67b,material/compendios/SP3 (4).pdf,4462397,application/pdf,pages:64,work,yes,,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `author-draft-candidate`: El mapa temático identifica material potencial para la monografía, pero el PDF del autor no es evidencia independiente ni se enlaza como bloque a un claim activo. P0 para SP3 extendido por incluir teoría, experimento y límites en un solo artefacto. Antes de extracción debe compararse sección a sección con la variante madurada. Límite: Cada fragmento que se extraiga deberá recibir claim-ID, localizador y soporte independiente; el estado de la fuente no valida sus ecuaciones, cifras ni conclusiones. Evidencia faltante: Auditoría de T1-T12; correspondencia con código/datos N1-N5; baselines públicos y licencias; estadística confirmatoria; seguridad continua",pre-thesis/evidence/source-claim-review.csv::SRC-f91b259d373ab112,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-candidate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-bc121c9ab3e02070,8c045ddacddd25ab4632b3ab655b7751e69fb7d2c51f461506ba063227bea67b,material/compendios/SP3_Advanced_Game_Control_N1_N5_20260904 (1).pdf,4462397,application/pdf,pages:64,work,no,material/compendios/SP3 (4).pdf,SP3,,not-applicable,none,Duplicado exacto sin claim en su canónico; se conserva solo la procedencia.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,exact-duplicate-reference,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-e0424a59343782f0,0c396654b2cfcabe4622f9d756001ad15f4f410f01305dd0b145c9d4738cd825,material/compendios/SP3_matematica_madurada_N1_N5_20260904 (1).pdf,3728215,application/pdf,pages:53,work,yes,,SP3,,not-applicable,none,Borrador destinado a contexto o archivo; no se usa como evidencia independiente.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-duplicate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-f59dd7c31e663c03,b345c2e289695cfe6ef1fcb19211b078539f357f1dac51db6ad2873cff402aa2,material/compendios/TFM-libro V0.pdf,1060911,application/pdf,pages:44,work,yes,,out-of-scope,,not-applicable,none,Borrador destinado a contexto o archivo; no se usa como evidencia independiente.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-out-of-scope,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-437ad193392af6ac,b4bd16fad36b266580743ec2297b4a1349f29761dfc6f0a9a57fb1aab7270ab6,material/compendios/TFM_MROB_2026_Compendio_Cientifico_v0_2 (1).pdf,19587419,application/pdf,pages:273,work,yes,,SP1;SP2;SP3;transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `author-draft-candidate`: El mapa temático identifica material potencial para la monografía, pero el PDF del autor no es evidencia independiente ni se enlaza como bloque a un claim activo. P1. La única unidad prioritaria es el addendum v0.2; tratar las primeras 251 páginas como contenido ya indexado en fuentes más cercanas. Límite: Cada fragmento que se extraiga deberá recibir claim-ID, localizador y soporte independiente; el estado de la fuente no valida sus ecuaciones, cifras ni conclusiones. Evidencia faltante: Auditar solo pp.252-272 contra generadores R5-R10; verificar comparadores, licencias y RAW; descartar el bloque heredado al extraer",pre-thesis/evidence/source-claim-review.csv::SRC-437ad193392af6ac,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-candidate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-def79cb7b409308f,435b69076174ccd64218532aa07b498143b99ea035d54e48321cfe2e213617b1,material/compendios/TFM_MROB_Compendio_Maestro_Exhaustivo_2026.pdf,14265484,application/pdf,pages:553,work,yes,,SP1;SP2;SP3;transversal,,not-applicable,none,Borrador destinado a contexto o archivo; no se usa como evidencia independiente.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-duplicate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-349e5c0a19e09ffb,6f881aac7d372b6c1a1fe63015008569f419a550fd2dedf871a49a82390fa71e,material/compendios/TFM_MROB_Compendio_Maestro_TOTAL_Sin_Recortes_2026 (1).pdf,15099814,application/pdf,pages:604,work,yes,,SP1;SP2;SP3;transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `author-draft-candidate`: El mapa temático identifica material potencial para la monografía, pero el PDF del autor no es evidencia independiente ni se enlaza como bloque a un claim activo. P1 con extracción delta-only. El ciclo de vida puede organizar la monografía, pero no prueba el MegaJuego global ni autoriza mezclar Cargo y caging. Límite: Cada fragmento que se extraiga deberá recibir claim-ID, localizador y soporte independiente; el estado de la fuente no valida sus ecuaciones, cifras ni conclusiones. Evidencia faltante: Auditar solo pp.557-581; demostrar o degradar claims de potencial único/equilibrio móvil; enlazar la campaña end-to-end a RAW; verificar liberación y recuperación",pre-thesis/evidence/source-claim-review.csv::SRC-349e5c0a19e09ffb,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-candidate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-62dd677ce03f2814,4b54954dacd6f642eb67e5d4fc5a558340d292ecb888cdb62857ebc2646437a0,material/compendios/TFM_MROB_Documento_Canonico_Vivo_v0_1_2026 (1).pdf,17418807,application/pdf,pages:248,work,yes,,SP1;SP2;SP3;transversal,,not-applicable,none,Borrador destinado a contexto o archivo; no se usa como evidencia independiente.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-superseded,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-06b6a74c27b6b06e,4b54954dacd6f642eb67e5d4fc5a558340d292ecb888cdb62857ebc2646437a0,material/compendios/TFM_MROB_Documento_Canonico_Vivo_v0_1_2026.pdf,17418807,application/pdf,pages:248,work,no,material/compendios/TFM_MROB_Documento_Canonico_Vivo_v0_1_2026 (1).pdf,SP1;SP2;SP3;transversal,,not-applicable,none,Duplicado exacto sin claim en su canónico; se conserva solo la procedencia.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,exact-duplicate-reference,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-a720062584225555,e2820a726cbc2a78c067335e4951a0e3e929cab35563e708cf7ceed82f374ff0,material/compendios/TFM_MROB_Dossier_Maestro_Handoff_20260830.pdf,968248,application/pdf,pages:26,work,yes,,transversal,,not-applicable,none,Borrador destinado a contexto o archivo; no se usa como evidencia independiente.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-candidate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-52bbb326926f1030,d64728e0a2a84b059c64d318123f76e620a31ef9633fdb2487a9a23508ba7efe,material/compendios/TFM_MROB_Dossier_Matematico_Integral_2026.pdf,2927290,application/pdf,pages:196,work,yes,,SP1;SP2;SP3;transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `author-draft-candidate`: El mapa temático identifica material potencial para la monografía, pero el PDF del autor no es evidencia independiente ni se enlaza como bloque a un claim activo. P0 para el mapa formal y de resultados negativos. Extraer solo filas que sobrevivan la auditoría; no volver a introducir teoremas FAIL/LIMITED como garantías globales. Límite: Cada fragmento que se extraiga deberá recibir claim-ID, localizador y soporte independiente; el estado de la fuente no valida sus ecuaciones, cifras ni conclusiones. Evidencia faltante: Cruzar cada resultado con la auditoría semántica de 166 resultados; revisar supuestos/unidades/contraejemplos; enlazar campañas; verificar SOTA y citas",pre-thesis/evidence/source-claim-review.csv::SRC-52bbb326926f1030,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-candidate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-1493de2273eb5bd1,1400ab0e91e7c5fc5604a1dc8d0ba0b8e2c808e183448497aa377ad6bb63e2e9,material/compendios/TFM_MROB_Jorge_Luis_Mayorga_Taborda_FINAL_VIU_2026 (1).pdf,1976246,application/pdf,pages:73,work,yes,,SP1;SP2;SP3;transversal,,not-applicable,none,Borrador destinado a contexto o archivo; no se usa como evidencia independiente.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-superseded,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-7ae61b51ea3953ad,62353a9e0da7ffc31c7c4d76664b0acd6179dabd20db77e522cd4cb451d8d52a,material/compendios/TFM_MROB_Jorge_Luis_Mayorga_Taborda_FINAL_VIU_2026.pdf,1792300,application/pdf,pages:68,work,yes,,SP1;SP2;SP3;transversal,,not-applicable,none,Borrador destinado a contexto o archivo; no se usa como evidencia independiente.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-duplicate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-5accde69f392e98d,06917dd265d06ed68be681ab1ce576c0b55b1a1cafeb071a5d24d05f2186d6dd,material/compendios/TFM_MROB_MegaPaper_IEEE_Unificado_2026 (1).pdf,2376846,application/pdf,pages:23,work,yes,,SP1;SP2;SP3;transversal,,not-applicable,none,Borrador destinado a contexto o archivo; no se usa como evidencia independiente.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-superseded,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-d40c211b7d4b3d28,06917dd265d06ed68be681ab1ce576c0b55b1a1cafeb071a5d24d05f2186d6dd,material/compendios/TFM_MROB_MegaPaper_IEEE_Unificado_2026.pdf,2376846,application/pdf,pages:23,work,no,material/compendios/TFM_MROB_MegaPaper_IEEE_Unificado_2026 (1).pdf,SP1;SP2;SP3;transversal,,not-applicable,none,Duplicado exacto sin claim en su canónico; se conserva solo la procedencia.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,exact-duplicate-reference,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-517e306d0d8ee15b,325f7580d6f88a301134081ddf6de790914b61ccebb837e067d6247033f655dd,material/compendios/TFM_MROB_Monografia_Canonica_200p_2026 (1).pdf,16367262,application/pdf,pages:200,work,yes,,SP1;SP2;SP3;transversal,,not-applicable,none,Borrador destinado a contexto o archivo; no se usa como evidencia independiente.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,author-draft-duplicate,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-84f88e5c0f334424,325f7580d6f88a301134081ddf6de790914b61ccebb837e067d6247033f655dd,material/compendios/TFM_MROB_Monografia_Canonica_200p_2026.pdf,16367262,application/pdf,pages:200,work,no,material/compendios/TFM_MROB_Monografia_Canonica_200p_2026 (1).pdf,SP1;SP2;SP3;transversal,,not-applicable,none,Duplicado exacto sin claim en su canónico; se conserva solo la procedencia.,,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,exact-duplicate-reference,author-draft-export,author draft; not independent evidence,author-owned; internal
SRC-2242e931682821e4,af3bef847d7c106846f5d34f866b01d1ede2ab4608519edecf73acf92641619d,paper/figs/sim_caging.pdf,33791,application/pdf,pages:1,paper,yes,,SP2,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-fa410fcb1591f106,8dbd3cd28bcc777de60c91398d36e988bbb9c3a0d402fbe2424c12e338acee8f,paper/figs/sim_fail14.pdf,49028,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-52c489a63b2f1b9d,f9aad28c27e4f73cf39bb1edf2eb20502e67afc0752fc59ba88ed19caa2524f9,paper/figs/sim_fail14_timeline.pdf,11717,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-691de2687f7547f9,9ce3da4bdf6740373d8b8c8ede2589fcb26836c546a2439ee628873865f68c1e,paper/figs/sim_gne.pdf,118334,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-9638fdff6bfa13a6,9e22000b8022c4348f8b5e2cc9185046e734f480cf82a74a23115aa7d1e57c3a,paper/figs/sim_hyper.pdf,89157,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-1e681324fad12a01,3e5536b07d2f0dd6185ba29ad790ad292aa7a9dc3d7176d0a45281a4ed2fbaad,paper/figs/sim_lease_s1.pdf,91274,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-23a127c8a192471c,a7f91f7e8e23c56afb279e902fb24330f000e9507eedc872d16c8f238cb7421a,paper/figs/sim_none.pdf,71602,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-94c7fd8ed0c2d696,e8b597bb3d93dde6eeb406c4dd677fe21deb2af361a32b3e608177732bfd9399,paper/figs/sim_plan.pdf,95123,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-6a7faad9a893d746,ea113c4125c312397515b0efb1c5f4d6edcdb83d273c1a930f7822222d3fb38d,paper/figs/sim_plan_frames.png,75310,image/png,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,repository-file,author technical manuscript candidate,author-owned; repository
SRC-ec6d6494d17ca010,14dda6fc50a1043a365a027512e0eb3f23e3a75422d6ad9b5e4fa16aa2390695,paper/figs/sim_price.pdf,93121,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-a1060b0d1dfe8797,6cca673dd70352714ffaac4165affb066f1a00cd728ba26afea7a900222f4d8f,paper/figs/sim_ref.pdf,93969,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-2c55f15a7349310f,751f8acd5397477f55cee3e487dc9c38c986edca66b79adf386cac69182048dc,paper/figs/sim_ref_timeline.pdf,23295,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-be89b6231b2f3fa7,c38300e39abd0f7d941303c2bf790961d66f086152e77b53e1ccf377ab46a8f7,paper/figs/sim_replicator.pdf,25997,application/pdf,pages:1,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-9711520423b780fc,22780806ef3894a1548e1d00aff478cfacc94fdc0c8c7b72904e595b722a345f,paper/megajuego.aux,147008,application/octet-stream,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-cc9bf7703ec64d12,798b7055ea0188d532ae3425555be2d5901870535788fef4da8c8e7c079ad542,paper/megajuego.log,78909,application/octet-stream,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-6602771819d4536e,c11979ee2f738e27f6f2ba073083133aa25953a949a33b5ac5bef7c60a36e200,paper/megajuego.out,12503,application/octet-stream,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-e0b3bb0a0bb5eb81,6685760f79cc990c4f493a0bc95d60ed0f3405f776db55546f4bbc797cc66ae5,paper/megajuego.pdf,2277182,application/pdf,pages:131,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-3682db89dcaea749,d210316a46947b880bc231a5a0ef30d5766e0398007139f415028ccbf05a17ad,paper/megajuego.tex,76181,text/x-tex,section:Introducción,paper,yes,,transversal,C-SP2-EL-CONTACT-MODEL;C1B-SP1,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C-SP2-EL-CONTACT-MODEL;C1B-SP1,R;K;C;G;N_i;W;Phi;Psi;q_i;v_i;theta;omega;ell;c_i;m_k;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-f9e27cf093aaddef,9a5d11d8aa629652498e3428b718c7c5361388078c21a973f0820070751eda17,paper/megajuego.toc,21528,application/octet-stream,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,latex-build,author technical manuscript candidate,author-owned; repository
SRC-20efb1a6af04dda9,cde8822928b02883e8652d97e68e20f3df45a1fbe5d84a2939c26092f276722d,paper/megajuego_v2.bak,45840,application/octet-stream,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,repository-file,author technical manuscript candidate,author-owned; repository
SRC-d017cfdc48b76f8f,45c424fc036852b14658eedc9c4721096b57beae0d06e065981ecca567ffca94,paper/megajuego_v3.bak,70275,application/octet-stream,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,repository-file,author technical manuscript candidate,author-owned; repository
SRC-d63f1c9cdb1c6d20,c03cb99a897868b43bf2cb9819c34e60e1d10d52b73e06daecd643fc30609338,paper/megajuego_v4.bak,70779,application/octet-stream,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,repository-file,author technical manuscript candidate,author-owned; repository
SRC-b8bca9a646427452,a7418a7dbb011e862c2f605cdbd682c428709d4fbf39dd76ad71ef6569bc9ed4,paper/megajuego_v5.bak,71775,application/octet-stream,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,repository-file,author technical manuscript candidate,author-owned; repository
SRC-06e2105f775b482f,4d7818d4c87aee550ef16f576debb1948477b9ee1c22dab518183c30d551dc4c,paper/megajuego_v6.bak,73958,application/octet-stream,file,paper,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,archive-or-build-reference,repository-file,author technical manuscript candidate,author-owned; repository
SRC-60529e9ce21b4c1c,1430061f68358e7bb21efaa3f8ff91373fdd506b12ef632da302933f34a5d73c,paper/sec_alcance.tex,24097,text/x-tex,section:Alcance de la abstracción poblacional y estabilidad de la red de precios,paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-60529e9ce21b4c1c,K;C;G;Phi;ell,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
