world_hash,scenario,n_coalitions,seed,penalty,conflict_free_threshold,threshold_condition_met,exact_potential_verified,potential_monotone,better_response_ends_at_nash,strict_moves,finite_profile_bound,final_conflict_pairs,pure_nash_count,conditional_all_nash_conflict_free
b30e7508e883e274e86279f6c28d60639843624da7ef21677535d540e87fc15e,dynamic_bottleneck,3,8738,1.6,3.0754891647697846,False,True,True,True,1,7,1,3,True
d4d43305799c7192be3cd9bb26f6783ba6c08e806f0dfe4c4e3a1b4faf708942,dynamic_bottleneck,3,8739,1.6,3.0166360254312927,False,True,True,True,1,7,1,3,True
eac23374f16ee7dbf2be0d410df9db6169e99000dafeefe947c87b704f6daee6,dynamic_bottleneck,4,8700,1.6,2.990236688655809,False,True,True,True,2,15,1,6,True
862b5eec1c103dcbecae210534c14840f4c65a7976256eb08e82c10a6c58b639,dynamic_bottleneck,4,8701,1.6,3.0326481426114356,False,True,True,True,2,15,1,6,True
5fc3f7954a2faf3872c7588f35fa7cb4cb7980623fc8c233a0b75dc483100634,dynamic_bottleneck,4,8702,1.6,3.0095212042643062,False,True,True,True,2,15,1,6,True
6da2dc2ea0252d711cebc66ca0bd6b0b352f44414570b5430621af87accbdf02,dynamic_bottleneck,4,8703,1.6,3.0183398652872135,False,True,True,True,2,15,1,6,True
040686187ec56804f142a9237ff637c41f63ef67b52359ba75038e925fbe5321,dynamic_bottleneck,4,8704,1.6,3.039553051151703,False,True,True,True,2,15,1,6,True
2d9d92f4257828a4ed693ed5a5a32ebfdd291b737f403b25af12026dd50569f4,dynamic_bottleneck,4,8705,1.6,3.007141505377078,False,True,True,True,2,15,1,6,True
037e8fea2b2a99c2e713e42fca96312b81c1a3006335a2196e3b3e063309d553,dynamic_bottleneck,4,8706,1.6,2.984193238973482,False,True,True,True,2,15,1,6,True
8f1aa9c9fa5756caf28d1f10c6cc7a9f64da38a4215cc7d470461d9b1a0110d7,dynamic_bottleneck,4,8707,1.6,2.998205938220778,False,True,True,True,2,15,1,6,True
fb60e6dca1fd5f298a40096ae42edeaf22b81888cc47d3ca20eac944e5478b0a,dynamic_bottleneck,4,8708,1.6,3.0636481063883245,False,True,True,True,2,15,1,6,True
77a03bb0e94abbd8aed372b6eb3ed6ec407724ab93e1fcff138eba795d932744,dynamic_bottleneck,4,8709,1.6,3.002531065955207,False,True,True,True,2,15,1,6,True
13ec52ed499c0e5514dd97e6c29defe12ef60ac4341ff67c62a2f8a15edbf504,dynamic_bottleneck,4,8710,1.6,3.0386018557853305,False,True,True,True,2,15,1,6,True
18b98fdd6bd673fc25406077c20cfe62ed4c651d440b98c780063e8978c1df25,dynamic_bottleneck,4,8711,1.6,3.052499384412638,False,True,True,True,2,15,1,6,True
054478ff24a406145889e086d0744340b2d6904cf44699063ccbbc6f304a53a2,dynamic_bottleneck,4,8712,1.6,3.0662774910407613,False,True,True,True,2,15,1,6,True
5506b9639e3f6578170a0bf7153df645ba06b39961b6ad9a6c9f39fe1d735674,dynamic_bottleneck,4,8713,1.6,3.005176734262953,False,True,True,True,2,15,1,6,True
2ac7118e0f6b9edc65aaabd60ad0e291b50e656466f542f7ea95dc07b7ee1959,dynamic_bottleneck,4,8714,1.6,3.0479497702222353,False,True,True,True,2,15,1,6,True
22c4483dfdcd3e64683577ebb59c2abe329adec7761eb4c1a9a0162a0aa222f7,dynamic_bottleneck,4,8715,1.6,2.994200207601473,False,True,True,True,2,15,1,6,True
8400602628b5d4de33e405e1363a1cba3f38edb02c0cbe3f0bb873ca4fce9660,dynamic_bottleneck,4,8716,1.6,3.025923968579054,False,True,True,True,2,15,1,6,True
189d56bea191f8435d85bd5a5715f49e541c781c08c6cee6585312e876e8abf7,dynamic_bottleneck,4,8717,1.6,3.0069511134439963,False,True,True,True,2,15,1,6,True
5348d16466c3c9f3334bde94e17d6cb2daba47c2ae5ffb4414b54906b3aaf3db,dynamic_bottleneck,4,8718,1.6,3.001616986179343,False,True,True,True,2,15,1,6,True
2ea5cde94204a16a691665b9d56b46bcea27acf07d735b7baa5f78bd7d86a02d,dynamic_bottleneck,4,8719,1.6,2.980269958891867,False,True,True,True,2,15,1,6,True
e588c101be581cf60f48bf742bcde6732ced636a9c5f48c3221338d68367c845,dynamic_bottleneck,4,8720,1.6,2.961158539457468,False,True,True,True,2,15,1,6,True
17efa70ba702069d4c7d1abc59c68e3f609f7c5eeaadb4c7914f9424d7740b29,dynamic_bottleneck,4,8721,1.6,3.031933332584199,False,True,True,True,2,15,1,6,True
d63b28ea296b123dc06e7b3fd90ca1fc8d6e983ee37868c83550117635386902,dynamic_bottleneck,4,8722,1.6,3.0114720681903293,False,True,True,True,2,15,1,6,True
49d98bdeb413c080dc0c67cb2a71418451f233970b5c6618dbb6ea9cfc93be5a,dynamic_bottleneck,4,8723,1.6,3.0557528087276147,False,True,True,True,2,15,1,6,True
6b232b1fd325d7a109ac1a2257fa8297e1f3e35bd013346b84d65510c65c0bd6,dynamic_bottleneck,4,8724,1.6,3.0404648339657037,False,True,True,True,2,15,1,6,True
0f7fc0837f87bb773de3f00f2bbc5016acbbcd976a99df4dcca8f76cf2df243e,dynamic_bottleneck,4,8725,1.6,2.9923052463058895,False,True,True,True,2,15,1,6,True
72fcc19260ef2bb84f496948ba60e2d353ecc76fa97c163514b665578654a0d1,dynamic_bottleneck,4,8726,1.6,2.999223435901772,False,True,True,True,2,15,1,6,True
5595d5eb8880f8bde5fb1bc4ba6a0da771f8c28033c519398af5378069df5669,dynamic_bottleneck,4,8727,1.6,3.0102638608335788,False,True,True,True,2,15,1,6,True
9f8e18dbe7169f7a44377cf91b35409f6ab181d959cf4fff44b0c82df183879f,dynamic_bottleneck,4,8728,1.6,3.015748794569486,False,True,True,True,2,15,1,6,True
ddedc3390c796149eda3e2267d4ffa1ce7ba58df051d0c6c9735fb9c15d899b8,dynamic_bottleneck,4,8729,1.6,3.0369641890897086,False,True,True,True,2,15,1,6,True
3a76894b5cb1f580cd3184b46688c10a15a83dd9e243aabd07a0ffdd38e8e736,dynamic_bottleneck,4,8730,1.6,3.016935223747897,False,True,True,True,2,15,1,6,True
2bc98c671f630085284217815a24aa9b196ca2d5bac4fe948edf5a286f3e6bff,dynamic_bottleneck,4,8731,1.6,2.9734109710734664,False,True,True,True,2,15,1,6,True
644289e01e53ca2c340151ebc0c0f763eeb6791eb5e79c40f51a6184759eb52e,dynamic_bottleneck,4,8732,1.6,3.000489431993927,False,True,True,True,2,15,1,6,True
aa653818ff3dcaa6d6df31b6397e20837c191939adaad9937180b6c561b99486,dynamic_bottleneck,4,8733,1.6,3.026267243276333,False,True,True,True,2,15,1,6,True
cf2accd0e3b50cf1f0143212cbef798a13ef56b10af4b30d23d3791e486b90d7,dynamic_bottleneck,4,8734,1.6,3.0488782974526565,False,True,True,True,2,15,1,6,True
535df20ffc66245b7b7698c4aca09b6779565ded202f5eca7fb06be3bb2f317e,dynamic_bottleneck,4,8735,1.6,2.947859671335305,False,True,True,True,2,15,1,6,True
eefd299fd4102103a02c35d8cdf97aedd397c596f4ac8cf9607963e7f1de5f7f,dynamic_bottleneck,4,8736,1.6,3.044800432296075,False,True,True,True,2,15,1,6,True
2dc9e81df11e83e88b9b3bc699e16951d582dd27b23970929b53656c4fedbc1c,dynamic_bottleneck,4,8737,1.6,3.025985500753194,False,True,True,True,2,15,1,6,True
4cad992870468e615ff93606c2269e8ade62a3039ec8a4c39a804a2663801b92,dynamic_bottleneck,4,8738,1.6,3.0094066380312157,False,True,True,True,2,15,1,6,True
65f460b557b749d950bde2a77ddf9d76ad5dc38f89f4c7935398092ece2a5d90,dynamic_bottleneck,4,8739,1.6,3.010376389759088,False,True,True,True,2,15,1,6,True
