experiment_id,world_hash,seed,replicate,n_robots,n_loads,heterogeneity,demand_ratio,geometry,graph,lambda2,method,protocol,fitness_mode,raw_served_rate,raw_coverage_ratio,final_integer_valid,final_served_rate,final_coverage_ratio,under_capacity,over_capacity_ratio,distance_cost,objective_value,optimal_objective,normalized_regret,continuous_converged,iterations,equilibrium_residual,simplex_error,potential_initial,potential_final,potential_gain,potential_violations,messages,runtime_s
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,replicator__marginal_log,replicator,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,False,300,0.027618171613941565,2.220446049250313e-16,1.8351104292610358,6.544144195074874,4.709033765813838,0,50400,0.04848090000450611
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,erv_bnn__plain_deficit,erv_bnn,plain_deficit,0.3333333333333333,0.8315057164332331,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,True,207,0.02432881474631153,1.1102230246251565e-16,,,,0,34776,0.03896710020489991
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_deficit,erv_bnn,marginal_deficit,0.6666666666666666,0.6666666666666666,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,True,210,0.0242872673196895,2.220446049250313e-16,6.765895664155138,7.201679301219064,0.43578363706392587,0,35280,0.03390570008195937
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_log,erv_bnn,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,True,202,0.0242105927331127,0.0,1.826272249227049,6.017759352406998,4.1914871031799485,0,33936,0.03190259984694421
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,uniform_closure,none,none,0.0,0.0,True,1.0,1.0,0.0,0.16481306995282316,4.009723303432512,4.9442221357254,5.089285069707699,0.028503597655737234,True,0,0.0,0.0,,,,0,24,0.00035159988328814507
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,random_closure,none,none,1.0,1.0,True,1.0,1.0,0.0,0.1355210131065479,2.7664352069904905,5.043685183440761,5.089285069707699,0.008959978787267335,True,0,0.0,0.0,,,,0,24,0.000416299793869257
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,greedy_capacity,none,none,0.6666666666666666,0.9677796889264539,True,0.6666666666666666,0.9677796889264539,0.11053609355120009,0.448399820567974,3.1335224262083767,3.6621654191154835,5.089285069707699,0.2804165282637982,True,0,0.0,0.0,,,,0,24,0.0005139999557286501
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,auction_capacity,none,none,0.6666666666666666,0.9724604946246206,True,0.6666666666666666,0.9724604946246206,0.13010113025717307,0.11118736376709873,3.3901756786254174,3.5258214513343504,5.089285069707699,0.30720692532618243,True,0,0.0,0.0,,,,0,24,0.0002327000256627798
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,milp_exact,none,none,1.0,1.0,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,True,0,0.0,0.0,,,,0,24,6.469991058111191e-05
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,smith__plain_deficit,smith,plain_deficit,0.6666666666666666,0.9228039611532391,True,1.0,1.0,0.0,0.16321809073278412,2.18933191175828,5.089853447059337,5.124829659936475,0.006824853741104055,True,279,0.02433398886054232,1.1102230246251565e-16,,,,0,46872,0.042365599889308214
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,smith__marginal_deficit,smith,marginal_deficit,0.3333333333333333,0.7879784277794301,True,1.0,1.0,0.0,0.11157503621379272,1.7521292507940593,5.124829659936475,5.124829659936475,0.0,True,239,0.02418112407762641,0.0,6.578390013393527,7.5514444878705005,0.9730544744769736,0,40152,0.03921340010128915
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,smith__marginal_log,smith,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.3065923325643372,3.111617584666899,5.016070593226647,5.124829659936475,0.02122198666622142,True,232,0.02415357278837023,1.1102230246251565e-16,1.6317071278126127,6.513600852568678,4.881893724756066,0,38976,0.038390500005334616
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,replicator__plain_deficit,replicator,plain_deficit,0.6666666666666666,0.6666666666666666,True,1.0,1.0,0.0,0.16321809073278412,2.18933191175828,5.089853447059337,5.124829659936475,0.006824853741104055,False,300,0.03152784417081159,0.0,,,,0,50400,0.0417603999376297
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,replicator__marginal_deficit,replicator,marginal_deficit,0.6666666666666666,0.6666666666666666,True,1.0,1.0,0.0,0.11157503621379272,1.7521292507940593,5.124829659936475,5.124829659936475,0.0,False,300,0.031204597597463392,2.220446049250313e-16,6.566950540395772,7.419347716347207,0.8523971759514346,0,50400,0.04973900015465915
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,replicator__marginal_log,replicator,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.17753406803578725,2.556825893495855,5.060453928520332,5.124829659936475,0.012561535833942565,False,300,0.030302054817682163,2.220446049250313e-16,1.7051220275228747,6.479029032541247,4.773907005018372,0,50400,0.05222589988261461
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,erv_bnn__plain_deficit,erv_bnn,plain_deficit,0.6666666666666666,0.6666666666666666,True,1.0,1.0,0.0,0.16321809073278412,2.18933191175828,5.089853447059337,5.124829659936475,0.006824853741104055,True,193,0.024372833299128864,2.220446049250313e-16,,,,0,32424,0.03182550007477403
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_deficit,erv_bnn,marginal_deficit,0.3333333333333333,0.7879784277794301,True,1.0,1.0,0.0,0.11157503621379272,1.7521292507940593,5.124829659936475,5.124829659936475,0.0,True,190,0.024126541801871154,1.1102230246251565e-16,6.597411777419914,7.26451591472866,0.6671041373087458,0,31920,0.03355990001000464
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_log,erv_bnn,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.17753406803578725,2.556825893495855,5.060453928520332,5.124829659936475,0.012561535833942565,True,192,0.024284445197836194,2.220446049250313e-16,1.7316980650931082,6.009456859888181,4.277758794795073,0,32256,0.03515860019251704
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,uniform_closure,none,none,0.0,0.0,True,1.0,1.0,0.0,0.10648021588241016,1.8900197073611478,5.113798423411108,5.124829659936475,0.0021525079382841462,True,0,0.0,0.0,,,,0,24,0.00030259997583925724
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,random_closure,none,none,0.6666666666666666,0.8696363454809712,True,0.6666666666666666,0.909024369395714,0.4424744393751181,0.3959031902004841,4.944383991916779,3.2910999798390597,5.124829659936475,0.357812805844584,True,0,0.0,0.0,,,,0,24,0.0004539000801742077
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,greedy_capacity,none,none,0.6666666666666666,0.9853652008603678,True,0.6666666666666666,0.9853652008603678,0.07117867171311576,0.3256658697278029,4.0542899967831465,3.46254360869538,5.124829659936475,0.3243592785602361,True,0,0.0,0.0,,,,0,24,0.0006907000206410885
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,auction_capacity,none,none,1.0,1.0,True,1.0,1.0,0.0,0.10648021588241016,1.8900197073611478,5.113798423411108,5.124829659936475,0.0021525079382841462,True,0,0.0,0.0,,,,0,24,0.0002720998600125313
SP2_HETEROGENEOUS_GAME_v1,7ad2f8cd5e6a53f3a946,340063,3,8,3,high,0.7,uniform,complete,7.999999999999991,milp_exact,none,none,1.0,1.0,True,1.0,1.0,0.0,0.11157503621379272,1.7521292507940593,5.124829659936475,5.124829659936475,0.0,True,0,0.0,0.0,,,,0,24,7.609999738633633e-05
SP2_HETEROGENEOUS_GAME_v1,b65b02fd80896ed2bf29,340064,4,8,3,high,0.7,uniform,complete,7.999999999999991,smith__plain_deficit,smith,plain_deficit,0.3333333333333333,0.5850240743350686,True,0.6666666666666666,0.9981643521925542,0.007548973070933052,0.35524523788035706,4.051261967150724,3.553101658684849,5.043272074316952,0.29547690342165955,True,190,0.024323419332640935,2.220446049250313e-16,,,,0,31920,0.029602599795907736
