experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,load_id,load_index,mass_kg,length_m,width_m,required_robots,assigned_robots,robot_deficit,robot_surplus,required_capacity_kg,assigned_nominal_capacity_kg,assigned_effective_capacity_kg,capacity_deficit_kg,capacity_surplus_kg,capacity_margin_kg,capacity_satisfaction_ratio,status,reward,assigned_robot_ids,method_variant,method_comparison_group,assigned_visible_robots,assigned_out_of_radius_robots
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_plain,model_based,decentralized,baseline,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,3,0,1,47.60507927043794,90.9456550993622,41.655187666864336,5.9498916035736045,0.0,-5.9498916035736045,0.8750156139899886,UNDER,2.4778347563337118,amr-01 amr-05 amr-06,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,3,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_plain,model_based,decentralized,baseline,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,1,0,0,17.691477356642427,42.7276768735051,29.36319622823031,0.0,11.671718871587885,11.671718871587885,1.0,OVER,1.7654866955692756,amr-02,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,1,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_marginal,model_based,decentralized,baseline,load-01,1,44.92632084326861,1.4801018549509557,1.0047024991523972,2,3,0,1,44.92632084326861,98.04598079260236,37.308189871455255,7.618130971813358,0.0,-7.618130971813358,0.8304305621110126,UNDER,2.1649447507565442,amr-01 amr-03 amr-05,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,3,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_marginal,model_based,decentralized,baseline,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,2,0,0,47.60507927043794,116.9608296934523,55.80834562424425,0.0,8.203266353806306,8.203266353806306,1.0,OK,2.4778347563337118,amr-02 amr-04,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_marginal,model_based,decentralized,baseline,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,1,0,0,17.691477356642427,29.932917225831964,22.078826982943774,0.0,4.387349626301347,4.387349626301347,1.0,OVER,1.7654866955692756,amr-06,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,1,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_marginal_repair,model_based,decentralized,proposed,load-01,1,44.92632084326861,1.4801018549509557,1.0047024991523972,2,4,0,2,44.92632084326861,127.97889801843434,53.08590778627769,0.0,8.159586943009074,8.159586943009074,1.0,OK,2.1649447507565442,amr-01 amr-03 amr-05 amr-06,replicator_marginal_completion_repair,proposed_local_repair_family,4,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_marginal_repair,model_based,decentralized,proposed,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,2,0,0,47.60507927043794,116.9608296934523,55.80834562424425,0.0,8.203266353806306,8.203266353806306,1.0,OK,2.4778347563337118,amr-02 amr-04,replicator_marginal_completion_repair,proposed_local_repair_family,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,replicator_capacity_marginal_repair,model_based,decentralized,proposed,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,0,1,0,17.691477356642427,0.0,0.0,17.691477356642427,0.0,-17.691477356642427,0.0,UNDER,1.7654866955692756,,replicator_marginal_completion_repair,proposed_local_repair_family,0,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_plain,model_based,decentralized,proposed,load-01,1,44.92632084326861,1.4801018549509557,1.0047024991523972,2,2,0,0,44.92632084326861,111.26639573901934,43.287009807516014,1.6393110357525984,0.0,-1.6393110357525984,0.9635111220998588,UNDER,2.1649447507565442,amr-03 amr-04,smith_qr_plain_payoff,sp2_plain_vs_marginal_ablation,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_plain,model_based,decentralized,proposed,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,3,0,1,47.60507927043794,90.9456550993622,41.655187666864336,5.9498916035736045,0.0,-5.9498916035736045,0.8750156139899886,UNDER,2.4778347563337118,amr-01 amr-05 amr-06,smith_qr_plain_payoff,sp2_plain_vs_marginal_ablation,3,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_plain,model_based,decentralized,proposed,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,1,0,0,17.691477356642427,42.7276768735051,29.36319622823031,0.0,11.671718871587885,11.671718871587885,1.0,OVER,1.7654866955692756,amr-02,smith_qr_plain_payoff,sp2_plain_vs_marginal_ablation,1,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_marginal,model_based,decentralized,proposed,load-01,1,44.92632084326861,1.4801018549509557,1.0047024991523972,2,3,0,1,44.92632084326861,98.04598079260236,37.308189871455255,7.618130971813358,0.0,-7.618130971813358,0.8304305621110126,UNDER,2.1649447507565442,amr-01 amr-03 amr-05,smith_qr_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,3,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_marginal,model_based,decentralized,proposed,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,2,0,0,47.60507927043794,116.9608296934523,55.80834562424425,0.0,8.203266353806306,8.203266353806306,1.0,OK,2.4778347563337118,amr-02 amr-04,smith_qr_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_marginal,model_based,decentralized,proposed,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,1,0,0,17.691477356642427,29.932917225831964,22.078826982943774,0.0,4.387349626301347,4.387349626301347,1.0,OVER,1.7654866955692756,amr-06,smith_qr_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,1,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_marginal_repair,model_based,decentralized,proposed,load-01,1,44.92632084326861,1.4801018549509557,1.0047024991523972,2,4,0,2,44.92632084326861,127.97889801843434,53.08590778627769,0.0,8.159586943009074,8.159586943009074,1.0,OK,2.1649447507565442,amr-01 amr-03 amr-05 amr-06,smith_qr_marginal_completion_repair,proposed_local_repair_family,4,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_marginal_repair,model_based,decentralized,proposed,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,2,0,0,47.60507927043794,116.9608296934523,55.80834562424425,0.0,8.203266353806306,8.203266353806306,1.0,OK,2.4778347563337118,amr-02 amr-04,smith_qr_marginal_completion_repair,proposed_local_repair_family,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,smith_capacity_marginal_repair,model_based,decentralized,proposed,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,0,1,0,17.691477356642427,0.0,0.0,17.691477356642427,0.0,-17.691477356642427,0.0,UNDER,1.7654866955692756,,smith_qr_marginal_completion_repair,proposed_local_repair_family,0,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,logit_capacity_repair,model_based,decentralized,proposed,load-01,1,44.92632084326861,1.4801018549509557,1.0047024991523972,2,4,0,2,44.92632084326861,127.97889801843434,53.08590778627769,0.0,8.159586943009074,8.159586943009074,1.0,OK,2.1649447507565442,amr-01 amr-03 amr-05 amr-06,logit_completion_repair,proposed_local_repair_family,4,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,logit_capacity_repair,model_based,decentralized,proposed,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,2,0,0,47.60507927043794,116.9608296934523,55.80834562424425,0.0,8.203266353806306,8.203266353806306,1.0,OK,2.4778347563337118,amr-02 amr-04,logit_completion_repair,proposed_local_repair_family,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,logit_capacity_repair,model_based,decentralized,proposed,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,0,1,0,17.691477356642427,0.0,0.0,17.691477356642427,0.0,-17.691477356642427,0.0,UNDER,1.7654866955692756,,logit_completion_repair,proposed_local_repair_family,0,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,bnn_capacity_repair,model_based,decentralized,proposed,load-01,1,44.92632084326861,1.4801018549509557,1.0047024991523972,2,4,0,2,44.92632084326861,127.97889801843434,53.08590778627769,0.0,8.159586943009074,8.159586943009074,1.0,OK,2.1649447507565442,amr-01 amr-03 amr-05 amr-06,brown_bnn_completion_repair,proposed_local_repair_family,4,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,bnn_capacity_repair,model_based,decentralized,proposed,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,2,0,0,47.60507927043794,116.9608296934523,55.80834562424425,0.0,8.203266353806306,8.203266353806306,1.0,OK,2.4778347563337118,amr-02 amr-04,brown_bnn_completion_repair,proposed_local_repair_family,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,bnn_capacity_repair,model_based,decentralized,proposed,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,0,1,0,17.691477356642427,0.0,0.0,17.691477356642427,0.0,-17.691477356642427,0.0,UNDER,1.7654866955692756,,brown_bnn_completion_repair,proposed_local_repair_family,0,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,primal_dual_capacity_repair,model_based,decentralized,proposed,load-01,1,44.92632084326861,1.4801018549509557,1.0047024991523972,2,4,0,2,44.92632084326861,127.97889801843434,53.08590778627769,0.0,8.159586943009074,8.159586943009074,1.0,OK,2.1649447507565442,amr-01 amr-03 amr-05 amr-06,primal_dual_completion_repair,proposed_local_repair_family,4,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,primal_dual_capacity_repair,model_based,decentralized,proposed,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,2,0,0,47.60507927043794,116.9608296934523,55.80834562424425,0.0,8.203266353806306,8.203266353806306,1.0,OK,2.4778347563337118,amr-02 amr-04,primal_dual_completion_repair,proposed_local_repair_family,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,primal_dual_capacity_repair,model_based,decentralized,proposed,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,0,1,0,17.691477356642427,0.0,0.0,17.691477356642427,0.0,-17.691477356642427,0.0,UNDER,1.7654866955692756,,primal_dual_completion_repair,proposed_local_repair_family,0,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,pid_capacity_repair,model_based,decentralized_local,proposed,load-01,1,44.92632084326861,1.4801018549509557,1.0047024991523972,2,4,0,2,44.92632084326861,127.97889801843434,53.08590778627769,0.0,8.159586943009074,8.159586943009074,1.0,OK,2.1649447507565442,amr-01 amr-03 amr-05 amr-06,pid_completion_error_repair,proposed_local_repair_family,4,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,pid_capacity_repair,model_based,decentralized_local,proposed,load-02,2,47.60507927043794,2.698517616249738,1.2989551675216138,2,2,0,0,47.60507927043794,116.9608296934523,55.80834562424425,0.0,8.203266353806306,8.203266353806306,1.0,OK,2.4778347563337118,amr-02 amr-04,pid_completion_error_repair,proposed_local_repair_family,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3400,pid_capacity_repair,model_based,decentralized_local,proposed,load-03,3,17.691477356642427,1.8425397135357051,0.965846737028726,1,0,1,0,17.691477356642427,0.0,0.0,17.691477356642427,0.0,-17.691477356642427,0.0,UNDER,1.7654866955692756,,pid_completion_error_repair,proposed_local_repair_family,0,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,centralized_capacity_milp,model_based_oracle,centralized,reference,load-01,1,28.70308749886024,2.2979818495328854,0.9953532809192727,1,1,0,0,28.70308749886024,39.33251977223364,32.16289913068521,0.0,3.459811631824973,3.459811631824973,1.0,OK,1.9876984828931241,amr-01,exact_effective_capacity_milp,centralized_oracle_reference,1,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,centralized_capacity_milp,model_based_oracle,centralized,reference,load-02,2,64.64066546219225,1.9702960612795541,1.1784121306795206,2,2,0,0,64.64066546219225,79.9764536330526,38.813307811891235,25.82735765030101,0.0,-25.82735765030101,0.6004472190125084,UNDER,2.6874666002741647,amr-05 amr-06,exact_effective_capacity_milp,centralized_oracle_reference,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,centralized_capacity_milp,model_based_oracle,centralized,reference,load-03,3,71.52664036200183,2.886752802598723,1.144120333177011,2,3,0,1,71.52664036200183,134.33778555325887,71.96771599440731,0.0,0.44107563240548586,0.44107563240548586,1.0,OK,3.0301483117078067,amr-02 amr-03 amr-04,exact_effective_capacity_milp,centralized_oracle_reference,3,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,capacity_oracle_reference,model_based_oracle,centralized,reference,load-01,1,28.70308749886024,2.2979818495328854,0.9953532809192727,1,2,0,1,28.70308749886024,86.8110688583997,28.684924698490008,0.01816280037023077,0.0,-0.01816280037023077,0.9993672178865444,UNDER,1.9876984828931241,amr-03 amr-06,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,capacity_oracle_reference,model_based_oracle,centralized,reference,load-02,2,64.64066546219225,1.9702960612795541,1.1784121306795206,2,2,0,0,64.64066546219225,73.23373193879058,54.63075965488157,10.009905807310673,0.0,-10.009905807310673,0.8451453781340574,UNDER,2.6874666002741647,amr-01 amr-05,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,capacity_oracle_reference,model_based_oracle,centralized,reference,load-03,3,71.52664036200183,2.886752802598723,1.144120333177011,2,2,0,0,71.52664036200183,93.60195816135482,64.23046071574063,7.296179646261194,0.0,-7.296179646261194,0.897993536263766,UNDER,3.0301483117078067,amr-02 amr-04,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,greedy_capacity_nearest,classic,decentralized,baseline,load-01,1,28.70308749886024,2.2979818495328854,0.9953532809192727,1,1,0,0,28.70308749886024,40.73582739190404,11.212365888723825,17.49072161013641,0.0,-17.49072161013641,0.3906327460127435,UNDER,1.9876984828931241,amr-03,nearest_capacity_greedy,classic_decentralized_baseline,1,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,greedy_capacity_nearest,classic,decentralized,baseline,load-02,2,64.64066546219225,1.9702960612795541,1.1784121306795206,2,3,0,1,64.64066546219225,119.30897340528624,73.12600607041938,0.0,8.485340608227133,8.485340608227133,1.0,OK,2.6874666002741647,amr-01 amr-05 amr-06,nearest_capacity_greedy,classic_decentralized_baseline,3,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,greedy_capacity_nearest,classic,decentralized,baseline,load-03,3,71.52664036200183,2.886752802598723,1.144120333177011,2,2,0,0,71.52664036200183,93.60195816135482,64.23046071574063,7.296179646261194,0.0,-7.296179646261194,0.897993536263766,UNDER,3.0301483117078067,amr-02 amr-04,nearest_capacity_greedy,classic_decentralized_baseline,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,cbba_capacity,sota,decentralized,baseline,load-01,1,28.70308749886024,2.2979818495328854,0.9953532809192727,1,1,0,0,28.70308749886024,40.73582739190404,11.212365888723825,17.49072161013641,0.0,-17.49072161013641,0.3906327460127435,UNDER,1.9876984828931241,amr-03,cbba_payload_capacity_proxy,sota_decentralized_baseline,1,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,cbba_capacity,sota,decentralized,baseline,load-02,2,64.64066546219225,1.9702960612795541,1.1784121306795206,2,3,0,1,64.64066546219225,119.30897340528624,73.12600607041938,0.0,8.485340608227133,8.485340608227133,1.0,OK,2.6874666002741647,amr-01 amr-05 amr-06,cbba_payload_capacity_proxy,sota_decentralized_baseline,3,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,cbba_capacity,sota,decentralized,baseline,load-03,3,71.52664036200183,2.886752802598723,1.144120333177011,2,2,0,0,71.52664036200183,93.60195816135482,64.23046071574063,7.296179646261194,0.0,-7.296179646261194,0.897993536263766,UNDER,3.0301483117078067,amr-02 amr-04,cbba_payload_capacity_proxy,sota_decentralized_baseline,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,replicator_capacity_plain,model_based,decentralized,baseline,load-01,1,28.70308749886024,2.2979818495328854,0.9953532809192727,1,1,0,0,28.70308749886024,39.33251977223364,32.16289913068521,0.0,3.459811631824973,3.459811631824973,1.0,OK,1.9876984828931241,amr-01,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,1,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,replicator_capacity_plain,model_based,decentralized,baseline,load-02,2,64.64066546219225,1.9702960612795541,1.1784121306795206,2,2,0,0,64.64066546219225,83.3929607392246,39.13500090100732,25.50566456118493,0.0,-25.50566456118493,0.6054238554195738,UNDER,2.6874666002741647,amr-04 amr-06,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,replicator_capacity_plain,model_based,decentralized,baseline,load-03,3,71.52664036200183,2.886752802598723,1.144120333177011,2,3,0,1,71.52664036200183,130.92127844708685,66.08338666952434,5.443253692477484,0.0,-5.443253692477484,0.923898932412752,UNDER,3.0301483117078067,amr-02 amr-03 amr-05,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,3,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,replicator_capacity_marginal,model_based,decentralized,baseline,load-01,1,28.70308749886024,2.2979818495328854,0.9953532809192727,1,2,0,1,28.70308749886024,74.63703955846098,27.509294840328387,1.1937926585318515,0.0,-1.1937926585318515,0.9584089112859634,UNDER,1.9876984828931241,amr-03 amr-05,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,replicator_capacity_marginal,model_based,decentralized,baseline,load-02,2,64.64066546219225,1.9702960612795541,1.1784121306795206,2,2,0,0,64.64066546219225,85.4077612387293,52.807944674065936,11.83272078812631,0.0,-11.83272078812631,0.816946179258517,UNDER,2.6874666002741647,amr-01 amr-06,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,replicator_capacity_marginal,model_based,decentralized,baseline,load-03,3,71.52664036200183,2.886752802598723,1.144120333177011,2,2,0,0,71.52664036200183,93.60195816135482,64.23046071574063,7.296179646261194,0.0,-7.296179646261194,0.897993536263766,UNDER,3.0301483117078067,amr-02 amr-04,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,replicator_capacity_marginal_repair,model_based,decentralized,proposed,load-01,1,28.70308749886024,2.2979818495328854,0.9953532809192727,1,2,0,1,28.70308749886024,79.9764536330526,33.76948776137074,0.0,5.066400262510502,5.066400262510502,1.0,OK,1.9876984828931241,amr-05 amr-06,replicator_marginal_completion_repair,proposed_local_repair_family,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,replicator_capacity_marginal_repair,model_based,decentralized,proposed,load-02,2,64.64066546219225,1.9702960612795541,1.1784121306795206,2,2,0,0,64.64066546219225,95.6167586608595,69.51557533906481,0.0,4.8749098768725645,4.8749098768725645,1.0,OK,2.6874666002741647,amr-01 amr-02,replicator_marginal_completion_repair,proposed_local_repair_family,2,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,replicator_capacity_marginal_repair,model_based,decentralized,proposed,load-03,3,71.52664036200183,2.886752802598723,1.144120333177011,2,0,2,0,71.52664036200183,0.0,0.0,71.52664036200183,0.0,-71.52664036200183,0.0,UNDER,3.0301483117078067,,replicator_marginal_completion_repair,proposed_local_repair_family,0,0
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3400,smith_capacity_plain,model_based,decentralized,proposed,load-01,1,28.70308749886024,2.2979818495328854,0.9953532809192727,1,1,0,0,28.70308749886024,39.33251977223364,32.16289913068521,0.0,3.459811631824973,3.459811631824973,1.0,OK,1.9876984828931241,amr-01,smith_qr_plain_payoff,sp2_plain_vs_marginal_ablation,1,0
