regime,n_coalitions,n_robots,method,n,conflict_free_mean,conflict_free_median,conflict_free_std,global_conflict_pairs_mean,global_conflict_pairs_median,global_conflict_pairs_std,missed_conflict_pairs_mean,missed_conflict_pairs_median,missed_conflict_pairs_std,coordinated_fraction_mean,coordinated_fraction_median,coordinated_fraction_std,logical_throughput_per_sweep_mean,logical_throughput_per_sweep_median,logical_throughput_per_sweep_std,gap_vs_certified_oracle_mean,gap_vs_certified_oracle_median,gap_vs_certified_oracle_std,messages_per_agent_mean,messages_per_agent_median,messages_per_agent_std,bytes_per_agent_mean,bytes_per_agent_median,bytes_per_agent_std,runtime_ms_mean,runtime_ms_median,runtime_ms_std,runtime_ms_per_agent_mean,runtime_ms_per_agent_median,runtime_ms_per_agent_std,state_bytes_per_agent_mean,state_bytes_per_agent_median,state_bytes_per_agent_std,mean_version_lag_mean,mean_version_lag_median,mean_version_lag_std,max_version_lag_mean,max_version_lag_median,max_version_lag_std,missing_view_fraction_mean,missing_view_fraction_median,missing_view_fraction_std
independent_loss,12,24,event_driven_local,30,0.3333333333333333,0.0,0.47946330148538413,0.9333333333333333,1.0,0.7849152527649012,0.0,0.0,0.0,0.8444444444444444,0.8333333333333334,0.13081920879415013,0.5066666666666667,0.5,0.07849152527649009,0.49345025294661077,0.5101093868507416,0.39447004335105884,16.744444444444444,16.5,2.2185362150346295,535.8222222222222,528.0,70.99315888110814,3.163156667142175,3.1068499956745654,0.4252154578793198,0.2635963889285146,0.25890416630621377,0.035434621489943315,96.0,96.0,0.0,0.2911616161616161,0.30303030303030304,0.04021939478820507,2.033333333333333,2.0,0.49013251785356104,0.1611111111111111,0.15151515151515152,0.03800570864455701
independent_loss,12,24,perfect_information_response,30,0.5666666666666667,1.0,0.5040069329937309,0.4666666666666667,0.0,0.571346463723366,0.0,0.0,0.0,0.9222222222222223,1.0,0.09522441062056095,4.58,4.5,1.2816297096445906,0.24474234312592713,0.14885584341886726,0.25228778819684833,0.0,0.0,0.0,0.0,0.0,0.0,1.8183633316463481,1.7099000106099993,0.6592463334370657,0.1515302776371957,0.14249166755083328,0.05493719445308881,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,12,24,periodic_versioned_local,30,0.6333333333333333,1.0,0.4901325178535609,0.36666666666666664,0.0,0.4901325178535609,0.0,0.0,0.0,0.9388888888888888,1.0,0.08168875297559347,0.5633333333333334,0.6,0.04901325178535608,0.22591698490586934,0.0993621003064754,0.235093829670151,231.0,231.0,0.0,7392.0,7392.0,0.0,9.314919995570866,9.14159999229014,1.0367580858121868,0.7762433329642389,0.7617999993575115,0.08639650715101556,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,12,24,random_static,30,0.0,0.0,0.0,2.566666666666667,3.0,0.7279320417946062,0.0,0.0,0.0,0.5722222222222223,0.5,0.12132200696576773,6.866666666666666,6.0,1.4558640835892125,1.5132484924384249,1.4854290945070492,0.4923479009457333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,16,32,event_driven_local,30,0.0,0.0,0.0,1.6,2.0,0.6214554662658653,0.0,0.0,0.0,0.8,0.75,0.07768193328323317,0.6400000000000001,0.6,0.06214554662658653,,,0.0,23.09375,22.03125,3.099410313074586,739.0,705.0,99.18113001838675,4.968993331810149,4.831049998756498,0.7917269395030145,0.31056208323813433,0.30194062492228113,0.04948293371893841,128.0,128.0,0.0,0.2931944444444445,0.2916666666666667,0.03855451142490697,2.1666666666666665,2.0,0.461133037377414,0.16680555555555554,0.17083333333333334,0.03401746461901596
independent_loss,16,32,perfect_information_response,30,0.3,0.0,0.466091599699399,0.8,1.0,0.6102571532587293,0.0,0.0,0.0,0.9,0.875,0.07628214415734118,5.5,4.666666666666667,1.3854747308720783,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.720806665214089,2.5992500013671815,0.7254318272303629,0.17005041657588058,0.16245312508544885,0.04533948920189768,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,16,32,periodic_versioned_local,30,0.4666666666666667,0.0,0.507416263404925,0.5666666666666667,1.0,0.5683207771559353,0.0,0.0,0.0,0.9291666666666667,0.875,0.07104009714449193,0.7433333333333334,0.7,0.05683207771559358,,,0.0,315.0,315.0,0.0,10080.0,10080.0,0.0,15.752206668063687,15.601149993017316,1.8670832577881415,0.9845129167539804,0.9750718745635822,0.11669270361175885,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,16,32,random_static,30,0.0,0.0,0.0,3.533333333333333,3.0,0.9371024061116425,0.0,0.0,0.0,0.5583333333333333,0.625,0.11713780076395532,8.933333333333334,10.0,1.874204812223285,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,32,64,event_driven_local,30,0.0,0.0,0.0,2.8666666666666667,3.0,0.8603661343041525,0.0,0.0,0.0,0.8208333333333333,0.8125,0.053772883394009534,1.313333333333333,1.3,0.08603661343041526,,,0.0,47.953125,48.921875,4.092304051693693,1534.5,1565.5,130.95372965419818,16.046830002839368,15.943400008836761,1.0368092804995015,0.5014634375887302,0.4982312502761488,0.03240029001560942,256.0,256.0,0.0,0.2814852150537634,0.27923387096774194,0.0190287494978867,2.5,2.5,0.5085476277156078,0.15601478494623652,0.15473790322580644,0.026569104509080902
independent_loss,32,64,perfect_information_response,30,0.06666666666666667,0.0,0.2537081317024625,1.5333333333333334,1.5,0.8193072487266863,0.0,0.0,0.0,0.9041666666666667,0.90625,0.05120670304541788,8.955555555555556,9.333333333333334,2.2205645158017373,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.540893337262483,10.006099997553974,2.3050443081003427,0.3294029167894526,0.3126906249235617,0.07203263462813571,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,32,64,periodic_versioned_local,30,0.03333333333333333,0.0,0.18257418583505533,1.7,2.0,0.7943767889097847,0.0,0.0,0.0,0.89375,0.875,0.04964854930686154,1.4299999999999997,1.4,0.07943767889097848,,,0.0,651.0,651.0,0.0,20832.0,20832.0,0.0,56.77205999963917,56.76530000346247,2.1526244022937178,1.774126874988724,1.7739156251082022,0.06726951257167868,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,32,64,random_static,30,0.0,0.0,0.0,7.3,7.5,1.5569643319724709,0.0,0.0,0.0,0.54375,0.53125,0.09731027074827943,17.4,17.0,3.1139286639449417,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,64,128,event_driven_local,30,0.0,0.0,0.0,6.833333333333333,7.0,1.4403862827999163,0.0,0.0,0.0,0.7864583333333334,0.78125,0.04501207133749739,2.516666666666666,2.5,0.14403862827999173,,,0.0,97.4203125,96.9609375,6.081753983240496,3117.45,3102.75,194.61612746369588,58.473910004249774,59.01760001142975,3.7731734775491503,0.9136548438164027,0.9221500001785898,0.058955835586705474,512.0,512.0,0.0,0.28053075396825394,0.28100198412698413,0.0090728770407283,2.8666666666666667,3.0,0.34574590364176044,0.15396825396825395,0.15773809523809523,0.017598993842778504
independent_loss,64,128,perfect_information_response,30,0.0,0.0,0.0,3.6666666666666665,4.0,1.2410599844719317,0.0,0.0,0.0,0.8854166666666666,0.875,0.03878312451474786,15.287936507936507,14.5,3.701751562579957,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.83898333056519,51.00544999004342,8.004448198958492,0.7943591145400811,0.7969601560944284,0.12506950310872644,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,64,128,periodic_versioned_local,30,0.0,0.0,0.0,4.0,4.0,1.259447059844805,0.0,0.0,0.0,0.875,0.875,0.03935772062015016,2.8,2.8,0.12594470598448046,,,0.0,1323.0,1323.0,0.0,42336.0,42336.0,0.0,219.91733333076505,220.22454999387264,11.20479732231322,3.436208333293204,3.44100859365426,0.17507495816114407,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
independent_loss,64,128,random_static,30,0.0,0.0,0.0,15.466666666666667,15.5,2.096521475885848,0.0,0.0,0.0,0.5166666666666667,0.515625,0.06551629612143275,33.06666666666667,33.0,4.193042951771696,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,4,8,central_exhaustive_oracle,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186700011913975,0.3154500009259209,0.07405897073189519,0.07966750029784937,0.07886250023148023,0.018514742682973796,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,4,8,event_driven_local,30,0.9333333333333333,1.0,0.2537081317024625,0.06666666666666667,0.0,0.2537081317024625,0.0,0.0,0.0,0.9666666666666667,1.0,0.12685406585123124,0.19333333333333338,0.2,0.025370813170246247,0.18777907201307636,0.0,0.4190541165826844,4.05,3.75,0.915385729888094,129.6,120.0,29.292343356419007,0.7196399975024784,0.6375999946612865,0.29687191875332153,0.1799099993756196,0.15939999866532162,0.07421797968833038,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,4,8,perfect_information_response,30,0.9666666666666667,1.0,0.18257418583505533,0.03333333333333333,0.0,0.18257418583505533,0.0,0.0,0.0,0.9833333333333333,1.0,0.09128709291752765,2.322222222222222,2.0,0.8861788189220065,0.1419421086497536,0.0,0.35221656000440976,0.0,0.0,0.0,0.0,0.0,0.0,0.35527333287366974,0.36419999378267676,0.09259794429665516,0.08881833321841744,0.09104999844566919,0.02314948607416379,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,4,8,periodic_versioned_local,30,0.9333333333333333,1.0,0.2537081317024625,0.06666666666666667,0.0,0.2537081317024625,0.0,0.0,0.0,0.9666666666666667,1.0,0.12685406585123124,0.19333333333333338,0.2,0.025370813170246247,0.18777907201307636,0.0,0.4190541165826844,63.0,63.0,0.0,2016.0,2016.0,0.0,1.5124366686601813,1.4313499996205792,0.3853979952576153,0.37810916716504533,0.3578374999051448,0.09634949881440383,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,4,8,random_static,30,0.3333333333333333,0.0,0.47946330148538413,0.6666666666666666,1.0,0.47946330148538413,0.0,0.0,0.0,0.6666666666666666,0.5,0.23973165074269207,2.6666666666666665,2.0,0.9589266029707683,1.3741655139742062,1.3701075003356245,1.3180003121084911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,8,16,central_exhaustive_oracle,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32674333654965,7.298850003280677,0.9656956169330202,0.9158429170687062,0.9123562504100846,0.12071195211662752,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,8,16,event_driven_local,30,0.9,1.0,0.30512857662936466,0.1,0.0,0.30512857662936466,0.0,0.0,0.0,0.975,1.0,0.07628214415734116,0.3900000000000002,0.4,0.030512857662936474,0.13197333211285056,0.0,0.2293271024129229,10.179166666666667,10.0625,1.443879522229138,325.73333333333335,322.0,46.20414471133242,1.8714933306910098,1.7176499968627468,0.5243965028124452,0.23393666633637622,0.21470624960784335,0.06554956285155565,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,8,16,perfect_information_response,30,0.8333333333333334,1.0,0.3790490217894517,0.16666666666666666,0.0,0.3790490217894517,0.0,0.0,0.0,0.9583333333333334,1.0,0.09476225544736293,3.45,4.0,0.7843659127329995,0.19317722466197723,0.048209213956418154,0.253303855860586,0.0,0.0,0.0,0.0,0.0,0.0,0.9534799959510565,0.8825000113574788,0.27588131821500067,0.11918499949388206,0.11031250141968485,0.034485164776875084,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,8,16,periodic_versioned_local,30,0.9,1.0,0.30512857662936466,0.1,0.0,0.30512857662936466,0.0,0.0,0.0,0.975,1.0,0.07628214415734116,0.3900000000000002,0.4,0.030512857662936474,0.13197333211285056,0.0,0.2293271024129229,147.0,147.0,0.0,4704.0,4704.0,0.0,5.114453336379181,4.934750002576038,0.8645170331324956,0.6393066670473976,0.6168437503220048,0.10806462914156195,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,8,16,random_static,30,0.0,0.0,0.0,1.9,2.0,0.8030115728972382,0.0,0.0,0.0,0.525,0.5,0.20075289322430956,4.2,4.0,1.6060231457944765,1.5680564155639127,1.5806184268732473,0.5712620158504618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,12,24,central_exhaustive_oracle,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.42034333385527,168.10280000208877,3.605271055869418,14.035028611154608,14.008566666840732,0.30043925465578475,2730.6666666666674,2730.6666666666665,9.250427460130737e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,12,24,event_driven_local,30,0.6666666666666666,1.0,0.4794633014853841,0.3333333333333333,0.0,0.47946330148538413,0.0,0.0,0.0,0.9444444444444444,1.0,0.07991055024756402,0.5666666666666667,0.6,0.0479463301485384,0.18061715973258272,0.09517925218871416,0.20048740980798302,15.919444444444444,15.583333333333334,2.2257078745388315,509.4222222222222,498.6666666666667,71.2226519852426,3.362086670434413,3.296000009868294,0.5259418763511998,0.2801738892028677,0.27466666748902446,0.0438284896959333,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,12,24,perfect_information_response,30,0.5666666666666667,1.0,0.5040069329937309,0.4666666666666667,0.0,0.571346463723366,0.0,0.0,0.0,0.9222222222222223,1.0,0.09522441062056095,4.58,4.5,1.2816297096445906,0.24474234312592713,0.14885584341886726,0.25228778819684833,0.0,0.0,0.0,0.0,0.0,0.0,1.7254399999122445,1.5865500026848167,0.4824778227679233,0.14378666665935375,0.1322125002237347,0.04020648523066028,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,12,24,periodic_versioned_local,30,0.6666666666666666,1.0,0.4794633014853841,0.3333333333333333,0.0,0.47946330148538413,0.0,0.0,0.0,0.9444444444444444,1.0,0.07991055024756402,0.5666666666666667,0.6,0.0479463301485384,0.18061715973258272,0.09517925218871416,0.20048740980798302,231.0,231.0,0.0,7392.0,7392.0,0.0,10.13988999572272,10.208149993559346,0.6934654704536729,0.8449908329768933,0.8506791661299455,0.057788789204472744,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,12,24,random_static,30,0.0,0.0,0.0,2.566666666666667,3.0,0.7279320417946062,0.0,0.0,0.0,0.5722222222222223,0.5,0.12132200696576773,6.866666666666666,6.0,1.4558640835892125,1.5132484924384249,1.4854290945070492,0.4923479009457333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,16,32,event_driven_local,30,0.43333333333333335,0.0,0.5040069329937308,0.6333333333333333,1.0,0.6149478998583782,0.0,0.0,0.0,0.9208333333333333,0.875,0.07686848748229727,0.7366666666666665,0.7,0.061494789985837864,,,0.0,21.15625,21.5625,1.9647177508530944,677.0,690.0,62.87096802729902,5.292576663972189,5.223050000495277,0.485136370420777,0.3307860414982618,0.32644062503095483,0.030321023151298563,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,16,32,perfect_information_response,30,0.3,0.0,0.466091599699399,0.8,1.0,0.6102571532587293,0.0,0.0,0.0,0.9,0.875,0.07628214415734118,5.5,4.666666666666667,1.3854747308720783,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729413333387735,2.8564500098582357,0.5980323056305397,0.17058833333673343,0.17852812561613973,0.03737701910190873,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,16,32,periodic_versioned_local,30,0.43333333333333335,0.0,0.5040069329937308,0.6333333333333333,1.0,0.6149478998583782,0.0,0.0,0.0,0.9208333333333333,0.875,0.07686848748229727,0.7366666666666665,0.7,0.061494789985837864,,,0.0,315.0,315.0,0.0,10080.0,10080.0,0.0,17.951499999617226,17.57394999731332,1.6245538440912022,1.1219687499760767,1.0983718748320825,0.10153461525570014,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,16,32,random_static,30,0.0,0.0,0.0,3.533333333333333,3.0,0.9371024061116425,0.0,0.0,0.0,0.5583333333333333,0.625,0.11713780076395532,8.933333333333334,10.0,1.874204812223285,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,32,64,event_driven_local,30,0.03333333333333333,0.0,0.18257418583505533,1.6666666666666667,2.0,0.7580980435789034,0.0,0.0,0.0,0.8958333333333334,0.875,0.047381127723681464,1.4333333333333331,1.4,0.07580980435789035,,,0.0,45.854166666666664,46.015625,4.033227873965632,1467.3333333333333,1472.5,129.06329196690024,17.385740001918748,17.521599991596304,1.029956402298623,0.5433043750599609,0.5475499997373845,0.03218613757183197,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,32,64,perfect_information_response,30,0.06666666666666667,0.0,0.2537081317024625,1.5333333333333334,1.5,0.8193072487266863,0.0,0.0,0.0,0.9041666666666667,0.90625,0.05120670304541788,8.955555555555556,9.333333333333334,2.2205645158017373,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.816333331361724,10.478599986527115,2.205717581544884,0.3380104166050539,0.32745624957897235,0.06892867442327763,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,32,64,periodic_versioned_local,30,0.03333333333333333,0.0,0.18257418583505533,1.6666666666666667,2.0,0.7580980435789034,0.0,0.0,0.0,0.8958333333333334,0.875,0.047381127723681464,1.4333333333333331,1.4,0.07580980435789035,,,0.0,651.0,651.0,0.0,20832.0,20832.0,0.0,64.99763666749156,64.86230000155047,2.215517711626451,2.0311761458591113,2.026946875048452,0.06923492848832659,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,32,64,random_static,30,0.0,0.0,0.0,7.3,7.5,1.5569643319724709,0.0,0.0,0.0,0.54375,0.53125,0.09731027074827943,17.4,17.0,3.1139286639449417,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,64,128,event_driven_local,30,0.0,0.0,0.0,4.1,4.0,1.3222238320605801,0.0,0.0,0.0,0.871875,0.875,0.04131949475189313,2.7899999999999996,2.8,0.13222238320605795,,,0.0,92.8265625,92.53125,5.729063666459178,2970.45,2961.0,183.33003732669368,62.95205000108884,62.83715000608936,3.584913414640036,0.9836257812670132,0.9818304688451462,0.05601427210375056,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,64,128,perfect_information_response,30,0.0,0.0,0.0,3.6666666666666665,4.0,1.2410599844719317,0.0,0.0,0.0,0.8854166666666666,0.875,0.03878312451474786,15.287936507936507,14.5,3.701751562579957,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.04863999970257,51.65314998885151,8.610788334210156,0.8132599999953527,0.8070804685758048,0.13454356772203369,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,64,128,periodic_versioned_local,30,0.0,0.0,0.0,4.1,4.0,1.3222238320605801,0.0,0.0,0.0,0.871875,0.875,0.04131949475189313,2.7899999999999996,2.8,0.13222238320605795,,,0.0,1323.0,1323.0,0.0,42336.0,42336.0,0.0,251.30790666735265,251.79139999090694,7.661051516373845,3.926686041677385,3.934240624857921,0.11970392994334132,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,64,128,random_static,30,0.0,0.0,0.0,15.466666666666667,15.5,2.096521475885848,0.0,0.0,0.0,0.5166666666666667,0.515625,0.06551629612143275,33.06666666666667,33.0,4.193042951771696,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,4,8,central_exhaustive_oracle,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186700011913975,0.3154500009259209,0.07405897073189519,0.07966750029784937,0.07886250023148023,0.018514742682973796,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,4,8,event_driven_local,30,0.5,0.5,0.5085476277156078,0.5666666666666667,0.5,0.6260623155792926,0.5666666666666667,0.5,0.6260623155792926,0.7166666666666667,0.75,0.3130311577896463,0.14333333333333334,0.15000000000000002,0.06260623155792927,1.0346173765483262,0.4960115263699681,1.40621975446852,0.7666666666666667,0.5,0.8119084937964688,24.533333333333335,16.0,25.981071801487,0.5158933296722049,0.4783000040333718,0.11809383476711119,0.12897333241805123,0.11957500100834295,0.029523458691777797,12.266666666666667,12.0,3.6287485572789446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,4,8,perfect_information_response,30,0.9666666666666667,1.0,0.18257418583505533,0.03333333333333333,0.0,0.18257418583505533,0.03333333333333333,0.0,0.18257418583505533,0.9833333333333333,1.0,0.09128709291752765,2.322222222222222,2.0,0.8861788189220065,0.1419421086497536,0.0,0.35221656000440976,0.0,0.0,0.0,0.0,0.0,0.0,0.3571733337594196,0.3425999893806875,0.10449726185016318,0.0892933334398549,0.08564999734517187,0.026124315462540796,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,4,8,periodic_versioned_local,30,0.5,0.5,0.5085476277156078,0.5666666666666667,0.5,0.6260623155792926,0.5666666666666667,0.5,0.6260623155792926,0.7166666666666667,0.75,0.3130311577896463,0.14333333333333334,0.15000000000000002,0.06260623155792927,1.0346173765483262,0.4960115263699681,1.40621975446852,11.2,10.5,9.525464962857228,358.4,336.0,304.8148788114313,0.9173733337471882,0.7901499920990318,0.44755345276994296,0.22934333343679705,0.19753749802475795,0.11188836319248574,12.266666666666667,12.0,3.6287485572789446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,4,8,random_static,30,0.3333333333333333,0.0,0.47946330148538413,0.6666666666666666,1.0,0.47946330148538413,0.5666666666666667,1.0,0.5040069329937308,0.6666666666666666,0.5,0.23973165074269207,2.6666666666666665,2.0,0.9589266029707683,1.3741655139742062,1.3701075003356245,1.3180003121084911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,8,16,central_exhaustive_oracle,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32674333654965,7.298850003280677,0.9656956169330202,0.9158429170687062,0.9123562504100846,0.12071195211662752,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,8,16,event_driven_local,30,0.16666666666666666,0.0,0.3790490217894517,1.1333333333333333,1.0,0.6814453874610599,1.1333333333333333,1.0,0.6814453874610599,0.7166666666666667,0.75,0.17036134686526497,0.28666666666666657,0.3,0.06814453874610597,0.8220078709557297,0.8232790581233007,0.49932240557544666,2.466666666666667,2.25,1.1721137208959904,78.93333333333334,72.0,37.50763906867169,1.1326533315392833,1.1033000046154484,0.21556752151442177,0.1415816664424104,0.13791250057693105,0.02694594018930272,21.266666666666666,20.0,6.225272924820706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,8,16,perfect_information_response,30,0.8333333333333334,1.0,0.3790490217894517,0.16666666666666666,0.0,0.3790490217894517,0.06666666666666667,0.0,0.2537081317024625,0.9583333333333334,1.0,0.09476225544736293,3.45,4.0,0.7843659127329995,0.19317722466197723,0.048209213956418154,0.253303855860586,0.0,0.0,0.0,0.0,0.0,0.0,0.9204933332512155,0.8482499979436398,0.23642770245101005,0.11506166665640194,0.10603124974295497,0.029553462806376257,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,8,16,periodic_versioned_local,30,0.16666666666666666,0.0,0.3790490217894517,1.1333333333333333,1.0,0.6814453874610599,1.1333333333333333,1.0,0.6814453874610599,0.7166666666666667,0.75,0.17036134686526497,0.28666666666666657,0.3,0.06814453874610597,0.8220078709557297,0.8232790581233007,0.49932240557544666,34.825,31.5,16.341341427654353,1114.4,1008.0,522.9229256849393,2.2145633343219138,2.0217499986756593,0.5280340931370618,0.2768204167902392,0.2527187498344574,0.06600426164213273,21.266666666666666,20.0,6.225272924820706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse_radio,8,16,random_static,30,0.0,0.0,0.0,1.9,2.0,0.8030115728972382,1.3333333333333333,1.0,0.6064784348631227,0.525,0.5,0.20075289322430956,4.2,4.0,1.6060231457944765,1.5680564155639127,1.5806184268732473,0.5712620158504618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
