world_hash,instance_hash,regime,n_coalitions,n_robots,seed,communication_edges,mean_degree,max_degree,components,connected,algebraic_connectivity,profile_space,oracle_certified,exact_identity_exhaustively_checked,exact_network_potential_verified,strict_potential_monotonicity,better_response_visible_nash,strict_moves,finite_move_bound,catalogue_has_conflict_free_profile,single_message_failure_probability,failure_after_five_retransmissions
dc61f74eb983ed105e97fd7bf2a96bb6a238a4134f06d8540503f24b742e5b4c,99c266b8f3ebcd50c8816f79e541d52641589af81a9382c6d95f4ecfac90260d,independent_loss,16,32,8801,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,6,65535,True,0.25,0.0009765625
e949a38317543b80b75235d4433a7dbe77e964331d9aea40f82794e3e2c7c47b,99c266b8f3ebcd50c8816f79e541d52641589af81a9382c6d95f4ecfac90260d,harsh_combined,16,32,8801,28,3.5,6,1,True,0.17052315027659326,65536,False,False,True,True,True,9,65535,True,0.35,0.005252187499999998
167042fe95b0ff6b4a308256d10baa408f0917e2eddee581de81d09147e86a63,810aeb8b579080df08765443468607f2d974065def371bea289f0648adedb058,nominal,16,32,8802,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,6,65535,True,0.0,0.0
02ef7ecd4aaf786fcd7e05cabbbc8a63eb24de24a8c52ac8f8917994f004d1a9,810aeb8b579080df08765443468607f2d974065def371bea289f0648adedb058,sparse_radio,16,32,8802,25,3.125,6,2,False,2.9744080803977237e-16,65536,False,False,True,True,True,5,65535,True,0.0,0.0
88c2c8dc3cf25daf7cdfac25f0e4d96f472ff6c3f97ba92d93fb08cbc7485d39,810aeb8b579080df08765443468607f2d974065def371bea289f0648adedb058,bounded_delay,16,32,8802,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,6,65535,True,0.0,0.0
16ebde4f4c5ddfa682c2cc8246daf770aba77fe43451541149d1d11ec9c7ea39,810aeb8b579080df08765443468607f2d974065def371bea289f0648adedb058,independent_loss,16,32,8802,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,6,65535,True,0.25,0.0009765625
640a05510482ee362f0cef63291e8a937a9e9912c1430b74dcb5ea0a7d347136,810aeb8b579080df08765443468607f2d974065def371bea289f0648adedb058,harsh_combined,16,32,8802,25,3.125,6,2,False,2.9744080803977237e-16,65536,False,False,True,True,True,5,65535,True,0.35,0.005252187499999998
065dd10d0c7b0d250a8c6c1562a4f3ac9c14d76a7fcf8592216c675082516f34,8979881edafe830c272c57dc7842610e305a7f4b62c846dc864fa0f53ce57fdc,nominal,16,32,8803,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
89e8724cf37e9d92b259c12ec18b175d509e55bc3c7b0f2784c8e282e6f81834,8979881edafe830c272c57dc7842610e305a7f4b62c846dc864fa0f53ce57fdc,sparse_radio,16,32,8803,37,4.625,8,3,False,-1.613558526239824e-16,65536,False,False,True,True,True,10,65535,True,0.0,0.0
ad391e23415d79a791bed255d232662479cbb6255ade0655d36e9ae6386038dc,8979881edafe830c272c57dc7842610e305a7f4b62c846dc864fa0f53ce57fdc,bounded_delay,16,32,8803,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
03faf8084a8454311f1d6d9f14d559dc586a01ed4901538aa6976bb1e38da381,8979881edafe830c272c57dc7842610e305a7f4b62c846dc864fa0f53ce57fdc,independent_loss,16,32,8803,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.25,0.0009765625
ac4a029c36bb63fee462e1b06ac734c7a9f465bc5efcc2050f1f56837a09f43e,8979881edafe830c272c57dc7842610e305a7f4b62c846dc864fa0f53ce57fdc,harsh_combined,16,32,8803,37,4.625,8,3,False,-1.613558526239824e-16,65536,False,False,True,True,True,10,65535,True,0.35,0.005252187499999998
926ff9cb787a105dd8ee8cdcb80f21780bf9d959c4b71841941a1f458e1a31ca,7adb75fc3755e64e7abb688921404bf6c6f1a8b4875f80ff6bd37123c2b237d9,nominal,16,32,8804,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,10,65535,True,0.0,0.0
fba7d2577712263373f78b588de920dba86d69c0b3a8d1020f153c2ea66847dd,7adb75fc3755e64e7abb688921404bf6c6f1a8b4875f80ff6bd37123c2b237d9,sparse_radio,16,32,8804,35,4.375,9,1,True,0.5905348918697914,65536,False,False,True,True,True,10,65535,True,0.0,0.0
3fd223d2738637d93eaa314fecf00158f20a72e47bc879fef484d529009acf23,7adb75fc3755e64e7abb688921404bf6c6f1a8b4875f80ff6bd37123c2b237d9,bounded_delay,16,32,8804,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,10,65535,True,0.0,0.0
8d3884d9e9cd359de6300a9f21b8e135bee1ac58cf484790e766f067a708cb70,7adb75fc3755e64e7abb688921404bf6c6f1a8b4875f80ff6bd37123c2b237d9,independent_loss,16,32,8804,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,10,65535,True,0.25,0.0009765625
851af8a2b4d5f870306a9e2188e7e59e2d9f20a7bbd17db273b895a1d557aea6,7adb75fc3755e64e7abb688921404bf6c6f1a8b4875f80ff6bd37123c2b237d9,harsh_combined,16,32,8804,35,4.375,9,1,True,0.5905348918697914,65536,False,False,True,True,True,10,65535,True,0.35,0.005252187499999998
c862e1a3827f8ba93d67ec15d423ab278fbc8d0440aaa7c1cf438beb666959a0,cae7302e669aa3e7f816a4fe93828947ada2a1b59691037ec59a57fca42669b6,nominal,16,32,8805,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,9,65535,True,0.0,0.0
d970062d48e83a8f6c2da309c8a8ef27e69ad79c6c3d710cacf935c72a976288,cae7302e669aa3e7f816a4fe93828947ada2a1b59691037ec59a57fca42669b6,sparse_radio,16,32,8805,28,3.5,7,2,False,9.013514178461611e-16,65536,False,False,True,True,True,10,65535,True,0.0,0.0
233e5ce4a8c53c30370ea6ed899a5b0d34e157cad907d0ce57a4974dd086a880,cae7302e669aa3e7f816a4fe93828947ada2a1b59691037ec59a57fca42669b6,bounded_delay,16,32,8805,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,9,65535,True,0.0,0.0
31f5179aa4c125c73ca8fe6361aa92993abaa5fd13cb20f63fb68595f0b6a4ef,cae7302e669aa3e7f816a4fe93828947ada2a1b59691037ec59a57fca42669b6,independent_loss,16,32,8805,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,9,65535,True,0.25,0.0009765625
aaffeb65f7404b3b678e84be6872f310edf15fc6a6a71c4d6697c2f66f45dc8e,cae7302e669aa3e7f816a4fe93828947ada2a1b59691037ec59a57fca42669b6,harsh_combined,16,32,8805,28,3.5,7,2,False,9.013514178461611e-16,65536,False,False,True,True,True,10,65535,True,0.35,0.005252187499999998
0091d9cd790b6c8386bc7e2fe16274870dc5adafb3604698d8fb24b7976523d0,3e87b05393183354c76f3cf99ba93690ea82e15059c4d1488b1253932f7fd61d,nominal,16,32,8806,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.0,0.0
18a971284c405060f60780d2d80d9897e2df79b2121b96dd0003db21e71e4cbb,3e87b05393183354c76f3cf99ba93690ea82e15059c4d1488b1253932f7fd61d,sparse_radio,16,32,8806,27,3.375,7,4,False,7.129113258093572e-16,65536,False,False,True,True,True,5,65535,True,0.0,0.0
6f96c522aa43a7eaae80463fcf7e8e9bd84b3dce58bd926eb5d472791350281b,3e87b05393183354c76f3cf99ba93690ea82e15059c4d1488b1253932f7fd61d,bounded_delay,16,32,8806,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.0,0.0
4a8f223f7010f7d70124d042435c83745a9b1095436b2ffdd7657e250530c9e0,3e87b05393183354c76f3cf99ba93690ea82e15059c4d1488b1253932f7fd61d,independent_loss,16,32,8806,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.25,0.0009765625
9efe9da1b6a3ea68621e148c681af4bd5da68de44313cf8d0c86c472518fd907,3e87b05393183354c76f3cf99ba93690ea82e15059c4d1488b1253932f7fd61d,harsh_combined,16,32,8806,27,3.375,7,4,False,7.129113258093572e-16,65536,False,False,True,True,True,5,65535,True,0.35,0.005252187499999998
e75d2fad927a362416cec74310c3238cf6425c0505521247096fb4df726d9327,e3d4834f31610814cf029bf4cb10ad0cc77d048778edf2a5380fca9b209e9669,nominal,16,32,8807,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.0,0.0
6898dffbd149b6832ee8889dde776deaa057e1601c0e7cf013094632e3acf5d7,e3d4834f31610814cf029bf4cb10ad0cc77d048778edf2a5380fca9b209e9669,sparse_radio,16,32,8807,25,3.125,7,2,False,1.2420779700764937e-15,65536,False,False,True,True,True,12,65535,True,0.0,0.0
27141f77ee2532ff2c3cebf60c6146d52e0600c47755217b80f956f1b1d9535e,e3d4834f31610814cf029bf4cb10ad0cc77d048778edf2a5380fca9b209e9669,bounded_delay,16,32,8807,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.0,0.0
d2876d5835a92aae1c64fb1fb29cca0292b97fb43d09a53c3dbd12bfe337ed77,e3d4834f31610814cf029bf4cb10ad0cc77d048778edf2a5380fca9b209e9669,independent_loss,16,32,8807,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.25,0.0009765625
d99c3fbe4a9c9d941f39ca1d46b298e399cc533b4ccf52a7e7c7eae42673725e,e3d4834f31610814cf029bf4cb10ad0cc77d048778edf2a5380fca9b209e9669,harsh_combined,16,32,8807,25,3.125,7,2,False,1.2420779700764937e-15,65536,False,False,True,True,True,12,65535,True,0.35,0.005252187499999998
dc3f7144b08ee7ad7dec3e6be137b086e5e0b2406b1119e5688734525a8e0c02,0691aaad2a098fffe0d17b1f12c34cf512acade9980310d252a9e7f24832917a,nominal,16,32,8808,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,11,65535,True,0.0,0.0
a5989d3e5fe80222eeec2ef0d8e66016f3480f31980ae54986cb43b3b73cc912,0691aaad2a098fffe0d17b1f12c34cf512acade9980310d252a9e7f24832917a,sparse_radio,16,32,8808,30,3.75,8,3,False,-4.279680153561277e-16,65536,False,False,True,True,True,8,65535,True,0.0,0.0
ba8d7ef4c68c41a0937501aa007cd9f732d50d2314a3787dc79c78365635d188,0691aaad2a098fffe0d17b1f12c34cf512acade9980310d252a9e7f24832917a,bounded_delay,16,32,8808,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,11,65535,True,0.0,0.0
68f4edd56d0d5d249316202c353f62386df8ce7b23b48d632b2ee79ac30e0c47,0691aaad2a098fffe0d17b1f12c34cf512acade9980310d252a9e7f24832917a,independent_loss,16,32,8808,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,11,65535,True,0.25,0.0009765625
3d3ff614668b3ce984ac5ffa1077f1ca54f29934156d05b35949ab15c7ef3569,0691aaad2a098fffe0d17b1f12c34cf512acade9980310d252a9e7f24832917a,harsh_combined,16,32,8808,30,3.75,8,3,False,-4.279680153561277e-16,65536,False,False,True,True,True,8,65535,True,0.35,0.005252187499999998
bfc1e5213ecc59365d24a2ea8356bd1353dbced0ea57d83364646861bbadb8ef,588515cf4d6149b9f51a98fdd44060ee49735749f83df66f1cccbe5d273d45fe,nominal,16,32,8809,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,3,65535,True,0.0,0.0
1aa76fae4cef815132e5d06ec30d7cb79678a92ad39530097c997a3616881285,588515cf4d6149b9f51a98fdd44060ee49735749f83df66f1cccbe5d273d45fe,sparse_radio,16,32,8809,32,4.0,7,2,False,9.769737841470375e-16,65536,False,False,True,True,True,6,65535,True,0.0,0.0
9d4c96335e77118442b9eb1d308f85f4b414c7a09d511092166fed17720d6e8b,588515cf4d6149b9f51a98fdd44060ee49735749f83df66f1cccbe5d273d45fe,bounded_delay,16,32,8809,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,3,65535,True,0.0,0.0
793196d653291db64e1d9ec125e66300d07d049ba84cae8617cfb2f3cd859a18,588515cf4d6149b9f51a98fdd44060ee49735749f83df66f1cccbe5d273d45fe,independent_loss,16,32,8809,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,3,65535,True,0.25,0.0009765625
1254c7735263e7f5ec5c30f504ad9a9eccc21e097c9308313501907245835709,588515cf4d6149b9f51a98fdd44060ee49735749f83df66f1cccbe5d273d45fe,harsh_combined,16,32,8809,32,4.0,7,2,False,9.769737841470375e-16,65536,False,False,True,True,True,6,65535,True,0.35,0.005252187499999998
69652a245f225ae8cbe31707405017a353e4e4e29c4709ceacc33fd3b7f1c5aa,2d344cfc32abc99a2622b8ffcc786546373363cc4a79583b865428302da0db33,nominal,16,32,8810,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
ec0e04e3c443f1785f29dbf153e95eaf11dc0945e2dd6801a1229ad52557d8d1,2d344cfc32abc99a2622b8ffcc786546373363cc4a79583b865428302da0db33,sparse_radio,16,32,8810,29,3.625,6,2,False,-4.475653411550303e-16,65536,False,False,True,True,True,11,65535,True,0.0,0.0
f81a9a97285d5a956d553b22334089702c996e75f8a7f29a483faa45ce2da241,2d344cfc32abc99a2622b8ffcc786546373363cc4a79583b865428302da0db33,bounded_delay,16,32,8810,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
3a1cf651a855b15796f36ab2e0273d7bd930d45eacb699997c9f1e3b399c3e0e,2d344cfc32abc99a2622b8ffcc786546373363cc4a79583b865428302da0db33,independent_loss,16,32,8810,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.25,0.0009765625
2a661e3714054bc107fa69c08eb709310f0a0c992fb90795249f846d6945af31,2d344cfc32abc99a2622b8ffcc786546373363cc4a79583b865428302da0db33,harsh_combined,16,32,8810,29,3.625,6,2,False,-4.475653411550303e-16,65536,False,False,True,True,True,11,65535,True,0.35,0.005252187499999998
269ba35569922abc2c3234d6660bbd72980bc7bafe32483e0be075bc7da1761f,c1dc70da4fe7b61b65f60f27e0bf1d6fb1f3e7d81e6b6d00e18be1b78698497f,nominal,16,32,8811,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
6717fd325dd10ff9041a83f1afbcb7f421f775311d92aa3b80be9164e1f659ee,c1dc70da4fe7b61b65f60f27e0bf1d6fb1f3e7d81e6b6d00e18be1b78698497f,sparse_radio,16,32,8811,31,3.875,7,1,True,0.17270603572028917,65536,False,False,True,True,True,10,65535,True,0.0,0.0
b834fe4727744aa26b2b950d13dbab5d2f45078da70952119af90f9e8f648343,c1dc70da4fe7b61b65f60f27e0bf1d6fb1f3e7d81e6b6d00e18be1b78698497f,bounded_delay,16,32,8811,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
2a09778e2fc3d103f52f59232fd53bedd46f6e9a35c62bd2ba281645aff9cae7,c1dc70da4fe7b61b65f60f27e0bf1d6fb1f3e7d81e6b6d00e18be1b78698497f,independent_loss,16,32,8811,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.25,0.0009765625
2fe8bd6c81a3c9d3c7e4f2e0f2a7b76708c239845d6a7c38d3f84a0f01c46839,c1dc70da4fe7b61b65f60f27e0bf1d6fb1f3e7d81e6b6d00e18be1b78698497f,harsh_combined,16,32,8811,31,3.875,7,1,True,0.17270603572028917,65536,False,False,True,True,True,10,65535,True,0.35,0.005252187499999998
d423d90ddf00ac3c69838caf599b982653b188518f2a9467dc28cff534c98135,336c73d5bf6a83857240a1561b241e992b0fc17ee699403ee85044256789d9d3,nominal,16,32,8812,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
45fac8783e95874277bb200d32e19a490fdc6ec1ce4ce35279a5aa82ed97333d,336c73d5bf6a83857240a1561b241e992b0fc17ee699403ee85044256789d9d3,sparse_radio,16,32,8812,27,3.375,5,1,True,0.3255510893232364,65536,False,False,True,True,True,7,65535,True,0.0,0.0
71ba079fae3a455ece57d502d9556265492e95f2c58ed6ce6c304c3bedff8770,336c73d5bf6a83857240a1561b241e992b0fc17ee699403ee85044256789d9d3,bounded_delay,16,32,8812,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
a06643307c10c79976ff59aec646a3e326d60a0d2eb4793de0864667cac6ba62,336c73d5bf6a83857240a1561b241e992b0fc17ee699403ee85044256789d9d3,independent_loss,16,32,8812,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.25,0.0009765625
7fed2570208edb200f7f37a55cd28464a8ba10612180d587c081aac9ec5bc31d,336c73d5bf6a83857240a1561b241e992b0fc17ee699403ee85044256789d9d3,harsh_combined,16,32,8812,27,3.375,5,1,True,0.3255510893232364,65536,False,False,True,True,True,7,65535,True,0.35,0.005252187499999998
6133fdfc96f756a30cbfd511adc5caaffcaf9a845341c2a4990884dd4897176e,a2e4443283cd2bee4f70f9a34d64b61c764ca33330d0e59bd81f57c596a6583f,nominal,16,32,8813,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
84e2cfb3c2a4791020110b814d8bc75c1d23d68340c810995f5b7466cc0d5871,a2e4443283cd2bee4f70f9a34d64b61c764ca33330d0e59bd81f57c596a6583f,sparse_radio,16,32,8813,24,3.0,6,3,False,5.78854798873965e-16,65536,False,False,True,True,True,7,65535,True,0.0,0.0
bdc1489045d6783bb501fef08982fe1e1cb92fff29c50d33231ff3ba7a7b6d04,a2e4443283cd2bee4f70f9a34d64b61c764ca33330d0e59bd81f57c596a6583f,bounded_delay,16,32,8813,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
cb89981643459b0e76dc306da1bcfc098facb61a04947e8bb96c1b5129092e10,a2e4443283cd2bee4f70f9a34d64b61c764ca33330d0e59bd81f57c596a6583f,independent_loss,16,32,8813,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.25,0.0009765625
2c0020aef20d64eb0af827647d096fee4ab04afba307b2dcba7af8c243b7942c,a2e4443283cd2bee4f70f9a34d64b61c764ca33330d0e59bd81f57c596a6583f,harsh_combined,16,32,8813,24,3.0,6,3,False,5.78854798873965e-16,65536,False,False,True,True,True,7,65535,True,0.35,0.005252187499999998
61aaa45822f89ba32c8ab010482b2bd6634a39ed7a731355f78156e42bc239fd,1bbc8ac80be744a118137329e89938dc3e797ab25d3dce484ebec84db4c2af08,nominal,16,32,8814,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
aba1c44de33e7b00e2f49ad9a9967555f998a907362dac5d291e0a3fca849796,1bbc8ac80be744a118137329e89938dc3e797ab25d3dce484ebec84db4c2af08,sparse_radio,16,32,8814,37,4.625,8,1,True,0.48909743022023267,65536,False,False,True,True,True,4,65535,True,0.0,0.0
65848726fa98ef81c1d0c31e9e4f4f15e9ca60f4f85480fac47a2dff1a8bf314,1bbc8ac80be744a118137329e89938dc3e797ab25d3dce484ebec84db4c2af08,bounded_delay,16,32,8814,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.0,0.0
cdc1714bccb86400036d6c04a6eda7eb824e86cfbe55b1cd3b790bdb0e7fccce,1bbc8ac80be744a118137329e89938dc3e797ab25d3dce484ebec84db4c2af08,independent_loss,16,32,8814,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,7,65535,True,0.25,0.0009765625
ad4334649bd6342ff7cb2c465fa03c1d08511a0a8528cd8ebd02935d048a3c43,1bbc8ac80be744a118137329e89938dc3e797ab25d3dce484ebec84db4c2af08,harsh_combined,16,32,8814,37,4.625,8,1,True,0.48909743022023267,65536,False,False,True,True,True,4,65535,True,0.35,0.005252187499999998
1016cab6e222b095bc3cedcdf09ef25ceec1333a60ca889098bf7741aa44b680,107a21e77075ee2bdd4ae6e752a0ad860f941748f070aed7210ec82022127f7a,nominal,16,32,8815,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,2,65535,True,0.0,0.0
c85f1f711ad3d6706c4cc5e8013f326d4b49de52f2fc474aed317cdb89336453,107a21e77075ee2bdd4ae6e752a0ad860f941748f070aed7210ec82022127f7a,sparse_radio,16,32,8815,32,4.0,7,1,True,0.3415342847170153,65536,False,False,True,True,True,3,65535,True,0.0,0.0
31a7e55a340653c5b683a756b40b9c9d5807d6dc78f126ba70a4ee870453cc69,107a21e77075ee2bdd4ae6e752a0ad860f941748f070aed7210ec82022127f7a,bounded_delay,16,32,8815,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,2,65535,True,0.0,0.0
ce1f2f17b2f81db70d14999043ffb79501dd52546fcabf8614cea6fadf8e75f4,107a21e77075ee2bdd4ae6e752a0ad860f941748f070aed7210ec82022127f7a,independent_loss,16,32,8815,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,2,65535,True,0.25,0.0009765625
317f4d8735637498a0ce01f22225f6d9d4efd602c1b0c693a437c47ae8be25f2,107a21e77075ee2bdd4ae6e752a0ad860f941748f070aed7210ec82022127f7a,harsh_combined,16,32,8815,32,4.0,7,1,True,0.3415342847170153,65536,False,False,True,True,True,3,65535,True,0.35,0.005252187499999998
9e31a097c7b167ba49ca943803cb232893e4e557ae9b1c71177b299d435f5e19,2c6705977c4227170765db521bc207d98081c57affef8485cc7c47df48e183b1,nominal,16,32,8816,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,6,65535,True,0.0,0.0
1e3d4a612341e4e201c2c70d227ea22db60828d4f7f60d4b7c0fc7ab7227c4fb,2c6705977c4227170765db521bc207d98081c57affef8485cc7c47df48e183b1,sparse_radio,16,32,8816,34,4.25,8,2,False,1.7770723063518795e-15,65536,False,False,True,True,True,9,65535,True,0.0,0.0
990b8ecd3cb7ca29169ba021b8737e357b7fa7118b44c0444b9f95d0a7747edf,2c6705977c4227170765db521bc207d98081c57affef8485cc7c47df48e183b1,bounded_delay,16,32,8816,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,6,65535,True,0.0,0.0
48427f9dd9e5c348acd8dcf8bfb564ae15318053552e42f7c3150c02f85fa40d,2c6705977c4227170765db521bc207d98081c57affef8485cc7c47df48e183b1,independent_loss,16,32,8816,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,6,65535,True,0.25,0.0009765625
5ab0efd26be8a1803734af5859507ccfb6e5312cf1200fff94d205b13b8b7da9,2c6705977c4227170765db521bc207d98081c57affef8485cc7c47df48e183b1,harsh_combined,16,32,8816,34,4.25,8,2,False,1.7770723063518795e-15,65536,False,False,True,True,True,9,65535,True,0.35,0.005252187499999998
2b715f7f1b9bec2271fbdd9cf82d35a92a623aa3a005317eb9a3eb91afadc040,0cf4cc0e47e592663a729cce2e71a8938a91c34024a05a5f85a96608abd31d2a,nominal,16,32,8817,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.0,0.0
cf46697caaf86f7f5dab5f6765e3d8359e23256142975f07e6331cfd8b6e05af,0cf4cc0e47e592663a729cce2e71a8938a91c34024a05a5f85a96608abd31d2a,sparse_radio,16,32,8817,15,1.875,4,6,False,-6.634788254259121e-17,65536,False,False,True,True,True,10,65535,True,0.0,0.0
0dfe686d7718cde45f8194d5e42a4f09c7cfad8e31c581abc4517318061b98d4,0cf4cc0e47e592663a729cce2e71a8938a91c34024a05a5f85a96608abd31d2a,bounded_delay,16,32,8817,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.0,0.0
ea9108cc145662653dfb7e33e665dd81b1b65a63f1f0e96cfc3ecc5d098c56a4,0cf4cc0e47e592663a729cce2e71a8938a91c34024a05a5f85a96608abd31d2a,independent_loss,16,32,8817,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.25,0.0009765625
16e061294a4074ffee90b16ca732ff38a65e6c9f7ffd89bc0737deae0be0d9ce,0cf4cc0e47e592663a729cce2e71a8938a91c34024a05a5f85a96608abd31d2a,harsh_combined,16,32,8817,15,1.875,4,6,False,-6.634788254259121e-17,65536,False,False,True,True,True,10,65535,True,0.35,0.005252187499999998
ea447df1479e5edec132c0c0a8fe2b1a905f5e618e1b13528583db5ebd19adfd,c22fde7866580d0571257bc6bb8846921f9b6eecf664417e9f44e7bcaf7e7cc2,nominal,16,32,8818,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,5,65535,True,0.0,0.0
a8d7ebe26c7a6c9e8c5c4f1809272b6a9afc41bb1587d42913d65d5c8a67e49b,c22fde7866580d0571257bc6bb8846921f9b6eecf664417e9f44e7bcaf7e7cc2,sparse_radio,16,32,8818,24,3.0,6,1,True,0.24917157426296627,65536,False,False,True,True,True,7,65535,True,0.0,0.0
d273f4e6c659040aa5097a9d1e08fd58e33ebcbd2906f2ff9d0c0fd89921af36,c22fde7866580d0571257bc6bb8846921f9b6eecf664417e9f44e7bcaf7e7cc2,bounded_delay,16,32,8818,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,5,65535,True,0.0,0.0
e54b16d6d1d196a8218780d81ab6f11f2ebe7c824bfdf23e95cc1f41e1b541c8,c22fde7866580d0571257bc6bb8846921f9b6eecf664417e9f44e7bcaf7e7cc2,independent_loss,16,32,8818,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,5,65535,True,0.25,0.0009765625
21d774fa974d9e6a0a198a4e6ac3afa6e6f8cdb0e0496829ab32beb46f3f2f81,c22fde7866580d0571257bc6bb8846921f9b6eecf664417e9f44e7bcaf7e7cc2,harsh_combined,16,32,8818,24,3.0,6,1,True,0.24917157426296627,65536,False,False,True,True,True,7,65535,True,0.35,0.005252187499999998
9ccb7b7a2f109eae5a67f188a3843a7448240032d98c8bd350f16ea2ef291627,36514ae347b12049413734c9727014433a39c4dad7e69ff14df271512b563da4,nominal,16,32,8819,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.0,0.0
9aa2fcaead2707db1cc9c05c02091a745c3fcd9c3d6e551c30ea4d0b1982e7a7,36514ae347b12049413734c9727014433a39c4dad7e69ff14df271512b563da4,sparse_radio,16,32,8819,26,3.25,6,3,False,-4.1104117997823863e-16,65536,False,False,True,True,True,7,65535,True,0.0,0.0
36370a149f435d4b5f4e7919b6a8ef954ec834274acdb63e10d9e0f16512d9ff,36514ae347b12049413734c9727014433a39c4dad7e69ff14df271512b563da4,bounded_delay,16,32,8819,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.0,0.0
374d67bcf0251baac51bc1fb7d2fda9d22041acd2bc7f182a1702137fde1344f,36514ae347b12049413734c9727014433a39c4dad7e69ff14df271512b563da4,independent_loss,16,32,8819,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,8,65535,True,0.25,0.0009765625
0eef9979f25bd96f98a9b2209ebe2e373fc0aab65644e994478e140ba1b80e21,36514ae347b12049413734c9727014433a39c4dad7e69ff14df271512b563da4,harsh_combined,16,32,8819,26,3.25,6,3,False,-4.1104117997823863e-16,65536,False,False,True,True,True,7,65535,True,0.35,0.005252187499999998
66ebd489e6ed3042007c4b03229093f1ffe5e39b0194794bf2d2f908c39b89a9,5ee612eec5bb2dc6708abe21c11433ff2ac5e41ce58de81433498358ab93f477,nominal,16,32,8820,120,15.0,15,1,True,15.999999999999979,65536,False,False,True,True,True,6,65535,True,0.0,0.0
