method,method_label,scenario,seed,n_robots,world_hash,target_reached,safe_transport_success,any_collision,timeout,numerical_failure,termination_reason,time_to_target_s,final_position_error_m,final_orientation_error_rad,min_clearance_m,raw_barrier_violation_rate,safe_barrier_violation_rate,exec_barrier_violation_rate,guard_intervention_norm,wrench_realization_rmse,saturation_fraction,positive_hamiltonian_delta_rate,mechanical_work_j,force_effort_n2s,messages,runtime_wall_s,steps,max_mechanics_residual,positions_repaired_after_integration
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,575103,4,6a9514255fd8d454339bb77abc4ac6dc2f071653b48092e3c1658f257d4f12cd,0,0,1,0,0,collision,45.0,1.5252970858516726,0.022702158222545954,-0.0643444716464196,0.5488721804511278,0.5488721804511278,0.5488721804511278,0.0,7.036005798039224e-16,0.0,0.0,194.67019536675298,1364.7383348729004,0,0.1152142999926582,133,4.149858623982322e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,575103,4,6a9514255fd8d454339bb77abc4ac6dc2f071653b48092e3c1658f257d4f12cd,0,0,0,1,0,timeout,45.0,8.3601700803975,1.325737934854132e-05,0.08805584835584118,0.8566666666666667,0.0,0.0,7163.569181339246,4.877743511031629e-16,0.0,0.13,150.61893988531264,1812.8902350863607,2400,0.28777299998910166,300,7.381104677948019e-15,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,575103,4,6a9514255fd8d454339bb77abc4ac6dc2f071653b48092e3c1658f257d4f12cd,0,0,0,1,0,timeout,45.0,8.36017008097544,0.00022037644930472666,0.15922412955549642,0.85,0.0,0.0,6689.430740874295,6.061940771761131e-16,0.0,0.13333333333333333,144.73436285730136,1673.5925113314656,2400,0.2745424000022467,300,2.135787485786098e-14,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,575103,4,6a9514255fd8d454339bb77abc4ac6dc2f071653b48092e3c1658f257d4f12cd,0,0,0,1,0,timeout,45.0,8.360170080938735,0.00018466551421747468,0.19362307359862913,0.8466666666666667,0.0,0.0,6647.751919037947,4.874152404054997e-16,0.0,0.13333333333333333,140.22200887766505,1603.8420810103187,3600,0.29771400001482107,300,8.379058453350832e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,575104,4,d2ffc2299896b33aef3ac4200381d01faa7db9b5e70f84821cc0232d15996f7d,0,0,1,0,0,collision,45.0,1.124577412942029,0.02531600148831803,-0.04079629548941449,0.5227272727272727,0.5227272727272727,0.5227272727272727,0.0,6.501604042609029e-16,0.0,0.0,214.63980246261966,1451.0670800902176,0,0.11734359999536537,132,4.2927602711964753e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,575104,4,d2ffc2299896b33aef3ac4200381d01faa7db9b5e70f84821cc0232d15996f7d,0,0,0,1,0,timeout,45.0,9.07200176196624,0.0007191668748913749,0.745959299763634,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,5.629960233128484e-16,0.0,0.4166666666666667,160.60026733396066,2159.173948165319,0,0.24847370001953095,300,4.2927602711964753e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,575104,4,d2ffc2299896b33aef3ac4200381d01faa7db9b5e70f84821cc0232d15996f7d,1,1,0,0,0,target_reached,18.9,0.26377816877008725,0.017695204551738897,0.6289540800271862,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.0,0.00046561804219546213,0.001984126984126984,0.031746031746031744,282.55615843798864,6323.939217637328,0,0.09768549998989329,126,6.071245245789165e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,575104,4,d2ffc2299896b33aef3ac4200381d01faa7db9b5e70f84821cc0232d15996f7d,0,0,0,1,0,timeout,45.0,8.360170081124501,0.0007191668748913749,0.0885772759180728,0.8566666666666667,0.0,0.0,6794.279930030057,4.670191925444356e-16,0.0,0.13,164.9250052394515,1946.5495593677545,2400,0.2756373999873176,300,7.66938336801217e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,575104,4,d2ffc2299896b33aef3ac4200381d01faa7db9b5e70f84821cc0232d15996f7d,0,0,1,0,0,collision,45.0,1.5733658499986767,0.022948023883570645,-0.001329137362782118,0.5378787878787878,0.5378787878787878,0.5378787878787878,0.0,6.470801596247892e-16,0.0,0.0,198.72693571928704,1393.3808284269503,0,0.11156949997530319,132,4.294195698568815e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,575104,4,d2ffc2299896b33aef3ac4200381d01faa7db9b5e70f84821cc0232d15996f7d,0,0,0,1,0,timeout,45.0,8.3601700803975,1.325737934854132e-05,0.08805584835584118,0.8533333333333334,0.0,0.0,7140.674540430055,4.539387250039335e-16,0.0,0.13,155.14246840312714,1864.8666734566527,2400,0.29605419997824356,300,7.32410687763558e-15,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,575104,4,d2ffc2299896b33aef3ac4200381d01faa7db9b5e70f84821cc0232d15996f7d,0,0,0,1,0,timeout,45.0,8.36017008097544,0.00022037644930472666,0.15922412955549642,0.8466666666666667,0.0,0.0,6665.715861431183,4.783720312581891e-16,0.0,0.13333333333333333,149.56471254964757,1703.02580985857,2400,0.29649230002542026,300,7.588599744428075e-15,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,575104,4,d2ffc2299896b33aef3ac4200381d01faa7db9b5e70f84821cc0232d15996f7d,0,0,0,1,0,timeout,45.0,8.360170080938735,0.00018466551421747468,0.19362307359862913,0.8433333333333334,0.0,0.0,6623.826221673976,5.467505500150707e-16,0.0,0.13333333333333333,144.81178458742556,1638.8053811791071,3600,0.28324350001639687,300,8.055048693485857e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,575105,4,a239dbae0c3f4aaaff8cc665351e06783daa54220c01b9ca57ff6616c07ee272,0,0,1,0,0,collision,45.0,1.1445570065254997,0.02433440996455083,-0.020324453257180852,0.5267175572519084,0.5267175572519084,0.5267175572519084,0.0,6.876847989009941e-16,0.0,0.0,211.39700831610986,1429.318160278605,0,0.12083570001414046,131,4.304001185740126e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,575105,4,a239dbae0c3f4aaaff8cc665351e06783daa54220c01b9ca57ff6616c07ee272,0,0,0,1,0,timeout,45.0,9.071990881828594,0.0007191668748913749,0.7459190260121076,0.03,0.03,0.03,0.0,5.746270219949302e-16,0.0,0.4166666666666667,155.76158388069143,2118.306839080317,0,0.24247379999724217,300,4.385535532560879e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,575105,4,a239dbae0c3f4aaaff8cc665351e06783daa54220c01b9ca57ff6616c07ee272,1,1,0,0,0,target_reached,23.7,0.2712783590111645,0.022489091148565787,0.5662101373057586,0.1962025316455696,0.1962025316455696,0.1962025316455696,0.0,8.94927695557981e-16,0.0,0.012658227848101266,241.94698292492677,3062.141046691933,0,0.12751349998870865,158,4.555108556288825e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,575105,4,a239dbae0c3f4aaaff8cc665351e06783daa54220c01b9ca57ff6616c07ee272,0,0,0,1,0,timeout,45.0,8.360170081124501,0.0007191668748913749,0.0885772759180728,0.8633333333333333,0.0,0.0,6845.612716911014,4.815166765431429e-16,0.0,0.13,157.6514005566308,1948.85811984498,2400,0.28319630000623874,300,7.944109290391274e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,575105,4,a239dbae0c3f4aaaff8cc665351e06783daa54220c01b9ca57ff6616c07ee272,0,0,1,0,0,collision,45.0,1.561445911215363,0.022948023883570645,-0.03245779866380233,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,1.0490349969562905e-15,0.0,0.0,195.75757086652865,1372.6047882064734,0,0.10929900000337511,132,4.360449514452545e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,575105,4,a239dbae0c3f4aaaff8cc665351e06783daa54220c01b9ca57ff6616c07ee272,0,0,0,1,0,timeout,45.0,8.3601700803975,1.325737934854132e-05,0.08805584835584118,0.86,0.0,0.0,7189.509726051427,6.225408908859554e-16,0.0,0.13,149.3871669975464,1804.3246115465092,2400,0.2718870000098832,300,6.661338147750939e-15,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,575105,4,a239dbae0c3f4aaaff8cc665351e06783daa54220c01b9ca57ff6616c07ee272,0,0,0,1,0,timeout,45.0,8.36017008097544,0.00022037644930472666,0.15922412955549642,0.8533333333333334,0.0,0.0,6721.144320671634,6.245221102050773e-16,0.0,0.13333333333333333,143.71061389720396,1718.3800183310811,2400,0.2723794000048656,300,7.66938336801217e-15,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,575105,4,a239dbae0c3f4aaaff8cc665351e06783daa54220c01b9ca57ff6616c07ee272,0,0,0,1,0,timeout,45.0,8.360170080938735,0.00018466551421747468,0.19362307359862913,0.85,0.0,0.0,6677.670800712138,4.3709258910150976e-16,0.0,0.13333333333333333,139.32326319187098,1633.6893354481463,3600,0.29704079998191446,300,7.32410687763558e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,575100,8,4c56965659f4611f6a868c9f20cc7c5f52c1b4ded6e8781e5b1e91f18d34f5df,0,0,1,0,0,collision,45.0,1.4732019148761664,0.007968511873871709,-0.01231904601036854,0.4628099173553719,0.4628099173553719,0.4628099173553719,0.0,1.105799268322753e-15,0.0,0.0,211.5113378546876,716.7074301971907,0,0.14243930001975968,121,4.719897452640404e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,575100,8,4c56965659f4611f6a868c9f20cc7c5f52c1b4ded6e8781e5b1e91f18d34f5df,0,0,0,1,0,timeout,45.0,8.943893471409456,0.0007191668748913749,0.5857579052356983,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,8.318289082251547e-16,0.0,0.41,157.19958691575414,1021.9633443250655,0,0.34002249999321066,300,4.719897452640404e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,575100,8,4c56965659f4611f6a868c9f20cc7c5f52c1b4ded6e8781e5b1e91f18d34f5df,1,1,0,0,0,target_reached,22.05,0.2656107595166423,0.02879634919622287,0.49531660685048223,0.17687074829931973,0.17687074829931973,0.17687074829931973,0.0,1.0689560629978855e-15,0.0,0.02040816326530612,252.74734402516643,1236.437551554371,0,0.17222509998828173,147,4.873322670341126e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,575100,8,4c56965659f4611f6a868c9f20cc7c5f52c1b4ded6e8781e5b1e91f18d34f5df,0,0,0,1,0,timeout,45.0,8.22387069760803,0.0007191668748913749,0.08990361743543412,0.8566666666666667,0.5366666666666666,0.5366666666666666,6696.271814058416,6.429908286913243e-16,0.0,0.15,163.61926177453947,985.1973412860317,4800,0.3804528000182472,300,7.273443782444743e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,575100,8,4c56965659f4611f6a868c9f20cc7c5f52c1b4ded6e8781e5b1e91f18d34f5df,0,0,1,0,0,collision,45.0,1.9185374547455518,0.021378103515641733,-0.036301276937521,0.47540983606557374,0.47540983606557374,0.47540983606557374,0.0,8.450201471479205e-16,0.0,0.0,195.62379275290988,688.1566428778107,0,0.13708059999044053,122,4.574765547600603e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,575100,8,4c56965659f4611f6a868c9f20cc7c5f52c1b4ded6e8781e5b1e91f18d34f5df,0,0,0,1,0,timeout,45.0,8.223870689931655,1.325737934854132e-05,0.09122859257595656,0.85,0.5366666666666666,0.5366666666666666,7030.889830052661,7.359987441489035e-16,0.0,0.15,155.00724049998715,920.6074864087458,4800,0.3865628000057768,300,9.900301382973689e-15,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,575100,8,4c56965659f4611f6a868c9f20cc7c5f52c1b4ded6e8781e5b1e91f18d34f5df,0,0,0,1,0,timeout,45.0,8.22387069744888,0.00022037644930472666,0.10475862653413798,0.8466666666666667,0.53,0.53,6565.392177869565,5.208740575084663e-16,0.0,0.15,148.60922209321106,857.4381995669571,4800,0.36895009997533634,300,7.755684626330685e-15,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,575100,8,4c56965659f4611f6a868c9f20cc7c5f52c1b4ded6e8781e5b1e91f18d34f5df,0,0,0,1,0,timeout,45.0,8.223870697409597,0.00018466551421747468,0.03391128458963094,0.8433333333333334,0.5233333333333333,0.5233333333333333,6522.16309338586,6.572411836449916e-16,0.0,0.15,144.32329305056558,821.6376669245097,16800,0.3855743999883998,300,8.379058453350832e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,575101,8,8b78677745255ff103c2f2cfb23c4f0b8c008ff7e3eb407952bb3342ee7dff1d,0,0,1,0,0,collision,45.0,1.528922369326248,0.005636412792998868,-0.008044056505491948,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.0,1.3249476269913636e-15,0.0,0.0,216.59804825307685,734.0786743915178,0,0.14063089998671785,120,4.4012467058513894e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,575101,8,8b78677745255ff103c2f2cfb23c4f0b8c008ff7e3eb407952bb3342ee7dff1d,0,0,0,1,0,timeout,45.0,8.943850720055174,0.0007191668748913749,0.5284309082263157,0.03,0.03,0.03,0.0,9.259385131227227e-16,0.0,0.42,163.02051310997348,1042.5214427517367,0,0.34371449999161996,300,4.4012467058513894e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,575101,8,8b78677745255ff103c2f2cfb23c4f0b8c008ff7e3eb407952bb3342ee7dff1d,1,1,0,0,0,target_reached,22.95,0.2643399637743053,0.02591676354574801,0.48992318014788655,0.1503267973856209,0.1503267973856209,0.1503267973856209,0.0,1.1949111287201613e-15,0.0,0.0196078431372549,247.59759882420522,1373.8840943474738,0,0.18366589999641292,153,4.4689062589539605e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,575101,8,8b78677745255ff103c2f2cfb23c4f0b8c008ff7e3eb407952bb3342ee7dff1d,0,0,0,1,0,timeout,45.0,8.22387069760803,0.0007191668748913749,0.08990361743547098,0.8566666666666667,0.5333333333333333,0.5333333333333333,6711.924769688142,7.487601237198452e-16,0.0,0.15,167.5319943771949,1015.6418910497356,4800,0.376532700000098,300,1.4238583238573986e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,575101,8,8b78677745255ff103c2f2cfb23c4f0b8c008ff7e3eb407952bb3342ee7dff1d,0,0,1,0,0,collision,45.0,1.9419376120593383,0.021378103515641733,-0.0638645037052516,0.48360655737704916,0.48360655737704916,0.48360655737704916,0.0,6.999043289399873e-16,0.0,0.0,200.37549809879619,704.8203981406909,0,0.14375240000663325,122,4.4043822151864207e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,575101,8,8b78677745255ff103c2f2cfb23c4f0b8c008ff7e3eb407952bb3342ee7dff1d,0,0,0,1,0,timeout,45.0,8.223870689931655,1.325737934854132e-05,0.09122859257602117,0.8533333333333334,0.5333333333333333,0.5333333333333333,7039.26714232838,3.854572985426749e-16,0.0,0.15,157.0841783074656,929.3246521517573,4800,0.3829171000106726,300,7.216449660063518e-15,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,575101,8,8b78677745255ff103c2f2cfb23c4f0b8c008ff7e3eb407952bb3342ee7dff1d,0,0,0,1,0,timeout,45.0,8.22387069744888,0.00022037644930472666,0.10475862653419238,0.8466666666666667,0.53,0.53,6575.080541592087,7.473232139883027e-16,0.0,0.15,152.02311323082782,872.0430002389911,4800,0.38542449998203665,300,1.432144669219779e-14,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,575101,8,8b78677745255ff103c2f2cfb23c4f0b8c008ff7e3eb407952bb3342ee7dff1d,0,0,0,1,0,timeout,45.0,8.223870697409597,0.00018466551421747468,0.03391128458963538,0.8433333333333334,0.5233333333333333,0.5233333333333333,6530.093069877542,5.542646093060969e-16,0.0,0.15,147.16279275487247,832.7834925195024,16800,0.40349730002344586,300,7.160723346098895e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,575102,8,6e4ece1e35736b4c77f672c1fa69f04ff3515d71d6687880d87200cf5aae8cfc,0,0,1,0,0,collision,45.0,1.4781922059922459,0.007968511873871709,-0.023694573762259086,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,1.1740312305792259e-15,0.0,0.0,212.93368201796085,721.5224072466317,0,0.14782769998419099,121,4.498308043807662e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,575102,8,6e4ece1e35736b4c77f672c1fa69f04ff3515d71d6687880d87200cf5aae8cfc,0,0,0,1,0,timeout,45.0,8.943887642420785,0.0007191668748913749,0.5660135270223818,0.03,0.03,0.03,0.0,7.961399642233551e-16,0.0,0.41,159.1156394738609,1024.6823094535966,0,0.35218669997993857,300,4.498308043807662e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,575102,8,6e4ece1e35736b4c77f672c1fa69f04ff3515d71d6687880d87200cf5aae8cfc,1,1,0,0,0,target_reached,23.25,0.26689128852916577,0.024631684114492902,0.4979067117045191,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.0,1.3359262765940432e-15,0.0,0.012903225806451613,243.5277610023967,1244.4841131225714,0,0.17828960000770167,155,4.697280012840591e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,575102,8,6e4ece1e35736b4c77f672c1fa69f04ff3515d71d6687880d87200cf5aae8cfc,0,0,0,1,0,timeout,45.0,8.22387069760803,0.0007191668748913749,0.08990361743544345,0.8566666666666667,0.5366666666666666,0.5366666666666666,6690.382574150559,6.191244452487886e-16,0.0,0.15,165.3764896689418,987.0365142375143,4800,0.39318650000495836,300,7.549516567451064e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,575102,8,6e4ece1e35736b4c77f672c1fa69f04ff3515d71d6687880d87200cf5aae8cfc,0,0,1,0,0,collision,45.0,1.9250362654785602,0.021378103515641733,-0.04839450081032409,0.4672131147540984,0.4672131147540984,0.4672131147540984,0.0,1.0245534143349514e-15,0.0,0.0,196.9376829655764,692.7643244052698,0,0.14263689998188056,122,4.0076437005177744e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,575102,8,6e4ece1e35736b4c77f672c1fa69f04ff3515d71d6687880d87200cf5aae8cfc,0,0,0,1,0,timeout,45.0,8.223870689931655,1.325737934854132e-05,0.09122859257597277,0.85,0.5366666666666666,0.5366666666666666,7025.437169206121,6.3364358315992e-16,0.0,0.15,156.0305846318749,921.3122270494774,4800,0.3977587000117637,300,1.4210854715202004e-14,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,575102,8,6e4ece1e35736b4c77f672c1fa69f04ff3515d71d6687880d87200cf5aae8cfc,0,0,0,1,0,timeout,45.0,8.22387069744888,0.00022037644930472666,0.10475862653415197,0.8466666666666667,0.53,0.53,6558.205589527047,9.030971106549906e-16,0.0,0.15,150.70315821335353,863.1244815316479,4800,0.3869822999986354,300,1.4238583238573986e-14,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,575102,8,6e4ece1e35736b4c77f672c1fa69f04ff3515d71d6687880d87200cf5aae8cfc,0,0,0,1,0,timeout,45.0,8.223870697409597,0.00018466551421747468,0.033911284589624724,0.8433333333333334,0.5233333333333333,0.5233333333333333,6514.813185635277,5.848895962678615e-16,0.0,0.15,146.2543026211457,829.7237017989727,16800,0.3910293999942951,300,7.793734002518813e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,575103,8,eaaecb26442f8c2016c9bc6c597e02733d0c16e1718b8c30ac93c2e3d6df37f1,0,0,1,0,0,collision,45.0,1.4669816763485428,0.007968511873871709,-0.007426987171943844,0.4628099173553719,0.4628099173553719,0.4628099173553719,0.0,1.1247552657223891e-15,0.0,0.0,209.74516545391742,710.728511877243,0,0.14203139999881387,121,4.16523069200129e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,575103,8,eaaecb26442f8c2016c9bc6c597e02733d0c16e1718b8c30ac93c2e3d6df37f1,0,0,0,1,0,timeout,45.0,8.943896555655565,0.0007191668748913749,0.5940984959639444,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,8.066122232099703e-16,0.0,0.41333333333333333,155.52853412004472,1018.8314863698084,0,0.34831660002237186,300,4.05460987825042e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,575103,8,eaaecb26442f8c2016c9bc6c597e02733d0c16e1718b8c30ac93c2e3d6df37f1,1,1,0,0,0,target_reached,24.75,0.26824876299994965,0.01689448632745494,0.49508998740867033,0.16363636363636364,0.16363636363636364,0.16363636363636364,0.0,1.1914180619782183e-15,0.0,0.01818181818181818,240.8766733714475,1016.2784483376654,0,0.1807418999960646,165,4.3302683192965594e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,575103,8,eaaecb26442f8c2016c9bc6c597e02733d0c16e1718b8c30ac93c2e3d6df37f1,0,0,0,1,0,timeout,45.0,8.22387069760803,0.0007191668748913749,0.0899036174354248,0.8566666666666667,0.5366666666666666,0.5366666666666666,6709.3940020291875,7.155357847034409e-16,0.0,0.15,162.27582142226302,991.3156906340936,4800,0.37435669999103993,300,1.4419228562316118e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,575103,8,eaaecb26442f8c2016c9bc6c597e02733d0c16e1718b8c30ac93c2e3d6df37f1,0,0,1,0,0,collision,45.0,1.9104368946850547,0.021378103515641733,-0.033211207374624185,0.48360655737704916,0.48360655737704916,0.48360655737704916,0.0,9.11711980259509e-16,0.0,0.0,193.99229125617452,682.4351303525942,0,0.15445050000562333,122,4.16120416816066e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,575103,8,eaaecb26442f8c2016c9bc6c597e02733d0c16e1718b8c30ac93c2e3d6df37f1,0,0,0,1,0,timeout,45.0,8.223870689931655,1.325737934854132e-05,0.09122859257594212,0.8533333333333334,0.5366666666666666,0.5366666666666666,7042.185759098841,5.187736998797654e-16,0.0,0.15,151.9083632058917,902.8365203675143,4800,0.40873190001002513,300,7.160723346098895e-15,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,575103,8,eaaecb26442f8c2016c9bc6c597e02733d0c16e1718b8c30ac93c2e3d6df37f1,0,0,0,1,0,timeout,45.0,8.22387069744888,0.00022037644930472666,0.10475862653412599,0.8466666666666667,0.5333333333333333,0.5333333333333333,6578.787540280359,6.401857747664214e-16,0.0,0.15,147.2630040285454,856.1362497206668,4800,0.3804478000092786,300,1.4238583238573986e-14,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,575103,8,eaaecb26442f8c2016c9bc6c597e02733d0c16e1718b8c30ac93c2e3d6df37f1,0,0,0,1,0,timeout,45.0,8.223870697409597,0.00018466551421747468,0.0339112845896245,0.8433333333333334,0.5266666666666666,0.5266666666666666,6535.232615912497,7.293308312541302e-16,0.0,0.15,142.55530969200316,814.8420829199753,16800,0.3920780000044033,300,8.379058453350832e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,575104,8,8ecb0dd86d01cc6183d13d0914db0608514eb4ce60987363bfd004bf5851b510,0,0,1,0,0,collision,45.0,1.4825378787162546,0.007968511873871709,-0.01741457090484072,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,1.1694076492484347e-15,0.0,0.0,214.176213606141,725.7286754866095,0,0.14161809999495745,121,4.4888171795705485e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,575104,8,8ecb0dd86d01cc6183d13d0914db0608514eb4ce60987363bfd004bf5851b510,0,0,0,1,0,timeout,45.0,8.943889943812097,0.0007191668748913749,0.5774829802300787,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,8.331777802286863e-16,0.0,0.41,160.87019844204409,1039.8970542183827,0,0.34255729999858886,300,4.4888171795705485e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,575104,8,8ecb0dd86d01cc6183d13d0914db0608514eb4ce60987363bfd004bf5851b510,1,1,0,0,0,target_reached,20.4,0.2521313839134367,0.028181994291470502,0.4926526105038565,0.13970588235294118,0.13970588235294118,0.13970588235294118,0.0,1.1442917488004833e-15,0.0,0.022058823529411766,264.8764014577053,2034.1716296012205,0,0.15929040001356043,136,4.4888171795705485e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,575104,8,8ecb0dd86d01cc6183d13d0914db0608514eb4ce60987363bfd004bf5851b510,0,0,0,1,0,timeout,45.0,8.22387069760803,0.0007191668748913749,0.08990361743544811,0.8533333333333334,0.5366666666666666,0.5366666666666666,6681.36036236898,6.29151630956492e-16,0.0,0.15,167.95344954684995,999.9305522924625,4800,0.3757681999995839,300,7.588599744428075e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,575104,8,8ecb0dd86d01cc6183d13d0914db0608514eb4ce60987363bfd004bf5851b510,0,0,1,0,0,collision,45.0,1.930695595542475,0.021378103515641733,-0.03797009405756463,0.47540983606557374,0.47540983606557374,0.47540983606557374,0.0,6.236344904220277e-16,0.0,0.0,198.08547133831598,696.7895033977909,0,0.1483040000020992,122,4.344136853869783e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,575104,8,8ecb0dd86d01cc6183d13d0914db0608514eb4ce60987363bfd004bf5851b510,0,0,0,1,0,timeout,45.0,8.223870689931655,1.325737934854132e-05,0.09122859257598098,0.85,0.5366666666666666,0.5366666666666666,7019.088574549152,7.136724449258397e-16,0.0,0.15,156.92454671122104,926.7185277762446,4800,0.37495640001725405,300,1.422645865968639e-14,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,575104,8,8ecb0dd86d01cc6183d13d0914db0608514eb4ce60987363bfd004bf5851b510,0,0,0,1,0,timeout,45.0,8.22387069744888,0.00022037644930472666,0.10475862653415685,0.8433333333333334,0.53,0.53,6552.016876464686,5.949344574849607e-16,0.0,0.15,152.0631535622812,865.5809419582694,4800,0.3788741000171285,300,7.32410687763558e-15,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,575104,8,8ecb0dd86d01cc6183d13d0914db0608514eb4ce60987363bfd004bf5851b510,0,0,0,1,0,timeout,45.0,8.223870697409597,0.00018466551421747468,0.033911284589644486,0.84,0.5233333333333333,0.5233333333333333,6509.440687733821,5.916236643208133e-16,0.0,0.15,147.11938009673025,828.3956870200911,16800,0.3896536999964155,300,7.273443782444743e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,575105,8,33b4802bf3b48a4f74c50a81d68cfbee5d4482fb888f8564f5c5fcb08f03825a,0,0,1,0,0,collision,45.0,1.5085551523087155,0.005636412792998868,-0.010364068966993212,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.0,8.991234640751987e-16,0.0,0.0,210.91654515543155,714.8413534560466,0,0.14870930000324734,120,4.3738278417966224e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,575105,8,33b4802bf3b48a4f74c50a81d68cfbee5d4482fb888f8564f5c5fcb08f03825a,0,0,0,1,0,timeout,45.0,8.94387630095491,0.0007191668748913749,0.5242926427478762,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.0,5.597832472494022e-16,0.0,0.41333333333333333,156.3588566367021,1024.9812142024543,0,0.3410720000101719,300,4.2780337774645346e-14,0
